GDP,Geography,Industry,Quarter
"1,070",Wyoming,Accommodation and food services,2011 Q2
"4,692",Alabama,Administrative and waste management services,2011 Q2
988,Alaska,Administrative and waste management services,2011 Q2
"10,770",Arizona,Administrative and waste management services,2011 Q2
"2,626",Arkansas,Administrative and waste management services,2011 Q2
"60,392",California,Administrative and waste management services,2011 Q2
"7,955",Colorado,Administrative and waste management services,2011 Q2
"6,309",Connecticut,Administrative and waste management services,2011 Q2
"1,255",Delaware,Administrative and waste management services,2011 Q2
"3,061",District of Columbia,Administrative and waste management services,2011 Q2
"82,549",Far West,Administrative and waste management services,2011 Q2
"29,155",Florida,Administrative and waste management services,2011 Q2
"15,469",Georgia,Administrative and waste management services,2011 Q2
"66,419",Great Lakes,Administrative and waste management services,2011 Q2
"2,282",Hawaii,Administrative and waste management services,2011 Q2
"1,829",Idaho,Administrative and waste management services,2011 Q2
"21,837",Illinois,Administrative and waste management services,2011 Q2
"7,919",Indiana,Administrative and waste management services,2011 Q2
"3,111",Iowa,Administrative and waste management services,2011 Q2
"4,301",Kansas,Administrative and waste management services,2011 Q2
"4,365",Kentucky,Administrative and waste management services,2011 Q2
"5,334",Louisiana,Administrative and waste management services,2011 Q2
"1,482",Maine,Administrative and waste management services,2011 Q2
"9,529",Maryland,Administrative and waste management services,2011 Q2
"11,167",Massachusetts,Administrative and waste management services,2011 Q2
"14,223",Michigan,Administrative and waste management services,2011 Q2
"77,474",Mideast,Administrative and waste management services,2011 Q2
"7,092",Minnesota,Administrative and waste management services,2011 Q2
"2,400",Mississippi,Administrative and waste management services,2011 Q2
"7,683",Missouri,Administrative and waste management services,2011 Q2
908,Montana,Administrative and waste management services,2011 Q2
"2,098",Nebraska,Administrative and waste management services,2011 Q2
"3,730",Nevada,Administrative and waste management services,2011 Q2
"22,856",New England,Administrative and waste management services,2011 Q2
"2,021",New Hampshire,Administrative and waste management services,2011 Q2
"16,895",New Jersey,Administrative and waste management services,2011 Q2
"2,374",New Mexico,Administrative and waste management services,2011 Q2
"30,856",New York,Administrative and waste management services,2011 Q2
"12,841",North Carolina,Administrative and waste management services,2011 Q2
555,North Dakota,Administrative and waste management services,2011 Q2
"15,952",Ohio,Administrative and waste management services,2011 Q2
"4,955",Oklahoma,Administrative and waste management services,2011 Q2
"4,451",Oregon,Administrative and waste management services,2011 Q2
"15,880",Pennsylvania,Administrative and waste management services,2011 Q2
"25,501",Plains,Administrative and waste management services,2011 Q2
"1,310",Rhode Island,Administrative and waste management services,2011 Q2
"14,510",Rocky Mountain,Administrative and waste management services,2011 Q2
"7,518",South Carolina,Administrative and waste management services,2011 Q2
662,South Dakota,Administrative and waste management services,2011 Q2
"109,349",Southeast,Administrative and waste management services,2011 Q2
"59,833",Southwest,Administrative and waste management services,2011 Q2
"10,522",Tennessee,Administrative and waste management services,2011 Q2
"41,733",Texas,Administrative and waste management services,2011 Q2
"458,483",United States,Administrative and waste management services,2011 Q2
"3,400",Utah,Administrative and waste management services,2011 Q2
568,Vermont,Administrative and waste management services,2011 Q2
"12,867",Virginia,Administrative and waste management services,2011 Q2
"10,706",Washington,Administrative and waste management services,2011 Q2
"1,556",West Virginia,Administrative and waste management services,2011 Q2
"6,487",Wisconsin,Administrative and waste management services,2011 Q2
418,Wyoming,Administrative and waste management services,2011 Q2
"1,401",Alabama,"Agriculture, forestry, fishing, and hunting",2011 Q2
365,Alaska,"Agriculture, forestry, fishing, and hunting",2011 Q2
"1,638",Arizona,"Agriculture, forestry, fishing, and hunting",2011 Q2
"1,759",Arkansas,"Agriculture, forestry, fishing, and hunting",2011 Q2
"23,537",California,"Agriculture, forestry, fishing, and hunting",2011 Q2
"1,945",Colorado,"Agriculture, forestry, fishing, and hunting",2011 Q2
201,Connecticut,"Agriculture, forestry, fishing, and hunting",2011 Q2
,Delaware,"Agriculture, forestry, fishing, and hunting",2011 Q2
,District of Columbia,"Agriculture, forestry, fishing, and hunting",2011 Q2
"32,445",Far West,"Agriculture, forestry, fishing, and hunting",2011 Q2
"4,600",Florida,"Agriculture, forestry, fishing, and hunting",2011 Q2
"2,509",Georgia,"Agriculture, forestry, fishing, and hunting",2011 Q2
"18,025",Great Lakes,"Agriculture, forestry, fishing, and hunting",2011 Q2
297,Hawaii,"Agriculture, forestry, fishing, and hunting",2011 Q2
"2,543",Idaho,"Agriculture, forestry, fishing, and hunting",2011 Q2
"5,044",Illinois,"Agriculture, forestry, fishing, and hunting",2011 Q2
"3,151",Indiana,"Agriculture, forestry, fishing, and hunting",2011 Q2
"7,316",Iowa,"Agriculture, forestry, fishing, and hunting",2011 Q2
"4,434",Kansas,"Agriculture, forestry, fishing, and hunting",2011 Q2
"1,597",Kentucky,"Agriculture, forestry, fishing, and hunting",2011 Q2
"1,346",Louisiana,"Agriculture, forestry, fishing, and hunting",2011 Q2
566,Maine,"Agriculture, forestry, fishing, and hunting",2011 Q2
685,Maryland,"Agriculture, forestry, fishing, and hunting",2011 Q2
620,Massachusetts,"Agriculture, forestry, fishing, and hunting",2011 Q2
"3,113",Michigan,"Agriculture, forestry, fishing, and hunting",2011 Q2
,Mideast,"Agriculture, forestry, fishing, and hunting",2011 Q2
"5,054",Minnesota,"Agriculture, forestry, fishing, and hunting",2011 Q2
"1,430",Mississippi,"Agriculture, forestry, fishing, and hunting",2011 Q2
"2,758",Missouri,"Agriculture, forestry, fishing, and hunting",2011 Q2
"1,183",Montana,"Agriculture, forestry, fishing, and hunting",2011 Q2
"6,295",Nebraska,"Agriculture, forestry, fishing, and hunting",2011 Q2
256,Nevada,"Agriculture, forestry, fishing, and hunting",2011 Q2
,New England,"Agriculture, forestry, fishing, and hunting",2011 Q2
145,New Hampshire,"Agriculture, forestry, fishing, and hunting",2011 Q2
630,New Jersey,"Agriculture, forestry, fishing, and hunting",2011 Q2
"1,053",New Mexico,"Agriculture, forestry, fishing, and hunting",2011 Q2
"2,214",New York,"Agriculture, forestry, fishing, and hunting",2011 Q2
"2,979",North Carolina,"Agriculture, forestry, fishing, and hunting",2011 Q2
"2,294",North Dakota,"Agriculture, forestry, fishing, and hunting",2011 Q2
"3,035",Ohio,"Agriculture, forestry, fishing, and hunting",2011 Q2
"2,005",Oklahoma,"Agriculture, forestry, fishing, and hunting",2011 Q2
"2,533",Oregon,"Agriculture, forestry, fishing, and hunting",2011 Q2
"2,456",Pennsylvania,"Agriculture, forestry, fishing, and hunting",2011 Q2
"31,500",Plains,"Agriculture, forestry, fishing, and hunting",2011 Q2
,Rhode Island,"Agriculture, forestry, fishing, and hunting",2011 Q2
"6,683",Rocky Mountain,"Agriculture, forestry, fishing, and hunting",2011 Q2
830,South Carolina,"Agriculture, forestry, fishing, and hunting",2011 Q2
"3,345",South Dakota,"Agriculture, forestry, fishing, and hunting",2011 Q2
"21,159",Southeast,"Agriculture, forestry, fishing, and hunting",2011 Q2
"11,387",Southwest,"Agriculture, forestry, fishing, and hunting",2011 Q2
"1,250",Tennessee,"Agriculture, forestry, fishing, and hunting",2011 Q2
"6,699",Texas,"Agriculture, forestry, fishing, and hunting",2011 Q2
"129,607",United States,"Agriculture, forestry, fishing, and hunting",2011 Q2
523,Utah,"Agriculture, forestry, fishing, and hunting",2011 Q2
311,Vermont,"Agriculture, forestry, fishing, and hunting",2011 Q2
"1,249",Virginia,"Agriculture, forestry, fishing, and hunting",2011 Q2
"5,470",Washington,"Agriculture, forestry, fishing, and hunting",2011 Q2
207,West Virginia,"Agriculture, forestry, fishing, and hunting",2011 Q2
"3,685",Wisconsin,"Agriculture, forestry, fishing, and hunting",2011 Q2
489,Wyoming,"Agriculture, forestry, fishing, and hunting",2011 Q2
"174,639",Alabama,All industry total,2011 Q2
"49,290",Alaska,All industry total,2011 Q2
"247,460",Arizona,All industry total,2011 Q2
"105,320",Arkansas,All industry total,2011 Q2
"1,961,184",California,All industry total,2011 Q2
"254,420",Colorado,All industry total,2011 Q2
"229,763",Connecticut,All industry total,2011 Q2
"57,141",Delaware,All industry total,2011 Q2
"103,938",District of Columbia,All industry total,2011 Q2
"2,752,889",Far West,All industry total,2011 Q2
"720,641",Florida,All industry total,2011 Q2
"409,896",Georgia,All industry total,2011 Q2
"2,079,671",Great Lakes,All industry total,2011 Q2
"67,489",Hawaii,All industry total,2011 Q2
"54,364",Idaho,All industry total,2011 Q2
"657,902",Illinois,All industry total,2011 Q2
"279,030",Indiana,All industry total,2011 Q2
"140,988",Iowa,All industry total,2011 Q2
"129,671",Kansas,All industry total,2011 Q2
"165,010",Kentucky,All industry total,2011 Q2
"210,816",Louisiana,All industry total,2011 Q2
"50,087",Maine,All industry total,2011 Q2
"314,217",Maryland,All industry total,2011 Q2
"408,607",Massachusetts,All industry total,2011 Q2
"388,128",Michigan,All industry total,2011 Q2
"2,733,601",Mideast,All industry total,2011 Q2
"275,932",Minnesota,All industry total,2011 Q2
"92,411",Mississippi,All industry total,2011 Q2
"249,422",Missouri,All industry total,2011 Q2
"37,401",Montana,All industry total,2011 Q2
"93,555",Nebraska,All industry total,2011 Q2
"120,040",Nevada,All industry total,2011 Q2
"826,857",New England,All industry total,2011 Q2
"62,528",New Hampshire,All industry total,2011 Q2
"484,934",New Jersey,All industry total,2011 Q2
"81,022",New Mexico,All industry total,2011 Q2
"1,189,351",New York,All industry total,2011 Q2
"425,356",North Carolina,All industry total,2011 Q2
"36,582",North Dakota,All industry total,2011 Q2
"498,931",Ohio,All industry total,2011 Q2
"149,130",Oklahoma,All industry total,2011 Q2
"197,235",Oregon,All industry total,2011 Q2
"583,979",Pennsylvania,All industry total,2011 Q2
"965,803",Plains,All industry total,2011 Q2
"49,054",Rhode Island,All industry total,2011 Q2
"502,539",Rocky Mountain,All industry total,2011 Q2
"168,118",South Carolina,All industry total,2011 Q2
"39,519",South Dakota,All industry total,2011 Q2
"3,215,752",Southeast,All industry total,2011 Q2
"1,716,451",Southwest,All industry total,2011 Q2
"256,671",Tennessee,All industry total,2011 Q2
"1,238,610",Texas,All industry total,2011 Q2
"14,794,022",United States,All industry total,2011 Q2
"118,669",Utah,All industry total,2011 Q2
"26,828",Vermont,All industry total,2011 Q2
"421,317",Virginia,All industry total,2011 Q2
"357,816",Washington,All industry total,2011 Q2
"66,310",West Virginia,All industry total,2011 Q2
"255,682",Wisconsin,All industry total,2011 Q2
"37,690",Wyoming,All industry total,2011 Q2
633,Alabama,"Arts, entertainment, and recreation",2011 Q2
228,Alaska,"Arts, entertainment, and recreation",2011 Q2
"2,348",Arizona,"Arts, entertainment, and recreation",2011 Q2
421,Arkansas,"Arts, entertainment, and recreation",2011 Q2
"25,814",California,"Arts, entertainment, and recreation",2011 Q2
"3,588",Colorado,"Arts, entertainment, and recreation",2011 Q2
"1,777",Connecticut,"Arts, entertainment, and recreation",2011 Q2
560,Delaware,"Arts, entertainment, and recreation",2011 Q2
746,District of Columbia,"Arts, entertainment, and recreation",2011 Q2
"33,880",Far West,"Arts, entertainment, and recreation",2011 Q2
"14,064",Florida,"Arts, entertainment, and recreation",2011 Q2
"2,896",Georgia,"Arts, entertainment, and recreation",2011 Q2
"18,099",Great Lakes,"Arts, entertainment, and recreation",2011 Q2
610,Hawaii,"Arts, entertainment, and recreation",2011 Q2
376,Idaho,"Arts, entertainment, and recreation",2011 Q2
"6,035",Illinois,"Arts, entertainment, and recreation",2011 Q2
"3,465",Indiana,"Arts, entertainment, and recreation",2011 Q2
"1,234",Iowa,"Arts, entertainment, and recreation",2011 Q2
597,Kansas,"Arts, entertainment, and recreation",2011 Q2
848,Kentucky,"Arts, entertainment, and recreation",2011 Q2
"2,321",Louisiana,"Arts, entertainment, and recreation",2011 Q2
455,Maine,"Arts, entertainment, and recreation",2011 Q2
"2,418",Maryland,"Arts, entertainment, and recreation",2011 Q2
"3,786",Massachusetts,"Arts, entertainment, and recreation",2011 Q2
"2,887",Michigan,"Arts, entertainment, and recreation",2011 Q2
"30,504",Mideast,"Arts, entertainment, and recreation",2011 Q2
"2,791",Minnesota,"Arts, entertainment, and recreation",2011 Q2
717,Mississippi,"Arts, entertainment, and recreation",2011 Q2
"3,217",Missouri,"Arts, entertainment, and recreation",2011 Q2
483,Montana,"Arts, entertainment, and recreation",2011 Q2
501,Nebraska,"Arts, entertainment, and recreation",2011 Q2
"3,179",Nevada,"Arts, entertainment, and recreation",2011 Q2
"7,201",New England,"Arts, entertainment, and recreation",2011 Q2
503,New Hampshire,"Arts, entertainment, and recreation",2011 Q2
"3,972",New Jersey,"Arts, entertainment, and recreation",2011 Q2
449,New Mexico,"Arts, entertainment, and recreation",2011 Q2
"15,772",New York,"Arts, entertainment, and recreation",2011 Q2
"3,493",North Carolina,"Arts, entertainment, and recreation",2011 Q2
135,North Dakota,"Arts, entertainment, and recreation",2011 Q2
"3,839",Ohio,"Arts, entertainment, and recreation",2011 Q2
"1,014",Oklahoma,"Arts, entertainment, and recreation",2011 Q2
"1,165",Oregon,"Arts, entertainment, and recreation",2011 Q2
"7,037",Pennsylvania,"Arts, entertainment, and recreation",2011 Q2
"8,756",Plains,"Arts, entertainment, and recreation",2011 Q2
447,Rhode Island,"Arts, entertainment, and recreation",2011 Q2
"5,659",Rocky Mountain,"Arts, entertainment, and recreation",2011 Q2
"1,170",South Carolina,"Arts, entertainment, and recreation",2011 Q2
281,South Dakota,"Arts, entertainment, and recreation",2011 Q2
"31,959",Southeast,"Arts, entertainment, and recreation",2011 Q2
"11,775",Southwest,"Arts, entertainment, and recreation",2011 Q2
"2,652",Tennessee,"Arts, entertainment, and recreation",2011 Q2
"7,965",Texas,"Arts, entertainment, and recreation",2011 Q2
"147,828",United States,"Arts, entertainment, and recreation",2011 Q2
992,Utah,"Arts, entertainment, and recreation",2011 Q2
233,Vermont,"Arts, entertainment, and recreation",2011 Q2
"2,267",Virginia,"Arts, entertainment, and recreation",2011 Q2
"2,883",Washington,"Arts, entertainment, and recreation",2011 Q2
478,West Virginia,"Arts, entertainment, and recreation",2011 Q2
"1,874",Wisconsin,"Arts, entertainment, and recreation",2011 Q2
219,Wyoming,"Arts, entertainment, and recreation",2011 Q2
"7,539",Alabama,Construction,2011 Q2
"2,149",Alaska,Construction,2011 Q2
"11,098",Arizona,Construction,2011 Q2
"4,180",Arkansas,Construction,2011 Q2
"59,687",California,Construction,2011 Q2
"10,079",Colorado,Construction,2011 Q2
"6,669",Connecticut,Construction,2011 Q2
"1,786",Delaware,Construction,2011 Q2
"1,157",District of Columbia,Construction,2011 Q2
"89,815",Far West,Construction,2011 Q2
"30,660",Florida,Construction,2011 Q2
"14,758",Georgia,Construction,2011 Q2
"69,646",Great Lakes,Construction,2011 Q2
"3,787",Hawaii,Construction,2011 Q2
"2,304",Idaho,Construction,2011 Q2
"23,028",Illinois,Construction,2011 Q2
"10,640",Indiana,Construction,2011 Q2
"5,590",Iowa,Construction,2011 Q2
"4,380",Kansas,Construction,2011 Q2
"6,247",Kentucky,Construction,2011 Q2
"11,878",Louisiana,Construction,2011 Q2
"2,148",Maine,Construction,2011 Q2
"14,145",Maryland,Construction,2011 Q2
"12,740",Massachusetts,Construction,2011 Q2
"11,819",Michigan,Construction,2011 Q2
"91,292",Mideast,Construction,2011 Q2
"10,639",Minnesota,Construction,2011 Q2
"4,978",Mississippi,Construction,2011 Q2
"9,122",Missouri,Construction,2011 Q2
"1,989",Montana,Construction,2011 Q2
"4,068",Nebraska,Construction,2011 Q2
"5,374",Nevada,Construction,2011 Q2
"26,922",New England,Construction,2011 Q2
"2,242",New Hampshire,Construction,2011 Q2
"16,245",New Jersey,Construction,2011 Q2
"3,537",New Mexico,Construction,2011 Q2
"37,427",New York,Construction,2011 Q2
"14,875",North Carolina,Construction,2011 Q2
"1,896",North Dakota,Construction,2011 Q2
"15,632",Ohio,Construction,2011 Q2
"6,045",Oklahoma,Construction,2011 Q2
"5,942",Oregon,Construction,2011 Q2
"20,530",Pennsylvania,Construction,2011 Q2
"37,188",Plains,Construction,2011 Q2
"2,090",Rhode Island,Construction,2011 Q2
"21,729",Rocky Mountain,Construction,2011 Q2
"7,048",South Carolina,Construction,2011 Q2
"1,492",South Dakota,Construction,2011 Q2
"129,944",Southeast,Construction,2011 Q2
"82,233",Southwest,Construction,2011 Q2
"9,324",Tennessee,Construction,2011 Q2
"61,553",Texas,Construction,2011 Q2
"548,767",United States,Construction,2011 Q2
"5,654",Utah,Construction,2011 Q2
"1,033",Vermont,Construction,2011 Q2
"15,702",Virginia,Construction,2011 Q2
"12,876",Washington,Construction,2011 Q2
"2,755",West Virginia,Construction,2011 Q2
"8,526",Wisconsin,Construction,2011 Q2
"1,704",Wyoming,Construction,2011 Q2
914,Alabama,Educational services,2011 Q2
127,Alaska,Educational services,2011 Q2
"2,882",Arizona,Educational services,2011 Q2
555,Arkansas,Educational services,2011 Q2
"19,714",California,Educational services,2011 Q2
"1,956",Colorado,Educational services,2011 Q2
"4,222",Connecticut,Educational services,2011 Q2
317,Delaware,Educational services,2011 Q2
"3,058",District of Columbia,Educational services,2011 Q2
"24,468",Far West,Educational services,2011 Q2
"7,692",Florida,Educational services,2011 Q2
"4,456",Georgia,Educational services,2011 Q2
"21,944",Great Lakes,Educational services,2011 Q2
709,Hawaii,Educational services,2011 Q2
388,Idaho,Educational services,2011 Q2
"9,212",Illinois,Educational services,2011 Q2
"2,616",Indiana,Educational services,2011 Q2
"1,259",Iowa,Educational services,2011 Q2
788,Kansas,Educational services,2011 Q2
999,Kentucky,Educational services,2011 Q2
"1,777",Louisiana,Educational services,2011 Q2
670,Maine,Educational services,2011 Q2
"4,327",Maryland,Educational services,2011 Q2
"11,175",Massachusetts,Educational services,2011 Q2
"2,900",Michigan,Educational services,2011 Q2
"46,999",Mideast,Educational services,2011 Q2
"2,712",Minnesota,Educational services,2011 Q2
693,Mississippi,Educational services,2011 Q2
"2,855",Missouri,Educational services,2011 Q2
165,Montana,Educational services,2011 Q2
781,Nebraska,Educational services,2011 Q2
478,Nevada,Educational services,2011 Q2
"19,293",New England,Educational services,2011 Q2
"1,246",New Hampshire,Educational services,2011 Q2
"4,992",New Jersey,Educational services,2011 Q2
447,New Mexico,Educational services,2011 Q2
"21,461",New York,Educational services,2011 Q2
"4,401",North Carolina,Educational services,2011 Q2
110,North Dakota,Educational services,2011 Q2
"4,660",Ohio,Educational services,2011 Q2
824,Oklahoma,Educational services,2011 Q2
"1,406",Oregon,Educational services,2011 Q2
"12,843",Pennsylvania,Educational services,2011 Q2
"8,769",Plains,Educational services,2011 Q2
"1,406",Rhode Island,Educational services,2011 Q2
"4,105",Rocky Mountain,Educational services,2011 Q2
"1,150",South Carolina,Educational services,2011 Q2
263,South Dakota,Educational services,2011 Q2
"29,254",Southeast,Educational services,2011 Q2
"12,123",Southwest,Educational services,2011 Q2
"2,532",Tennessee,Educational services,2011 Q2
"7,970",Texas,Educational services,2011 Q2
"166,957",United States,Educational services,2011 Q2
"1,514",Utah,Educational services,2011 Q2
574,Vermont,Educational services,2011 Q2
"3,782",Virginia,Educational services,2011 Q2
"2,034",Washington,Educational services,2011 Q2
305,West Virginia,Educational services,2011 Q2
"2,556",Wisconsin,Educational services,2011 Q2
83,Wyoming,Educational services,2011 Q2
"7,023",Alabama,Finance and insurance,2011 Q2
953,Alaska,Finance and insurance,2011 Q2
"14,289",Arizona,Finance and insurance,2011 Q2
"5,326",Arkansas,Finance and insurance,2011 Q2
"91,472",California,Finance and insurance,2011 Q2
"12,599",Colorado,Finance and insurance,2011 Q2
"34,037",Connecticut,Finance and insurance,2011 Q2
"15,160",Delaware,Finance and insurance,2011 Q2
"3,330",District of Columbia,Finance and insurance,2011 Q2
"119,735",Far West,Finance and insurance,2011 Q2
"36,661",Florida,Finance and insurance,2011 Q2
"28,989",Georgia,Finance and insurance,2011 Q2
"145,429",Great Lakes,Finance and insurance,2011 Q2
"1,977",Hawaii,Finance and insurance,2011 Q2
"2,300",Idaho,Finance and insurance,2011 Q2
"55,791",Illinois,Finance and insurance,2011 Q2
"13,106",Indiana,Finance and insurance,2011 Q2
"13,844",Iowa,Finance and insurance,2011 Q2
"5,915",Kansas,Finance and insurance,2011 Q2
"7,144",Kentucky,Finance and insurance,2011 Q2
"6,531",Louisiana,Finance and insurance,2011 Q2
"2,702",Maine,Finance and insurance,2011 Q2
"13,295",Maryland,Finance and insurance,2011 Q2
"31,390",Massachusetts,Finance and insurance,2011 Q2
"19,373",Michigan,Finance and insurance,2011 Q2
"276,089",Mideast,Finance and insurance,2011 Q2
"20,301",Minnesota,Finance and insurance,2011 Q2
"3,783",Mississippi,Finance and insurance,2011 Q2
"19,713",Missouri,Finance and insurance,2011 Q2
"1,696",Montana,Finance and insurance,2011 Q2
"6,713",Nebraska,Finance and insurance,2011 Q2
"5,229",Nevada,Finance and insurance,2011 Q2
"77,128",New England,Finance and insurance,2011 Q2
"4,086",New Hampshire,Finance and insurance,2011 Q2
"28,579",New Jersey,Finance and insurance,2011 Q2
"2,243",New Mexico,Finance and insurance,2011 Q2
"180,833",New York,Finance and insurance,2011 Q2
"33,125",North Carolina,Finance and insurance,2011 Q2
"1,717",North Dakota,Finance and insurance,2011 Q2
"39,915",Ohio,Finance and insurance,2011 Q2
"5,361",Oklahoma,Finance and insurance,2011 Q2
"6,705",Oregon,Finance and insurance,2011 Q2
"34,911",Pennsylvania,Finance and insurance,2011 Q2
"74,405",Plains,Finance and insurance,2011 Q2
"3,654",Rhode Island,Finance and insurance,2011 Q2
"25,407",Rocky Mountain,Finance and insurance,2011 Q2
"7,553",South Carolina,Finance and insurance,2011 Q2
"6,209",South Dakota,Finance and insurance,2011 Q2
"168,672",Southeast,Finance and insurance,2011 Q2
"78,906",Southwest,Finance and insurance,2011 Q2
"12,435",Tennessee,Finance and insurance,2011 Q2
"57,012",Texas,Finance and insurance,2011 Q2
"965,651",United States,Finance and insurance,2011 Q2
"8,014",Utah,Finance and insurance,2011 Q2
"1,259",Vermont,Finance and insurance,2011 Q2
"17,896",Virginia,Finance and insurance,2011 Q2
"13,398",Washington,Finance and insurance,2011 Q2
"2,195",West Virginia,Finance and insurance,2011 Q2
"17,241",Wisconsin,Finance and insurance,2011 Q2
796,Wyoming,Finance and insurance,2011 Q2
"30,748",Alabama,Government,2011 Q2
"9,467",Alaska,Government,2011 Q2
"35,029",Arizona,Government,2011 Q2
"13,790",Arkansas,Government,2011 Q2
"258,380",California,Government,2011 Q2
"32,856",Colorado,Government,2011 Q2
"23,373",Connecticut,Government,2011 Q2
"6,034",Delaware,Government,2011 Q2
"37,389",District of Columbia,Government,2011 Q2
"371,952",Far West,Government,2011 Q2
"97,699",Florida,Government,2011 Q2
"56,770",Georgia,Government,2011 Q2
"234,502",Great Lakes,Government,2011 Q2
"15,250",Hawaii,Government,2011 Q2
"7,789",Idaho,Government,2011 Q2
"69,450",Illinois,Government,2011 Q2
"27,749",Indiana,Government,2011 Q2
"16,770",Iowa,Government,2011 Q2
"18,905",Kansas,Government,2011 Q2
"25,567",Kentucky,Government,2011 Q2
"25,975",Louisiana,Government,2011 Q2
"7,060",Maine,Government,2011 Q2
"65,992",Maryland,Government,2011 Q2
"48,577",Massachusetts,Government,2011 Q2
"46,694",Michigan,Government,2011 Q2
"375,163",Mideast,Government,2011 Q2
"28,171",Minnesota,Government,2011 Q2
"16,463",Mississippi,Government,2011 Q2
"31,837",Missouri,Government,2011 Q2
"6,029",Montana,Government,2011 Q2
"12,513",Nebraska,Government,2011 Q2
"14,648",Nevada,Government,2011 Q2
"98,300",New England,Government,2011 Q2
"7,938",New Hampshire,Government,2011 Q2
"55,306",New Jersey,Government,2011 Q2
"19,599",New Mexico,Government,2011 Q2
"145,630",New York,Government,2011 Q2
"62,060",North Carolina,Government,2011 Q2
"4,764",North Dakota,Government,2011 Q2
"60,627",Ohio,Government,2011 Q2
"25,116",Oklahoma,Government,2011 Q2
"22,398",Oregon,Government,2011 Q2
"64,800",Pennsylvania,Government,2011 Q2
"117,879",Plains,Government,2011 Q2
"7,353",Rhode Island,Government,2011 Q2
"68,906",Rocky Mountain,Government,2011 Q2
"27,285",South Carolina,Government,2011 Q2
"4,919",South Dakota,Government,2011 Q2
"477,435",Southeast,Government,2011 Q2
"220,830",Southwest,Government,2011 Q2
"31,348",Tennessee,Government,2011 Q2
"141,086",Texas,Government,2011 Q2
"1,964,969",United States,Government,2011 Q2
"17,160",Utah,Government,2011 Q2
"3,997",Vermont,Government,2011 Q2
"79,079",Virginia,Government,2011 Q2
"51,807",Washington,Government,2011 Q2
"10,651",West Virginia,Government,2011 Q2
"29,982",Wisconsin,Government,2011 Q2
"5,073",Wyoming,Government,2011 Q2
"12,288",Alabama,Health care and social assistance,2011 Q2
"2,835",Alaska,Health care and social assistance,2011 Q2
"20,244",Arizona,Health care and social assistance,2011 Q2
"7,906",Arkansas,Health care and social assistance,2011 Q2
"122,118",California,Health care and social assistance,2011 Q2
"15,262",Colorado,Health care and social assistance,2011 Q2
"17,897",Connecticut,Health care and social assistance,2011 Q2
"3,792",Delaware,Health care and social assistance,2011 Q2
"4,657",District of Columbia,Health care and social assistance,2011 Q2
"171,386",Far West,Health care and social assistance,2011 Q2
"61,476",Florida,Health care and social assistance,2011 Q2
"25,563",Georgia,Health care and social assistance,2011 Q2
"165,289",Great Lakes,Health care and social assistance,2011 Q2
"4,208",Hawaii,Health care and social assistance,2011 Q2
"4,163",Idaho,Health care and social assistance,2011 Q2
"45,207",Illinois,Health care and social assistance,2011 Q2
"21,216",Indiana,Health care and social assistance,2011 Q2
"9,928",Iowa,Health care and social assistance,2011 Q2
"9,718",Kansas,Health care and social assistance,2011 Q2
"13,645",Kentucky,Health care and social assistance,2011 Q2
"13,371",Louisiana,Health care and social assistance,2011 Q2
"5,924",Maine,Health care and social assistance,2011 Q2
"22,998",Maryland,Health care and social assistance,2011 Q2
"36,763",Massachusetts,Health care and social assistance,2011 Q2
"33,403",Michigan,Health care and social assistance,2011 Q2
"209,918",Mideast,Health care and social assistance,2011 Q2
"24,916",Minnesota,Health care and social assistance,2011 Q2
"6,927",Mississippi,Health care and social assistance,2011 Q2
"20,619",Missouri,Health care and social assistance,2011 Q2
"3,349",Montana,Health care and social assistance,2011 Q2
"6,643",Nebraska,Health care and social assistance,2011 Q2
"6,410",Nevada,Health care and social assistance,2011 Q2
"74,027",New England,Health care and social assistance,2011 Q2
"5,751",New Hampshire,Health care and social assistance,2011 Q2
"36,564",New Jersey,Health care and social assistance,2011 Q2
"5,582",New Mexico,Health care and social assistance,2011 Q2
"85,220",New York,Health care and social assistance,2011 Q2
"27,735",North Carolina,Health care and social assistance,2011 Q2
"2,859",North Dakota,Health care and social assistance,2011 Q2
"42,802",Ohio,Health care and social assistance,2011 Q2
"10,678",Oklahoma,Health care and social assistance,2011 Q2
"13,356",Oregon,Health care and social assistance,2011 Q2
"56,687",Pennsylvania,Health care and social assistance,2011 Q2
"78,023",Plains,Health care and social assistance,2011 Q2
"5,049",Rhode Island,Health care and social assistance,2011 Q2
"30,804",Rocky Mountain,Health care and social assistance,2011 Q2
"10,931",South Carolina,Health care and social assistance,2011 Q2
"3,339",South Dakota,Health care and social assistance,2011 Q2
"234,822",Southeast,Health care and social assistance,2011 Q2
"108,980",Southwest,Health care and social assistance,2011 Q2
"24,848",Tennessee,Health care and social assistance,2011 Q2
"72,476",Texas,Health care and social assistance,2011 Q2
"1,073,251",United States,Health care and social assistance,2011 Q2
"6,601",Utah,Health care and social assistance,2011 Q2
"2,643",Vermont,Health care and social assistance,2011 Q2
"24,234",Virginia,Health care and social assistance,2011 Q2
"22,459",Washington,Health care and social assistance,2011 Q2
"5,898",West Virginia,Health care and social assistance,2011 Q2
"22,660",Wisconsin,Health care and social assistance,2011 Q2
"1,429",Wyoming,Health care and social assistance,2011 Q2
"4,534",Alabama,Information,2011 Q2
