GDP,Geography,Industry,Quarter
"48,465",Plains,"Professional, scientific, and technical services",2009 Q1
"2,597",Rhode Island,"Professional, scientific, and technical services",2009 Q1
"35,428",Rocky Mountain,"Professional, scientific, and technical services",2009 Q1
"7,766",South Carolina,"Professional, scientific, and technical services",2009 Q1
999,South Dakota,"Professional, scientific, and technical services",2009 Q1
"206,177",Southeast,"Professional, scientific, and technical services",2009 Q1
"104,601",Southwest,"Professional, scientific, and technical services",2009 Q1
"13,755",Tennessee,"Professional, scientific, and technical services",2009 Q1
"78,100",Texas,"Professional, scientific, and technical services",2009 Q1
"1,029,427",United States,"Professional, scientific, and technical services",2009 Q1
"6,817",Utah,"Professional, scientific, and technical services",2009 Q1
"1,567",Vermont,"Professional, scientific, and technical services",2009 Q1
"52,345",Virginia,"Professional, scientific, and technical services",2009 Q1
"22,959",Washington,"Professional, scientific, and technical services",2009 Q1
"2,490",West Virginia,"Professional, scientific, and technical services",2009 Q1
"10,925",Wisconsin,"Professional, scientific, and technical services",2009 Q1
970,Wyoming,"Professional, scientific, and technical services",2009 Q1
"18,429",Alabama,Real estate and rental and leasing,2009 Q1
"4,064",Alaska,Real estate and rental and leasing,2009 Q1
"41,513",Arizona,Real estate and rental and leasing,2009 Q1
"11,318",Arkansas,Real estate and rental and leasing,2009 Q1
"323,301",California,Real estate and rental and leasing,2009 Q1
"34,130",Colorado,Real estate and rental and leasing,2009 Q1
"30,520",Connecticut,Real estate and rental and leasing,2009 Q1
"7,499",Delaware,Real estate and rental and leasing,2009 Q1
"7,685",District of Columbia,Real estate and rental and leasing,2009 Q1
"435,275",Far West,Real estate and rental and leasing,2009 Q1
"130,202",Florida,Real estate and rental and leasing,2009 Q1
"50,404",Georgia,Real estate and rental and leasing,2009 Q1
"243,651",Great Lakes,Real estate and rental and leasing,2009 Q1
"13,139",Hawaii,Real estate and rental and leasing,2009 Q1
"7,761",Idaho,Real estate and rental and leasing,2009 Q1
"83,217",Illinois,Real estate and rental and leasing,2009 Q1
"26,677",Indiana,Real estate and rental and leasing,2009 Q1
"14,319",Iowa,Real estate and rental and leasing,2009 Q1
"12,479",Kansas,Real estate and rental and leasing,2009 Q1
"15,684",Kentucky,Real estate and rental and leasing,2009 Q1
"21,945",Louisiana,Real estate and rental and leasing,2009 Q1
"7,283",Maine,Real estate and rental and leasing,2009 Q1
"49,531",Maryland,Real estate and rental and leasing,2009 Q1
"55,436",Massachusetts,Real estate and rental and leasing,2009 Q1
"47,321",Michigan,Real estate and rental and leasing,2009 Q1
"364,958",Mideast,Real estate and rental and leasing,2009 Q1
"33,667",Minnesota,Real estate and rental and leasing,2009 Q1
"9,507",Mississippi,Real estate and rental and leasing,2009 Q1
"26,703",Missouri,Real estate and rental and leasing,2009 Q1
"4,613",Montana,Real estate and rental and leasing,2009 Q1
"8,256",Nebraska,Real estate and rental and leasing,2009 Q1
"18,766",Nevada,Real estate and rental and leasing,2009 Q1
"113,348",New England,Real estate and rental and leasing,2009 Q1
"8,753",New Hampshire,Real estate and rental and leasing,2009 Q1
"83,921",New Jersey,Real estate and rental and leasing,2009 Q1
"10,261",New Mexico,Real estate and rental and leasing,2009 Q1
"145,042",New York,Real estate and rental and leasing,2009 Q1
"45,592",North Carolina,Real estate and rental and leasing,2009 Q1
"3,628",North Dakota,Real estate and rental and leasing,2009 Q1
"55,883",Ohio,Real estate and rental and leasing,2009 Q1
"14,649",Oklahoma,Real estate and rental and leasing,2009 Q1
"25,318",Oregon,Real estate and rental and leasing,2009 Q1
"71,281",Pennsylvania,Real estate and rental and leasing,2009 Q1
"102,333",Plains,Real estate and rental and leasing,2009 Q1
"7,826",Rhode Island,Real estate and rental and leasing,2009 Q1
"65,438",Rocky Mountain,Real estate and rental and leasing,2009 Q1
"20,442",South Carolina,Real estate and rental and leasing,2009 Q1
"3,281",South Dakota,Real estate and rental and leasing,2009 Q1
"417,198",Southeast,Real estate and rental and leasing,2009 Q1
"178,250",Southwest,Real estate and rental and leasing,2009 Q1
"28,175",Tennessee,Real estate and rental and leasing,2009 Q1
"111,828",Texas,Real estate and rental and leasing,2009 Q1
"1,920,458",United States,Real estate and rental and leasing,2009 Q1
"15,296",Utah,Real estate and rental and leasing,2009 Q1
"3,530",Vermont,Real estate and rental and leasing,2009 Q1
"59,419",Virginia,Real estate and rental and leasing,2009 Q1
"50,686",Washington,Real estate and rental and leasing,2009 Q1
"6,082",West Virginia,Real estate and rental and leasing,2009 Q1
"30,551",Wisconsin,Real estate and rental and leasing,2009 Q1
"3,638",Wyoming,Real estate and rental and leasing,2009 Q1
"12,245",Alabama,Retail trade,2009 Q1
"1,907",Alaska,Retail trade,2009 Q1
"18,403",Arizona,Retail trade,2009 Q1
"6,993",Arkansas,Retail trade,2009 Q1
"109,397",California,Retail trade,2009 Q1
"14,081",Colorado,Retail trade,2009 Q1
"11,094",Connecticut,Retail trade,2009 Q1
"2,414",Delaware,Retail trade,2009 Q1
"1,061",District of Columbia,Retail trade,2009 Q1
"153,904",Far West,Retail trade,2009 Q1
"53,183",Florida,Retail trade,2009 Q1
"24,305",Georgia,Retail trade,2009 Q1
"121,995",Great Lakes,Retail trade,2009 Q1
"4,369",Hawaii,Retail trade,2009 Q1
"4,276",Idaho,Retail trade,2009 Q1
"35,344",Illinois,Retail trade,2009 Q1
"16,044",Indiana,Retail trade,2009 Q1
"8,255",Iowa,Retail trade,2009 Q1
"7,969",Kansas,Retail trade,2009 Q1
"9,831",Kentucky,Retail trade,2009 Q1
"13,189",Louisiana,Retail trade,2009 Q1
"4,228",Maine,Retail trade,2009 Q1
"15,468",Maryland,Retail trade,2009 Q1
"16,526",Massachusetts,Retail trade,2009 Q1
"25,693",Michigan,Retail trade,2009 Q1
"132,009",Mideast,Retail trade,2009 Q1
"14,209",Minnesota,Retail trade,2009 Q1
"7,307",Mississippi,Retail trade,2009 Q1
"15,658",Missouri,Retail trade,2009 Q1
"2,381",Montana,Retail trade,2009 Q1
"5,229",Nebraska,Retail trade,2009 Q1
"7,806",Nevada,Retail trade,2009 Q1
"40,896",New England,Retail trade,2009 Q1
"4,540",New Hampshire,Retail trade,2009 Q1
"27,718",New Jersey,Retail trade,2009 Q1
"4,938",New Mexico,Retail trade,2009 Q1
"54,303",New York,Retail trade,2009 Q1
"21,335",North Carolina,Retail trade,2009 Q1
"2,019",North Dakota,Retail trade,2009 Q1
"30,044",Ohio,Retail trade,2009 Q1
"9,091",Oklahoma,Retail trade,2009 Q1
"8,547",Oregon,Retail trade,2009 Q1
"31,046",Pennsylvania,Retail trade,2009 Q1
"55,822",Plains,Retail trade,2009 Q1
"2,520",Rhode Island,Retail trade,2009 Q1
"30,653",Rocky Mountain,Retail trade,2009 Q1
"11,831",South Carolina,Retail trade,2009 Q1
"2,484",South Dakota,Retail trade,2009 Q1
"203,862",Southeast,Retail trade,2009 Q1
"100,329",Southwest,Retail trade,2009 Q1
"18,216",Tennessee,Retail trade,2009 Q1
"67,897",Texas,Retail trade,2009 Q1
"839,460",United States,Retail trade,2009 Q1
"7,911",Utah,Retail trade,2009 Q1
"1,989",Vermont,Retail trade,2009 Q1
"21,027",Virginia,Retail trade,2009 Q1
"21,877",Washington,Retail trade,2009 Q1
"4,400",West Virginia,Retail trade,2009 Q1
"14,869",Wisconsin,Retail trade,2009 Q1
"2,004",Wyoming,Retail trade,2009 Q1
"4,334",Alabama,Transportation and warehousing,2009 Q1
"4,452",Alaska,Transportation and warehousing,2009 Q1
"6,668",Arizona,Transportation and warehousing,2009 Q1
"4,127",Arkansas,Transportation and warehousing,2009 Q1
"40,360",California,Transportation and warehousing,2009 Q1
"6,141",Colorado,Transportation and warehousing,2009 Q1
"4,155",Connecticut,Transportation and warehousing,2009 Q1
729,Delaware,Transportation and warehousing,2009 Q1
329,District of Columbia,Transportation and warehousing,2009 Q1
"64,243",Far West,Transportation and warehousing,2009 Q1
"19,972",Florida,Transportation and warehousing,2009 Q1
"14,418",Georgia,Transportation and warehousing,2009 Q1
"58,619",Great Lakes,Transportation and warehousing,2009 Q1
"2,303",Hawaii,Transportation and warehousing,2009 Q1
"1,457",Idaho,Transportation and warehousing,2009 Q1
"20,786",Illinois,Transportation and warehousing,2009 Q1
"8,422",Indiana,Transportation and warehousing,2009 Q1
"4,654",Iowa,Transportation and warehousing,2009 Q1
"4,498",Kansas,Transportation and warehousing,2009 Q1
"6,806",Kentucky,Transportation and warehousing,2009 Q1
"8,394",Louisiana,Transportation and warehousing,2009 Q1
"1,114",Maine,Transportation and warehousing,2009 Q1
"5,436",Maryland,Transportation and warehousing,2009 Q1
"5,783",Massachusetts,Transportation and warehousing,2009 Q1
"8,366",Michigan,Transportation and warehousing,2009 Q1
"56,034",Mideast,Transportation and warehousing,2009 Q1
"6,965",Minnesota,Transportation and warehousing,2009 Q1
"3,011",Mississippi,Transportation and warehousing,2009 Q1
"8,227",Missouri,Transportation and warehousing,2009 Q1
"1,608",Montana,Transportation and warehousing,2009 Q1
"6,531",Nebraska,Transportation and warehousing,2009 Q1
"4,171",Nevada,Transportation and warehousing,2009 Q1
"13,031",New England,Transportation and warehousing,2009 Q1
844,New Hampshire,Transportation and warehousing,2009 Q1
"13,867",New Jersey,Transportation and warehousing,2009 Q1
"1,927",New Mexico,Transportation and warehousing,2009 Q1
"20,292",New York,Transportation and warehousing,2009 Q1
"8,238",North Carolina,Transportation and warehousing,2009 Q1
"1,336",North Dakota,Transportation and warehousing,2009 Q1
"14,218",Ohio,Transportation and warehousing,2009 Q1
"4,487",Oklahoma,Transportation and warehousing,2009 Q1
"4,154",Oregon,Transportation and warehousing,2009 Q1
"15,382",Pennsylvania,Transportation and warehousing,2009 Q1
"33,072",Plains,Transportation and warehousing,2009 Q1
671,Rhode Island,Transportation and warehousing,2009 Q1
"15,116",Rocky Mountain,Transportation and warehousing,2009 Q1
"3,375",South Carolina,Transportation and warehousing,2009 Q1
861,South Dakota,Transportation and warehousing,2009 Q1
"94,839",Southeast,Transportation and warehousing,2009 Q1
"52,145",Southwest,Transportation and warehousing,2009 Q1
"10,987",Tennessee,Transportation and warehousing,2009 Q1
"39,063",Texas,Transportation and warehousing,2009 Q1
"386,974",United States,Transportation and warehousing,2009 Q1
"3,645",Utah,Transportation and warehousing,2009 Q1
464,Vermont,Transportation and warehousing,2009 Q1
"9,250",Virginia,Transportation and warehousing,2009 Q1
"8,796",Washington,Transportation and warehousing,2009 Q1
"1,927",West Virginia,Transportation and warehousing,2009 Q1
"6,827",Wisconsin,Transportation and warehousing,2009 Q1
"2,264",Wyoming,Transportation and warehousing,2009 Q1
"4,723",Alabama,Utilities,2009 Q1
596,Alaska,Utilities,2009 Q1
"5,417",Arizona,Utilities,2009 Q1
"2,370",Arkansas,Utilities,2009 Q1
"25,527",California,Utilities,2009 Q1
"2,949",Colorado,Utilities,2009 Q1
"4,083",Connecticut,Utilities,2009 Q1
892,Delaware,Utilities,2009 Q1
"1,209",District of Columbia,Utilities,2009 Q1
"35,681",Far West,Utilities,2009 Q1
"15,183",Florida,Utilities,2009 Q1
"7,798",Georgia,Utilities,2009 Q1
"37,357",Great Lakes,Utilities,2009 Q1
"1,413",Hawaii,Utilities,2009 Q1
870,Idaho,Utilities,2009 Q1
"11,055",Illinois,Utilities,2009 Q1
"5,144",Indiana,Utilities,2009 Q1
"2,278",Iowa,Utilities,2009 Q1
"2,276",Kansas,Utilities,2009 Q1
"2,818",Kentucky,Utilities,2009 Q1
"3,678",Louisiana,Utilities,2009 Q1
889,Maine,Utilities,2009 Q1
"5,194",Maryland,Utilities,2009 Q1
"4,988",Massachusetts,Utilities,2009 Q1
"7,478",Michigan,Utilities,2009 Q1
"40,700",Mideast,Utilities,2009 Q1
"3,514",Minnesota,Utilities,2009 Q1
"2,379",Mississippi,Utilities,2009 Q1
"3,973",Missouri,Utilities,2009 Q1
935,Montana,Utilities,2009 Q1
"1,585",Nebraska,Utilities,2009 Q1
"2,136",Nevada,Utilities,2009 Q1
"12,373",New England,Utilities,2009 Q1
"1,107",New Hampshire,Utilities,2009 Q1
"7,793",New Jersey,Utilities,2009 Q1
"1,359",New Mexico,Utilities,2009 Q1
"15,550",New York,Utilities,2009 Q1
"5,465",North Carolina,Utilities,2009 Q1
787,North Dakota,Utilities,2009 Q1
"9,434",Ohio,Utilities,2009 Q1
"3,192",Oklahoma,Utilities,2009 Q1
"2,213",Oregon,Utilities,2009 Q1
"10,065",Pennsylvania,Utilities,2009 Q1
"15,001",Plains,Utilities,2009 Q1
742,Rhode Island,Utilities,2009 Q1
"6,925",Rocky Mountain,Utilities,2009 Q1
"4,072",South Carolina,Utilities,2009 Q1
589,South Dakota,Utilities,2009 Q1
"57,579",Southeast,Utilities,2009 Q1
"33,854",Southwest,Utilities,2009 Q1
"1,589",Tennessee,Utilities,2009 Q1
"23,886",Texas,Utilities,2009 Q1
"239,590",United States,Utilities,2009 Q1
"1,420",Utah,Utilities,2009 Q1
563,Vermont,Utilities,2009 Q1
"5,734",Virginia,Utilities,2009 Q1
"3,797",Washington,Utilities,2009 Q1
"1,773",West Virginia,Utilities,2009 Q1
"4,247",Wisconsin,Utilities,2009 Q1
752,Wyoming,Utilities,2009 Q1
"9,984",Alabama,Wholesale trade,2009 Q1
"1,042",Alaska,Wholesale trade,2009 Q1
"14,759",Arizona,Wholesale trade,2009 Q1
"7,347",Arkansas,Wholesale trade,2009 Q1
"102,821",California,Wholesale trade,2009 Q1
"13,768",Colorado,Wholesale trade,2009 Q1
"13,249",Connecticut,Wholesale trade,2009 Q1
"2,405",Delaware,Wholesale trade,2009 Q1
824,District of Columbia,Wholesale trade,2009 Q1
"141,029",Far West,Wholesale trade,2009 Q1
"47,931",Florida,Wholesale trade,2009 Q1
"31,742",Georgia,Wholesale trade,2009 Q1
"129,733",Great Lakes,Wholesale trade,2009 Q1
"2,087",Hawaii,Wholesale trade,2009 Q1
"3,063",Idaho,Wholesale trade,2009 Q1
"46,150",Illinois,Wholesale trade,2009 Q1
"14,572",Indiana,Wholesale trade,2009 Q1
"8,158",Iowa,Wholesale trade,2009 Q1
"8,259",Kansas,Wholesale trade,2009 Q1
"10,452",Kentucky,Wholesale trade,2009 Q1
"10,166",Louisiana,Wholesale trade,2009 Q1
"2,613",Maine,Wholesale trade,2009 Q1
"13,551",Maryland,Wholesale trade,2009 Q1
"20,485",Massachusetts,Wholesale trade,2009 Q1
"23,824",Michigan,Wholesale trade,2009 Q1
"144,221",Mideast,Wholesale trade,2009 Q1
"17,757",Minnesota,Wholesale trade,2009 Q1
"4,470",Mississippi,Wholesale trade,2009 Q1
"15,582",Missouri,Wholesale trade,2009 Q1
"1,937",Montana,Wholesale trade,2009 Q1
"4,976",Nebraska,Wholesale trade,2009 Q1
"4,977",Nevada,Wholesale trade,2009 Q1
"43,619",New England,Wholesale trade,2009 Q1
"3,715",New Hampshire,Wholesale trade,2009 Q1
"37,700",New Jersey,Wholesale trade,2009 Q1
"2,658",New Mexico,Wholesale trade,2009 Q1
"56,237",New York,Wholesale trade,2009 Q1
"21,722",North Carolina,Wholesale trade,2009 Q1
"2,461",North Dakota,Wholesale trade,2009 Q1
"30,535",Ohio,Wholesale trade,2009 Q1
"7,757",Oklahoma,Wholesale trade,2009 Q1
"10,735",Oregon,Wholesale trade,2009 Q1
"33,504",Pennsylvania,Wholesale trade,2009 Q1
"59,371",Plains,Wholesale trade,2009 Q1
"2,382",Rhode Island,Wholesale trade,2009 Q1
"26,034",Rocky Mountain,Wholesale trade,2009 Q1
"9,090",South Carolina,Wholesale trade,2009 Q1
"2,178",South Dakota,Wholesale trade,2009 Q1
"189,813",Southeast,Wholesale trade,2009 Q1
"106,736",Southwest,Wholesale trade,2009 Q1
"17,013",Tennessee,Wholesale trade,2009 Q1
"81,562",Texas,Wholesale trade,2009 Q1
"840,434",United States,Wholesale trade,2009 Q1
"5,892",Utah,Wholesale trade,2009 Q1
"1,176",Vermont,Wholesale trade,2009 Q1
"16,844",Virginia,Wholesale trade,2009 Q1
"19,368",Washington,Wholesale trade,2009 Q1
"3,051",West Virginia,Wholesale trade,2009 Q1
"14,653",Wisconsin,Wholesale trade,2009 Q1
"1,372",Wyoming,Wholesale trade,2009 Q1
"4,140",Alabama,Accommodation and food services,2009 Q2
"1,079",Alaska,Accommodation and food services,2009 Q2
"8,137",Arizona,Accommodation and food services,2009 Q2
"2,394",Arkansas,Accommodation and food services,2009 Q2
"47,399",California,Accommodation and food services,2009 Q2
"7,573",Colorado,Accommodation and food services,2009 Q2
"4,070",Connecticut,Accommodation and food services,2009 Q2
"1,047",Delaware,Accommodation and food services,2009 Q2
"2,861",District of Columbia,Accommodation and food services,2009 Q2
"82,030",Far West,Accommodation and food services,2009 Q2
"28,243",Florida,Accommodation and food services,2009 Q2
"10,941",Georgia,Accommodation and food services,2009 Q2
"47,712",Great Lakes,Accommodation and food services,2009 Q2
"4,623",Hawaii,Accommodation and food services,2009 Q2
"1,339",Idaho,Accommodation and food services,2009 Q2
"15,627",Illinois,Accommodation and food services,2009 Q2
"5,957",Indiana,Accommodation and food services,2009 Q2
"2,892",Iowa,Accommodation and food services,2009 Q2
"2,860",Kansas,Accommodation and food services,2009 Q2
"4,236",Kentucky,Accommodation and food services,2009 Q2
"5,759",Louisiana,Accommodation and food services,2009 Q2
"1,623",Maine,Accommodation and food services,2009 Q2
"7,263",Maryland,Accommodation and food services,2009 Q2
"9,584",Massachusetts,Accommodation and food services,2009 Q2
"9,481",Michigan,Accommodation and food services,2009 Q2
"60,786",Mideast,Accommodation and food services,2009 Q2
"5,946",Minnesota,Accommodation and food services,2009 Q2
"3,509",Mississippi,Accommodation and food services,2009 Q2
"6,565",Missouri,Accommodation and food services,2009 Q2
"1,181",Montana,Accommodation and food services,2009 Q2
"1,794",Nebraska,Accommodation and food services,2009 Q2
"16,169",Nevada,Accommodation and food services,2009 Q2
"19,556",New England,Accommodation and food services,2009 Q2
"1,796",New Hampshire,Accommodation and food services,2009 Q2
"10,726",New Jersey,Accommodation and food services,2009 Q2
"2,285",New Mexico,Accommodation and food services,2009 Q2
"26,935",New York,Accommodation and food services,2009 Q2
"9,176",North Carolina,Accommodation and food services,2009 Q2
747,North Dakota,Accommodation and food services,2009 Q2
"10,993",Ohio,Accommodation and food services,2009 Q2
"3,466",Oklahoma,Accommodation and food services,2009 Q2
"4,141",Oregon,Accommodation and food services,2009 Q2
"11,953",Pennsylvania,Accommodation and food services,2009 Q2
"21,744",Plains,Accommodation and food services,2009 Q2
"1,417",Rhode Island,Accommodation and food services,2009 Q2
"13,874",Rocky Mountain,Accommodation and food services,2009 Q2
"5,581",South Carolina,Accommodation and food services,2009 Q2
941,South Dakota,Accommodation and food services,2009 Q2
"92,959",Southeast,Accommodation and food services,2009 Q2
"43,944",Southwest,Accommodation and food services,2009 Q2
"7,775",Tennessee,Accommodation and food services,2009 Q2
"30,055",Texas,Accommodation and food services,2009 Q2
"382,605",United States,Accommodation and food services,2009 Q2
"2,745",Utah,Accommodation and food services,2009 Q2
"1,066",Vermont,Accommodation and food services,2009 Q2
"9,389",Virginia,Accommodation and food services,2009 Q2
"8,618",Washington,Accommodation and food services,2009 Q2
"1,816",West Virginia,Accommodation and food services,2009 Q2
"5,654",Wisconsin,Accommodation and food services,2009 Q2
"1,035",Wyoming,Accommodation and food services,2009 Q2
"4,060",Alabama,Administrative and waste management services,2009 Q2
910,Alaska,Administrative and waste management services,2009 Q2
"10,670",Arizona,Administrative and waste management services,2009 Q2
"2,185",Arkansas,Administrative and waste management services,2009 Q2
"54,851",California,Administrative and waste management services,2009 Q2
"7,542",Colorado,Administrative and waste management services,2009 Q2
"5,760",Connecticut,Administrative and waste management services,2009 Q2
"1,130",Delaware,Administrative and waste management services,2009 Q2
"2,528",District of Columbia,Administrative and waste management services,2009 Q2
"74,714",Far West,Administrative and waste management services,2009 Q2
"28,418",Florida,Administrative and waste management services,2009 Q2
"13,679",Georgia,Administrative and waste management services,2009 Q2
"58,647",Great Lakes,Administrative and waste management services,2009 Q2
"2,031",Hawaii,Administrative and waste management services,2009 Q2
"1,760",Idaho,Administrative and waste management services,2009 Q2
"19,522",Illinois,Administrative and waste management services,2009 Q2
"6,558",Indiana,Administrative and waste management services,2009 Q2
"2,821",Iowa,Administrative and waste management services,2009 Q2
"3,647",Kansas,Administrative and waste management services,2009 Q2
"3,616",Kentucky,Administrative and waste management services,2009 Q2
"5,153",Louisiana,Administrative and waste management services,2009 Q2
"1,384",Maine,Administrative and waste management services,2009 Q2
"8,673",Maryland,Administrative and waste management services,2009 Q2
"9,981",Massachusetts,Administrative and waste management services,2009 Q2
"12,696",Michigan,Administrative and waste management services,2009 Q2
"69,274",Mideast,Administrative and waste management services,2009 Q2
"6,035",Minnesota,Administrative and waste management services,2009 Q2
"2,072",Mississippi,Administrative and waste management services,2009 Q2
"6,971",Missouri,Administrative and waste management services,2009 Q2
799,Montana,Administrative and waste management services,2009 Q2
"2,002",Nebraska,Administrative and waste management services,2009 Q2
"3,445",Nevada,Administrative and waste management services,2009 Q2
"20,602",New England,Administrative and waste management services,2009 Q2
"1,800",New Hampshire,Administrative and waste management services,2009 Q2
"15,315",New Jersey,Administrative and waste management services,2009 Q2
"2,216",New Mexico,Administrative and waste management services,2009 Q2
"27,804",New York,Administrative and waste management services,2009 Q2
"10,578",North Carolina,Administrative and waste management services,2009 Q2
474,North Dakota,Administrative and waste management services,2009 Q2
"14,393",Ohio,Administrative and waste management services,2009 Q2
"4,449",Oklahoma,Administrative and waste management services,2009 Q2
"4,229",Oregon,Administrative and waste management services,2009 Q2
"13,824",Pennsylvania,Administrative and waste management services,2009 Q2
"22,541",Plains,Administrative and waste management services,2009 Q2
"1,177",Rhode Island,Administrative and waste management services,2009 Q2
"13,560",Rocky Mountain,Administrative and waste management services,2009 Q2
"5,935",South Carolina,Administrative and waste management services,2009 Q2
591,South Dakota,Administrative and waste management services,2009 Q2
"97,539",Southeast,Administrative and waste management services,2009 Q2
"53,938",Southwest,Administrative and waste management services,2009 Q2
"9,461",Tennessee,Administrative and waste management services,2009 Q2
"36,603",Texas,Administrative and waste management services,2009 Q2
"410,812",United States,Administrative and waste management services,2009 Q2
"3,058",Utah,Administrative and waste management services,2009 Q2
501,Vermont,Administrative and waste management services,2009 Q2
"11,104",Virginia,Administrative and waste management services,2009 Q2
"9,247",Washington,Administrative and waste management services,2009 Q2
"1,279",West Virginia,Administrative and waste management services,2009 Q2
"5,478",Wisconsin,Administrative and waste management services,2009 Q2
401,Wyoming,Administrative and waste management services,2009 Q2
"2,226",Alabama,"Agriculture, forestry, fishing, and hunting",2009 Q2
320,Alaska,"Agriculture, forestry, fishing, and hunting",2009 Q2
"1,111",Arizona,"Agriculture, forestry, fishing, and hunting",2009 Q2
"2,345",Arkansas,"Agriculture, forestry, fishing, and hunting",2009 Q2
"25,400",California,"Agriculture, forestry, fishing, and hunting",2009 Q2
"1,860",Colorado,"Agriculture, forestry, fishing, and hunting",2009 Q2
266,Connecticut,"Agriculture, forestry, fishing, and hunting",2009 Q2
,Delaware,"Agriculture, forestry, fishing, and hunting",2009 Q2
2,District of Columbia,"Agriculture, forestry, fishing, and hunting",2009 Q2
"34,909",Far West,"Agriculture, forestry, fishing, and hunting",2009 Q2
"5,872",Florida,"Agriculture, forestry, fishing, and hunting",2009 Q2
"3,446",Georgia,"Agriculture, forestry, fishing, and hunting",2009 Q2
"16,380",Great Lakes,"Agriculture, forestry, fishing, and hunting",2009 Q2
379,Hawaii,"Agriculture, forestry, fishing, and hunting",2009 Q2
"2,383",Idaho,"Agriculture, forestry, fishing, and hunting",2009 Q2
"4,948",Illinois,"Agriculture, forestry, fishing, and hunting",2009 Q2
"3,156",Indiana,"Agriculture, forestry, fishing, and hunting",2009 Q2
"6,118",Iowa,"Agriculture, forestry, fishing, and hunting",2009 Q2
"4,080",Kansas,"Agriculture, forestry, fishing, and hunting",2009 Q2
"2,016",Kentucky,"Agriculture, forestry, fishing, and hunting",2009 Q2
"1,748",Louisiana,"Agriculture, forestry, fishing, and hunting",2009 Q2
,Maine,"Agriculture, forestry, fishing, and hunting",2009 Q2
766,Maryland,"Agriculture, forestry, fishing, and hunting",2009 Q2
718,Massachusetts,"Agriculture, forestry, fishing, and hunting",2009 Q2
"2,458",Michigan,"Agriculture, forestry, fishing, and hunting",2009 Q2
,Mideast,"Agriculture, forestry, fishing, and hunting",2009 Q2
"4,631",Minnesota,"Agriculture, forestry, fishing, and hunting",2009 Q2
"1,869",Mississippi,"Agriculture, forestry, fishing, and hunting",2009 Q2
"3,163",Missouri,"Agriculture, forestry, fishing, and hunting",2009 Q2
"1,182",Montana,"Agriculture, forestry, fishing, and hunting",2009 Q2
"5,000",Nebraska,"Agriculture, forestry, fishing, and hunting",2009 Q2
258,Nevada,"Agriculture, forestry, fishing, and hunting",2009 Q2
,New England,"Agriculture, forestry, fishing, and hunting",2009 Q2
179,New Hampshire,"Agriculture, forestry, fishing, and hunting",2009 Q2
965,New Jersey,"Agriculture, forestry, fishing, and hunting",2009 Q2
787,New Mexico,"Agriculture, forestry, fishing, and hunting",2009 Q2
"1,996",New York,"Agriculture, forestry, fishing, and hunting",2009 Q2
"4,066",North Carolina,"Agriculture, forestry, fishing, and hunting",2009 Q2
"2,889",North Dakota,"Agriculture, forestry, fishing, and hunting",2009 Q2
"3,152",Ohio,"Agriculture, forestry, fishing, and hunting",2009 Q2
"1,308",Oklahoma,"Agriculture, forestry, fishing, and hunting",2009 Q2
"3,009",Oregon,"Agriculture, forestry, fishing, and hunting",2009 Q2
"2,370",Pennsylvania,"Agriculture, forestry, fishing, and hunting",2009 Q2
"28,832",Plains,"Agriculture, forestry, fishing, and hunting",2009 Q2
78,Rhode Island,"Agriculture, forestry, fishing, and hunting",2009 Q2
"6,099",Rocky Mountain,"Agriculture, forestry, fishing, and hunting",2009 Q2
"1,148",South Carolina,"Agriculture, forestry, fishing, and hunting",2009 Q2
"2,952",South Dakota,"Agriculture, forestry, fishing, and hunting",2009 Q2
"27,705",Southeast,"Agriculture, forestry, fishing, and hunting",2009 Q2
"9,139",Southwest,"Agriculture, forestry, fishing, and hunting",2009 Q2
"1,376",Tennessee,"Agriculture, forestry, fishing, and hunting",2009 Q2
"5,932",Texas,"Agriculture, forestry, fishing, and hunting",2009 Q2
"131,738",United States,"Agriculture, forestry, fishing, and hunting",2009 Q2
369,Utah,"Agriculture, forestry, fishing, and hunting",2009 Q2
235,Vermont,"Agriculture, forestry, fishing, and hunting",2009 Q2
"1,413",Virginia,"Agriculture, forestry, fishing, and hunting",2009 Q2
"5,542",Washington,"Agriculture, forestry, fishing, and hunting",2009 Q2
179,West Virginia,"Agriculture, forestry, fishing, and hunting",2009 Q2
"2,666",Wisconsin,"Agriculture, forestry, fishing, and hunting",2009 Q2
305,Wyoming,"Agriculture, forestry, fishing, and hunting",2009 Q2
"169,172",Alabama,All industry total,2009 Q2
"50,034",Alaska,All industry total,2009 Q2
"241,514",Arizona,All industry total,2009 Q2
"98,877",Arkansas,All industry total,2009 Q2
"1,912,309",California,All industry total,2009 Q2
"247,931",Colorado,All industry total,2009 Q2
"225,975",Connecticut,All industry total,2009 Q2
"56,138",Delaware,All industry total,2009 Q2
"99,861",District of Columbia,All industry total,2009 Q2
"2,676,609",Far West,All industry total,2009 Q2
"719,997",Florida,All industry total,2009 Q2
"406,015",Georgia,All industry total,2009 Q2
"1,983,313",Great Lakes,All industry total,2009 Q2
"65,085",Hawaii,All industry total,2009 Q2
"53,517",Idaho,All industry total,2009 Q2
"642,852",Illinois,All industry total,2009 Q2
"259,244",Indiana,All industry total,2009 Q2
"134,998",Iowa,All industry total,2009 Q2
"121,032",Kansas,All industry total,2009 Q2
"154,044",Kentucky,All industry total,2009 Q2
