GDP,Geography,Industry,Quarter
"32,108",Texas,Accommodation and food services,2007 Q2
"429,970",United States,Accommodation and food services,2007 Q2
"2,968",Utah,Accommodation and food services,2007 Q2
"1,225",Vermont,Accommodation and food services,2007 Q2
"10,562",Virginia,Accommodation and food services,2007 Q2
"9,530",Washington,Accommodation and food services,2007 Q2
"1,938",West Virginia,Accommodation and food services,2007 Q2
"6,189",Wisconsin,Accommodation and food services,2007 Q2
"1,122",Wyoming,Accommodation and food services,2007 Q2
"4,204",Alabama,Administrative and waste management services,2007 Q2
810,Alaska,Administrative and waste management services,2007 Q2
"11,631",Arizona,Administrative and waste management services,2007 Q2
"2,259",Arkansas,Administrative and waste management services,2007 Q2
"58,547",California,Administrative and waste management services,2007 Q2
"7,995",Colorado,Administrative and waste management services,2007 Q2
"6,061",Connecticut,Administrative and waste management services,2007 Q2
"1,214",Delaware,Administrative and waste management services,2007 Q2
"2,542",District of Columbia,Administrative and waste management services,2007 Q2
"79,444",Far West,Administrative and waste management services,2007 Q2
"33,915",Florida,Administrative and waste management services,2007 Q2
"14,568",Georgia,Administrative and waste management services,2007 Q2
"63,561",Great Lakes,Administrative and waste management services,2007 Q2
"2,015",Hawaii,Administrative and waste management services,2007 Q2
"1,820",Idaho,Administrative and waste management services,2007 Q2
"21,032",Illinois,Administrative and waste management services,2007 Q2
"7,127",Indiana,Administrative and waste management services,2007 Q2
"2,717",Iowa,Administrative and waste management services,2007 Q2
"3,650",Kansas,Administrative and waste management services,2007 Q2
"3,872",Kentucky,Administrative and waste management services,2007 Q2
"5,009",Louisiana,Administrative and waste management services,2007 Q2
"1,271",Maine,Administrative and waste management services,2007 Q2
"8,748",Maryland,Administrative and waste management services,2007 Q2
"10,963",Massachusetts,Administrative and waste management services,2007 Q2
"14,275",Michigan,Administrative and waste management services,2007 Q2
"71,345",Mideast,Administrative and waste management services,2007 Q2
"6,387",Minnesota,Administrative and waste management services,2007 Q2
"2,054",Mississippi,Administrative and waste management services,2007 Q2
"7,020",Missouri,Administrative and waste management services,2007 Q2
791,Montana,Administrative and waste management services,2007 Q2
"2,122",Nebraska,Administrative and waste management services,2007 Q2
"3,932",Nevada,Administrative and waste management services,2007 Q2
"21,785",New England,Administrative and waste management services,2007 Q2
"1,766",New Hampshire,Administrative and waste management services,2007 Q2
"15,654",New Jersey,Administrative and waste management services,2007 Q2
"2,250",New Mexico,Administrative and waste management services,2007 Q2
"28,775",New York,Administrative and waste management services,2007 Q2
"11,321",North Carolina,Administrative and waste management services,2007 Q2
468,North Dakota,Administrative and waste management services,2007 Q2
"15,311",Ohio,Administrative and waste management services,2007 Q2
"4,571",Oklahoma,Administrative and waste management services,2007 Q2
"4,606",Oregon,Administrative and waste management services,2007 Q2
"14,412",Pennsylvania,Administrative and waste management services,2007 Q2
"23,005",Plains,Administrative and waste management services,2007 Q2
"1,237",Rhode Island,Administrative and waste management services,2007 Q2
"14,372",Rocky Mountain,Administrative and waste management services,2007 Q2
"6,450",South Carolina,Administrative and waste management services,2007 Q2
642,South Dakota,Administrative and waste management services,2007 Q2
"105,936",Southeast,Administrative and waste management services,2007 Q2
"56,229",Southwest,Administrative and waste management services,2007 Q2
"9,993",Tennessee,Administrative and waste management services,2007 Q2
"37,777",Texas,Administrative and waste management services,2007 Q2
"435,675",United States,Administrative and waste management services,2007 Q2
"3,354",Utah,Administrative and waste management services,2007 Q2
487,Vermont,Administrative and waste management services,2007 Q2
"11,079",Virginia,Administrative and waste management services,2007 Q2
"9,532",Washington,Administrative and waste management services,2007 Q2
"1,210",West Virginia,Administrative and waste management services,2007 Q2
"5,816",Wisconsin,Administrative and waste management services,2007 Q2
413,Wyoming,Administrative and waste management services,2007 Q2
"1,766",Alabama,"Agriculture, forestry, fishing, and hunting",2007 Q2
346,Alaska,"Agriculture, forestry, fishing, and hunting",2007 Q2
"1,805",Arizona,"Agriculture, forestry, fishing, and hunting",2007 Q2
"2,426",Arkansas,"Agriculture, forestry, fishing, and hunting",2007 Q2
"23,272",California,"Agriculture, forestry, fishing, and hunting",2007 Q2
"1,874",Colorado,"Agriculture, forestry, fishing, and hunting",2007 Q2
314,Connecticut,"Agriculture, forestry, fishing, and hunting",2007 Q2
269,Delaware,"Agriculture, forestry, fishing, and hunting",2007 Q2
4,District of Columbia,"Agriculture, forestry, fishing, and hunting",2007 Q2
"32,533",Far West,"Agriculture, forestry, fishing, and hunting",2007 Q2
"5,124",Florida,"Agriculture, forestry, fishing, and hunting",2007 Q2
"2,912",Georgia,"Agriculture, forestry, fishing, and hunting",2007 Q2
"13,631",Great Lakes,"Agriculture, forestry, fishing, and hunting",2007 Q2
318,Hawaii,"Agriculture, forestry, fishing, and hunting",2007 Q2
"2,274",Idaho,"Agriculture, forestry, fishing, and hunting",2007 Q2
"3,543",Illinois,"Agriculture, forestry, fishing, and hunting",2007 Q2
"2,461",Indiana,"Agriculture, forestry, fishing, and hunting",2007 Q2
"4,902",Iowa,"Agriculture, forestry, fishing, and hunting",2007 Q2
"2,592",Kansas,"Agriculture, forestry, fishing, and hunting",2007 Q2
"1,560",Kentucky,"Agriculture, forestry, fishing, and hunting",2007 Q2
"1,408",Louisiana,"Agriculture, forestry, fishing, and hunting",2007 Q2
689,Maine,"Agriculture, forestry, fishing, and hunting",2007 Q2
635,Maryland,"Agriculture, forestry, fishing, and hunting",2007 Q2
735,Massachusetts,"Agriculture, forestry, fishing, and hunting",2007 Q2
"2,122",Michigan,"Agriculture, forestry, fishing, and hunting",2007 Q2
"6,121",Mideast,"Agriculture, forestry, fishing, and hunting",2007 Q2
"3,713",Minnesota,"Agriculture, forestry, fishing, and hunting",2007 Q2
"1,581",Mississippi,"Agriculture, forestry, fishing, and hunting",2007 Q2
"2,261",Missouri,"Agriculture, forestry, fishing, and hunting",2007 Q2
"1,020",Montana,"Agriculture, forestry, fishing, and hunting",2007 Q2
"3,612",Nebraska,"Agriculture, forestry, fishing, and hunting",2007 Q2
171,Nevada,"Agriculture, forestry, fishing, and hunting",2007 Q2
"2,361",New England,"Agriculture, forestry, fishing, and hunting",2007 Q2
201,New Hampshire,"Agriculture, forestry, fishing, and hunting",2007 Q2
714,New Jersey,"Agriculture, forestry, fishing, and hunting",2007 Q2
"1,056",New Mexico,"Agriculture, forestry, fishing, and hunting",2007 Q2
"1,978",New York,"Agriculture, forestry, fishing, and hunting",2007 Q2
"3,176",North Carolina,"Agriculture, forestry, fishing, and hunting",2007 Q2
"1,864",North Dakota,"Agriculture, forestry, fishing, and hunting",2007 Q2
"2,067",Ohio,"Agriculture, forestry, fishing, and hunting",2007 Q2
"1,563",Oklahoma,"Agriculture, forestry, fishing, and hunting",2007 Q2
"3,174",Oregon,"Agriculture, forestry, fishing, and hunting",2007 Q2
"2,522",Pennsylvania,"Agriculture, forestry, fishing, and hunting",2007 Q2
"20,940",Plains,"Agriculture, forestry, fishing, and hunting",2007 Q2
78,Rhode Island,"Agriculture, forestry, fishing, and hunting",2007 Q2
"6,002",Rocky Mountain,"Agriculture, forestry, fishing, and hunting",2007 Q2
883,South Carolina,"Agriculture, forestry, fishing, and hunting",2007 Q2
"1,997",South Dakota,"Agriculture, forestry, fishing, and hunting",2007 Q2
"22,935",Southeast,"Agriculture, forestry, fishing, and hunting",2007 Q2
"10,950",Southwest,"Agriculture, forestry, fishing, and hunting",2007 Q2
762,Tennessee,"Agriculture, forestry, fishing, and hunting",2007 Q2
"6,541",Texas,"Agriculture, forestry, fishing, and hunting",2007 Q2
"115,192",United States,"Agriculture, forestry, fishing, and hunting",2007 Q2
435,Utah,"Agriculture, forestry, fishing, and hunting",2007 Q2
336,Vermont,"Agriculture, forestry, fishing, and hunting",2007 Q2
"1,147",Virginia,"Agriculture, forestry, fishing, and hunting",2007 Q2
"5,266",Washington,"Agriculture, forestry, fishing, and hunting",2007 Q2
204,West Virginia,"Agriculture, forestry, fishing, and hunting",2007 Q2
"3,451",Wisconsin,"Agriculture, forestry, fishing, and hunting",2007 Q2
400,Wyoming,"Agriculture, forestry, fishing, and hunting",2007 Q2
"175,239",Alabama,All industry total,2007 Q2
"46,723",Alaska,All industry total,2007 Q2
"272,548",Arizona,All industry total,2007 Q2
"101,204",Arkansas,All industry total,2007 Q2
"1,980,867",California,All industry total,2007 Q2
"247,377",Colorado,All industry total,2007 Q2
"245,002",Connecticut,All industry total,2007 Q2
"59,152",Delaware,All industry total,2007 Q2
"96,189",District of Columbia,All industry total,2007 Q2
"2,751,653",Far West,All industry total,2007 Q2
"801,528",Florida,All industry total,2007 Q2
"428,123",Georgia,All industry total,2007 Q2
"2,142,478",Great Lakes,All industry total,2007 Q2
"66,313",Hawaii,All industry total,2007 Q2
"55,979",Idaho,All industry total,2007 Q2
"670,990",Illinois,All industry total,2007 Q2
"282,104",Indiana,All industry total,2007 Q2
"143,340",Iowa,All industry total,2007 Q2
"126,473",Kansas,All industry total,2007 Q2
"162,368",Kentucky,All industry total,2007 Q2
"204,694",Louisiana,All industry total,2007 Q2
"51,708",Maine,All industry total,2007 Q2
"301,592",Maryland,All industry total,2007 Q2
"389,502",Massachusetts,All industry total,2007 Q2
"422,461",Michigan,All industry total,2007 Q2
"2,688,141",Mideast,All industry total,2007 Q2
"269,085",Minnesota,All industry total,2007 Q2
"93,425",Mississippi,All industry total,2007 Q2
"252,133",Missouri,All industry total,2007 Q2
"36,563",Montana,All industry total,2007 Q2
"85,931",Nebraska,All industry total,2007 Q2
"135,578",Nevada,All industry total,2007 Q2
"825,343",New England,All industry total,2007 Q2
"63,590",New Hampshire,All industry total,2007 Q2
"505,030",New Jersey,All industry total,2007 Q2
"80,799",New Mexico,All industry total,2007 Q2
"1,152,288",New York,All industry total,2007 Q2
"411,017",North Carolina,All industry total,2007 Q2
"28,588",North Dakota,All industry total,2007 Q2
"511,707",Ohio,All industry total,2007 Q2
"141,451",Oklahoma,All industry total,2007 Q2
"170,399",Oregon,All industry total,2007 Q2
"573,737",Pennsylvania,All industry total,2007 Q2
"940,286",Plains,All industry total,2007 Q2
"49,847",Rhode Island,All industry total,2007 Q2
"493,181",Rocky Mountain,All industry total,2007 Q2
"167,920",South Carolina,All industry total,2007 Q2
"34,895",South Dakota,All industry total,2007 Q2
"3,264,784",Southeast,All industry total,2007 Q2
"1,665,810",Southwest,All industry total,2007 Q2
"252,654",Tennessee,All industry total,2007 Q2
"1,172,332",Texas,All industry total,2007 Q2
"14,769,149",United States,All industry total,2007 Q2
"118,455",Utah,All industry total,2007 Q2
"25,737",Vermont,All industry total,2007 Q2
"405,476",Virginia,All industry total,2007 Q2
"352,377",Washington,All industry total,2007 Q2
"61,846",West Virginia,All industry total,2007 Q2
"255,360",Wisconsin,All industry total,2007 Q2
"35,113",Wyoming,All industry total,2007 Q2
667,Alabama,"Arts, entertainment, and recreation",2007 Q2
187,Alaska,"Arts, entertainment, and recreation",2007 Q2
"2,361",Arizona,"Arts, entertainment, and recreation",2007 Q2
396,Arkansas,"Arts, entertainment, and recreation",2007 Q2
"24,910",California,"Arts, entertainment, and recreation",2007 Q2
"3,040",Colorado,"Arts, entertainment, and recreation",2007 Q2
"1,776",Connecticut,"Arts, entertainment, and recreation",2007 Q2
434,Delaware,"Arts, entertainment, and recreation",2007 Q2
613,District of Columbia,"Arts, entertainment, and recreation",2007 Q2
"33,589",Far West,"Arts, entertainment, and recreation",2007 Q2
"13,212",Florida,"Arts, entertainment, and recreation",2007 Q2
"2,671",Georgia,"Arts, entertainment, and recreation",2007 Q2
"18,830",Great Lakes,"Arts, entertainment, and recreation",2007 Q2
681,Hawaii,"Arts, entertainment, and recreation",2007 Q2
410,Idaho,"Arts, entertainment, and recreation",2007 Q2
"6,016",Illinois,"Arts, entertainment, and recreation",2007 Q2
"3,497",Indiana,"Arts, entertainment, and recreation",2007 Q2
"1,170",Iowa,"Arts, entertainment, and recreation",2007 Q2
535,Kansas,"Arts, entertainment, and recreation",2007 Q2
886,Kentucky,"Arts, entertainment, and recreation",2007 Q2
"2,478",Louisiana,"Arts, entertainment, and recreation",2007 Q2
450,Maine,"Arts, entertainment, and recreation",2007 Q2
"2,323",Maryland,"Arts, entertainment, and recreation",2007 Q2
"3,532",Massachusetts,"Arts, entertainment, and recreation",2007 Q2
"3,420",Michigan,"Arts, entertainment, and recreation",2007 Q2
"28,196",Mideast,"Arts, entertainment, and recreation",2007 Q2
"2,507",Minnesota,"Arts, entertainment, and recreation",2007 Q2
759,Mississippi,"Arts, entertainment, and recreation",2007 Q2
"3,365",Missouri,"Arts, entertainment, and recreation",2007 Q2
506,Montana,"Arts, entertainment, and recreation",2007 Q2
449,Nebraska,"Arts, entertainment, and recreation",2007 Q2
"3,604",Nevada,"Arts, entertainment, and recreation",2007 Q2
"6,916",New England,"Arts, entertainment, and recreation",2007 Q2
492,New Hampshire,"Arts, entertainment, and recreation",2007 Q2
"4,018",New Jersey,"Arts, entertainment, and recreation",2007 Q2
464,New Mexico,"Arts, entertainment, and recreation",2007 Q2
"14,894",New York,"Arts, entertainment, and recreation",2007 Q2
"3,437",North Carolina,"Arts, entertainment, and recreation",2007 Q2
114,North Dakota,"Arts, entertainment, and recreation",2007 Q2
"3,999",Ohio,"Arts, entertainment, and recreation",2007 Q2
922,Oklahoma,"Arts, entertainment, and recreation",2007 Q2
"1,102",Oregon,"Arts, entertainment, and recreation",2007 Q2
"5,915",Pennsylvania,"Arts, entertainment, and recreation",2007 Q2
"8,392",Plains,"Arts, entertainment, and recreation",2007 Q2
452,Rhode Island,"Arts, entertainment, and recreation",2007 Q2
"5,067",Rocky Mountain,"Arts, entertainment, and recreation",2007 Q2
"1,110",South Carolina,"Arts, entertainment, and recreation",2007 Q2
251,South Dakota,"Arts, entertainment, and recreation",2007 Q2
"31,154",Southeast,"Arts, entertainment, and recreation",2007 Q2
"10,895",Southwest,"Arts, entertainment, and recreation",2007 Q2
"2,676",Tennessee,"Arts, entertainment, and recreation",2007 Q2
"7,148",Texas,"Arts, entertainment, and recreation",2007 Q2
"143,039",United States,"Arts, entertainment, and recreation",2007 Q2
907,Utah,"Arts, entertainment, and recreation",2007 Q2
213,Vermont,"Arts, entertainment, and recreation",2007 Q2
"2,419",Virginia,"Arts, entertainment, and recreation",2007 Q2
"3,104",Washington,"Arts, entertainment, and recreation",2007 Q2
444,West Virginia,"Arts, entertainment, and recreation",2007 Q2
"1,897",Wisconsin,"Arts, entertainment, and recreation",2007 Q2
204,Wyoming,"Arts, entertainment, and recreation",2007 Q2
"9,308",Alabama,Construction,2007 Q2
"2,182",Alaska,Construction,2007 Q2
"22,865",Arizona,Construction,2007 Q2
"4,693",Arkansas,Construction,2007 Q2
"98,122",California,Construction,2007 Q2
"14,801",Colorado,Construction,2007 Q2
"8,502",Connecticut,Construction,2007 Q2
"2,403",Delaware,Construction,2007 Q2
"1,065",District of Columbia,Construction,2007 Q2
"146,959",Far West,Construction,2007 Q2
"59,508",Florida,Construction,2007 Q2
"22,833",Georgia,Construction,2007 Q2
"91,337",Great Lakes,Construction,2007 Q2
"4,808",Hawaii,Construction,2007 Q2
"4,151",Idaho,Construction,2007 Q2
"31,895",Illinois,Construction,2007 Q2
"12,651",Indiana,Construction,2007 Q2
"5,755",Iowa,Construction,2007 Q2
"4,848",Kansas,Construction,2007 Q2
"7,179",Kentucky,Construction,2007 Q2
"11,361",Louisiana,Construction,2007 Q2
"2,521",Maine,Construction,2007 Q2
"16,812",Maryland,Construction,2007 Q2
"15,600",Massachusetts,Construction,2007 Q2
"16,385",Michigan,Construction,2007 Q2
"104,196",Mideast,Construction,2007 Q2
"13,638",Minnesota,Construction,2007 Q2
"5,363",Mississippi,Construction,2007 Q2
"12,011",Missouri,Construction,2007 Q2
"2,719",Montana,Construction,2007 Q2
"3,701",Nebraska,Construction,2007 Q2
"13,646",Nevada,Construction,2007 Q2
"33,153",New England,Construction,2007 Q2
"2,675",New Hampshire,Construction,2007 Q2
"20,479",New Jersey,Construction,2007 Q2
"4,476",New Mexico,Construction,2007 Q2
"38,936",New York,Construction,2007 Q2
"21,598",North Carolina,Construction,2007 Q2
"1,264",North Dakota,Construction,2007 Q2
"19,295",Ohio,Construction,2007 Q2
"5,525",Oklahoma,Construction,2007 Q2
"9,041",Oregon,Construction,2007 Q2
"24,503",Pennsylvania,Construction,2007 Q2
"42,720",Plains,Construction,2007 Q2
"2,614",Rhode Island,Construction,2007 Q2
"32,135",Rocky Mountain,Construction,2007 Q2
"10,587",South Carolina,Construction,2007 Q2
"1,503",South Dakota,Construction,2007 Q2
"187,557",Southeast,Construction,2007 Q2
"98,712",Southwest,Construction,2007 Q2
"11,153",Tennessee,Construction,2007 Q2
"65,847",Texas,Construction,2007 Q2
"736,737",United States,Construction,2007 Q2
"8,439",Utah,Construction,2007 Q2
"1,241",Vermont,Construction,2007 Q2
"20,986",Virginia,Construction,2007 Q2
"19,161",Washington,Construction,2007 Q2
"2,988",West Virginia,Construction,2007 Q2
"11,112",Wisconsin,Construction,2007 Q2
"2,024",Wyoming,Construction,2007 Q2
880,Alabama,Educational services,2007 Q2
135,Alaska,Educational services,2007 Q2
"2,194",Arizona,Educational services,2007 Q2
458,Arkansas,Educational services,2007 Q2
"16,706",California,Educational services,2007 Q2
"1,732",Colorado,Educational services,2007 Q2
"3,731",Connecticut,Educational services,2007 Q2
330,Delaware,Educational services,2007 Q2
"2,829",District of Columbia,Educational services,2007 Q2
"20,947",Far West,Educational services,2007 Q2
"6,620",Florida,Educational services,2007 Q2
"4,048",Georgia,Educational services,2007 Q2
"19,881",Great Lakes,Educational services,2007 Q2
674,Hawaii,Educational services,2007 Q2
347,Idaho,Educational services,2007 Q2
"7,970",Illinois,Educational services,2007 Q2
"2,380",Indiana,Educational services,2007 Q2
"1,174",Iowa,Educational services,2007 Q2
705,Kansas,Educational services,2007 Q2
894,Kentucky,Educational services,2007 Q2
"1,429",Louisiana,Educational services,2007 Q2
641,Maine,Educational services,2007 Q2
"3,980",Maryland,Educational services,2007 Q2
"10,324",Massachusetts,Educational services,2007 Q2
"2,944",Michigan,Educational services,2007 Q2
"42,895",Mideast,Educational services,2007 Q2
"2,410",Minnesota,Educational services,2007 Q2
601,Mississippi,Educational services,2007 Q2
"2,580",Missouri,Educational services,2007 Q2
152,Montana,Educational services,2007 Q2
740,Nebraska,Educational services,2007 Q2
404,Nevada,Educational services,2007 Q2
"17,880",New England,Educational services,2007 Q2
"1,274",New Hampshire,Educational services,2007 Q2
"4,723",New Jersey,Educational services,2007 Q2
422,New Mexico,Educational services,2007 Q2
"19,406",New York,Educational services,2007 Q2
"3,807",North Carolina,Educational services,2007 Q2
110,North Dakota,Educational services,2007 Q2
"4,366",Ohio,Educational services,2007 Q2
765,Oklahoma,Educational services,2007 Q2
"1,238",Oregon,Educational services,2007 Q2
"11,627",Pennsylvania,Educational services,2007 Q2
"7,946",Plains,Educational services,2007 Q2
"1,322",Rhode Island,Educational services,2007 Q2
"3,617",Rocky Mountain,Educational services,2007 Q2
"1,015",South Carolina,Educational services,2007 Q2
227,South Dakota,Educational services,2007 Q2
"25,774",Southeast,Educational services,2007 Q2
"9,960",Southwest,Educational services,2007 Q2
"2,274",Tennessee,Educational services,2007 Q2
"6,579",Texas,Educational services,2007 Q2
"148,900",United States,Educational services,2007 Q2
"1,315",Utah,Educational services,2007 Q2
588,Vermont,Educational services,2007 Q2
"3,474",Virginia,Educational services,2007 Q2
"1,791",Washington,Educational services,2007 Q2
273,West Virginia,Educational services,2007 Q2
"2,222",Wisconsin,Educational services,2007 Q2
70,Wyoming,Educational services,2007 Q2
"8,181",Alabama,Finance and insurance,2007 Q2
"1,014",Alaska,Finance and insurance,2007 Q2
"13,970",Arizona,Finance and insurance,2007 Q2
"4,080",Arkansas,Finance and insurance,2007 Q2
"97,660",California,Finance and insurance,2007 Q2
"13,566",Colorado,Finance and insurance,2007 Q2
"36,947",Connecticut,Finance and insurance,2007 Q2
"16,456",Delaware,Finance and insurance,2007 Q2
"3,617",District of Columbia,Finance and insurance,2007 Q2
"127,318",Far West,Finance and insurance,2007 Q2
"41,363",Florida,Finance and insurance,2007 Q2
"28,273",Georgia,Finance and insurance,2007 Q2
"160,160",Great Lakes,Finance and insurance,2007 Q2
"2,171",Hawaii,Finance and insurance,2007 Q2
"2,132",Idaho,Finance and insurance,2007 Q2
"63,296",Illinois,Finance and insurance,2007 Q2
"15,588",Indiana,Finance and insurance,2007 Q2
"19,902",Iowa,Finance and insurance,2007 Q2
"6,036",Kansas,Finance and insurance,2007 Q2
"7,050",Kentucky,Finance and insurance,2007 Q2
"6,552",Louisiana,Finance and insurance,2007 Q2
"2,760",Maine,Finance and insurance,2007 Q2
"14,913",Maryland,Finance and insurance,2007 Q2
"32,169",Massachusetts,Finance and insurance,2007 Q2
"25,593",Michigan,Finance and insurance,2007 Q2
"270,938",Mideast,Finance and insurance,2007 Q2
"22,803",Minnesota,Finance and insurance,2007 Q2
"3,684",Mississippi,Finance and insurance,2007 Q2
"17,257",Missouri,Finance and insurance,2007 Q2
"1,615",Montana,Finance and insurance,2007 Q2
"7,785",Nebraska,Finance and insurance,2007 Q2
"6,033",Nevada,Finance and insurance,2007 Q2
"81,635",New England,Finance and insurance,2007 Q2
"4,227",New Hampshire,Finance and insurance,2007 Q2
"29,256",New Jersey,Finance and insurance,2007 Q2
"2,044",New Mexico,Finance and insurance,2007 Q2
"170,025",New York,Finance and insurance,2007 Q2
"25,120",North Carolina,Finance and insurance,2007 Q2
"1,455",North Dakota,Finance and insurance,2007 Q2
"37,810",Ohio,Finance and insurance,2007 Q2
"5,883",Oklahoma,Finance and insurance,2007 Q2
"6,920",Oregon,Finance and insurance,2007 Q2
"36,581",Pennsylvania,Finance and insurance,2007 Q2
"80,608",Plains,Finance and insurance,2007 Q2
"4,282",Rhode Island,Finance and insurance,2007 Q2
"29,067",Rocky Mountain,Finance and insurance,2007 Q2
"7,369",South Carolina,Finance and insurance,2007 Q2
"5,714",South Dakota,Finance and insurance,2007 Q2
"162,636",Southeast,Finance and insurance,2007 Q2
"73,597",Southwest,Finance and insurance,2007 Q2
"11,691",Tennessee,Finance and insurance,2007 Q2
"51,689",Texas,Finance and insurance,2007 Q2
"986,889",United States,Finance and insurance,2007 Q2
"10,922",Utah,Finance and insurance,2007 Q2
"1,301",Vermont,Finance and insurance,2007 Q2
"17,446",Virginia,Finance and insurance,2007 Q2
"13,527",Washington,Finance and insurance,2007 Q2
"2,146",West Virginia,Finance and insurance,2007 Q2
"18,063",Wisconsin,Finance and insurance,2007 Q2
791,Wyoming,Finance and insurance,2007 Q2
"29,916",Alabama,Government,2007 Q2
"8,851",Alaska,Government,2007 Q2
"34,584",Arizona,Government,2007 Q2
"13,534",Arkansas,Government,2007 Q2
"261,084",California,Government,2007 Q2
"31,419",Colorado,Government,2007 Q2
"23,804",Connecticut,Government,2007 Q2
"5,992",Delaware,Government,2007 Q2
"33,055",District of Columbia,Government,2007 Q2
"368,839",Far West,Government,2007 Q2
"97,151",Florida,Government,2007 Q2
"56,836",Georgia,Government,2007 Q2
"236,553",Great Lakes,Government,2007 Q2
"13,979",Hawaii,Government,2007 Q2
"8,162",Idaho,Government,2007 Q2
"69,273",Illinois,Government,2007 Q2
"27,762",Indiana,Government,2007 Q2
"16,071",Iowa,Government,2007 Q2
"18,086",Kansas,Government,2007 Q2
"24,456",Kentucky,Government,2007 Q2
"23,761",Louisiana,Government,2007 Q2
"7,525",Maine,Government,2007 Q2
"60,914",Maryland,Government,2007 Q2
"45,419",Massachusetts,Government,2007 Q2
"49,630",Michigan,Government,2007 Q2
"363,064",Mideast,Government,2007 Q2
"28,286",Minnesota,Government,2007 Q2
"16,471",Mississippi,Government,2007 Q2
"31,567",Missouri,Government,2007 Q2
"5,823",Montana,Government,2007 Q2
"11,459",Nebraska,Government,2007 Q2
"14,300",Nevada,Government,2007 Q2
"96,127",New England,Government,2007 Q2
"7,798",New Hampshire,Government,2007 Q2
"58,268",New Jersey,Government,2007 Q2
"19,032",New Mexico,Government,2007 Q2
"140,424",New York,Government,2007 Q2
"57,477",North Carolina,Government,2007 Q2
"4,274",North Dakota,Government,2007 Q2
"60,941",Ohio,Government,2007 Q2
"23,156",Oklahoma,Government,2007 Q2
"20,928",Oregon,Government,2007 Q2
"64,437",Pennsylvania,Government,2007 Q2
"114,276",Plains,Government,2007 Q2
"7,743",Rhode Island,Government,2007 Q2
"66,388",Rocky Mountain,Government,2007 Q2
"27,351",South Carolina,Government,2007 Q2
"4,530",South Dakota,Government,2007 Q2
"462,761",Southeast,Government,2007 Q2
"209,209",Southwest,Government,2007 Q2
"30,091",Tennessee,Government,2007 Q2
"132,436",Texas,Government,2007 Q2
"1,917,199",United States,Government,2007 Q2
"16,232",Utah,Government,2007 Q2
"3,836",Vermont,Government,2007 Q2
"75,283",Virginia,Government,2007 Q2
"49,703",Washington,Government,2007 Q2
"10,430",West Virginia,Government,2007 Q2
"28,946",Wisconsin,Government,2007 Q2
"4,752",Wyoming,Government,2007 Q2
"11,507",Alabama,Health care and social assistance,2007 Q2
"2,299",Alaska,Health care and social assistance,2007 Q2
"17,765",Arizona,Health care and social assistance,2007 Q2
"7,361",Arkansas,Health care and social assistance,2007 Q2
"104,393",California,Health care and social assistance,2007 Q2
"13,555",Colorado,Health care and social assistance,2007 Q2
"16,736",Connecticut,Health care and social assistance,2007 Q2
"3,401",Delaware,Health care and social assistance,2007 Q2
"4,162",District of Columbia,Health care and social assistance,2007 Q2
"148,510",Far West,Health care and social assistance,2007 Q2
"57,129",Florida,Health care and social assistance,2007 Q2
"23,332",Georgia,Health care and social assistance,2007 Q2
"156,579",Great Lakes,Health care and social assistance,2007 Q2
"3,846",Hawaii,Health care and social assistance,2007 Q2
"3,652",Idaho,Health care and social assistance,2007 Q2
"42,812",Illinois,Health care and social assistance,2007 Q2
"19,921",Indiana,Health care and social assistance,2007 Q2
"9,293",Iowa,Health care and social assistance,2007 Q2
"8,672",Kansas,Health care and social assistance,2007 Q2
"12,259",Kentucky,Health care and social assistance,2007 Q2
"11,889",Louisiana,Health care and social assistance,2007 Q2
"5,714",Maine,Health care and social assistance,2007 Q2
"20,425",Maryland,Health care and social assistance,2007 Q2
"32,685",Massachusetts,Health care and social assistance,2007 Q2
"32,314",Michigan,Health care and social assistance,2007 Q2
"192,649",Mideast,Health care and social assistance,2007 Q2
"22,464",Minnesota,Health care and social assistance,2007 Q2
"6,453",Mississippi,Health care and social assistance,2007 Q2
"19,108",Missouri,Health care and social assistance,2007 Q2
"2,899",Montana,Health care and social assistance,2007 Q2
"6,141",Nebraska,Health care and social assistance,2007 Q2
"6,026",Nevada,Health care and social assistance,2007 Q2
"67,518",New England,Health care and social assistance,2007 Q2
"5,169",New Hampshire,Health care and social assistance,2007 Q2
"34,303",New Jersey,Health care and social assistance,2007 Q2
"5,025",New Mexico,Health care and social assistance,2007 Q2
"78,768",New York,Health care and social assistance,2007 Q2
"26,490",North Carolina,Health care and social assistance,2007 Q2
"2,419",North Dakota,Health care and social assistance,2007 Q2
"40,833",Ohio,Health care and social assistance,2007 Q2
"9,530",Oklahoma,Health care and social assistance,2007 Q2
"12,203",Oregon,Health care and social assistance,2007 Q2
"51,590",Pennsylvania,Health care and social assistance,2007 Q2
"70,997",Plains,Health care and social assistance,2007 Q2
"4,770",Rhode Island,Health care and social assistance,2007 Q2
"27,275",Rocky Mountain,Health care and social assistance,2007 Q2
"9,766",South Carolina,Health care and social assistance,2007 Q2
"2,900",South Dakota,Health care and social assistance,2007 Q2
"214,342",Southeast,Health care and social assistance,2007 Q2
"94,737",Southwest,Health care and social assistance,2007 Q2
"21,133",Tennessee,Health care and social assistance,2007 Q2
"62,418",Texas,Health care and social assistance,2007 Q2
"972,606",United States,Health care and social assistance,2007 Q2
