GDP,Geography,Industry,Quarter
"8,784",South Carolina,"Professional, scientific, and technical services",2015 Q1
"1,179",South Dakota,"Professional, scientific, and technical services",2015 Q1
"221,860",Southeast,"Professional, scientific, and technical services",2015 Q1
"119,280",Southwest,"Professional, scientific, and technical services",2015 Q1
"15,377",Tennessee,"Professional, scientific, and technical services",2015 Q1
"92,559",Texas,"Professional, scientific, and technical services",2015 Q1
"1,138,452",United States,"Professional, scientific, and technical services",2015 Q1
"8,120",Utah,"Professional, scientific, and technical services",2015 Q1
"1,679",Vermont,"Professional, scientific, and technical services",2015 Q1
"55,019",Virginia,"Professional, scientific, and technical services",2015 Q1
"25,465",Washington,"Professional, scientific, and technical services",2015 Q1
"2,425",West Virginia,"Professional, scientific, and technical services",2015 Q1
"11,180",Wisconsin,"Professional, scientific, and technical services",2015 Q1
924,Wyoming,"Professional, scientific, and technical services",2015 Q1
"20,295",Alabama,Real estate and rental and leasing,2015 Q1
"4,549",Alaska,Real estate and rental and leasing,2015 Q1
"40,385",Arizona,Real estate and rental and leasing,2015 Q1
"11,898",Arkansas,Real estate and rental and leasing,2015 Q1
"352,988",California,Real estate and rental and leasing,2015 Q1
"39,982",Colorado,Real estate and rental and leasing,2015 Q1
"35,240",Connecticut,Real estate and rental and leasing,2015 Q1
"8,334",Delaware,Real estate and rental and leasing,2015 Q1
"10,183",District of Columbia,Real estate and rental and leasing,2015 Q1
"468,690",Far West,Real estate and rental and leasing,2015 Q1
"133,482",Florida,Real estate and rental and leasing,2015 Q1
"51,773",Georgia,Real estate and rental and leasing,2015 Q1
"264,827",Great Lakes,Real estate and rental and leasing,2015 Q1
"13,989",Hawaii,Real estate and rental and leasing,2015 Q1
"8,074",Idaho,Real estate and rental and leasing,2015 Q1
"96,747",Illinois,Real estate and rental and leasing,2015 Q1
"28,465",Indiana,Real estate and rental and leasing,2015 Q1
"16,311",Iowa,Real estate and rental and leasing,2015 Q1
"14,558",Kansas,Real estate and rental and leasing,2015 Q1
"17,287",Kentucky,Real estate and rental and leasing,2015 Q1
"24,184",Louisiana,Real estate and rental and leasing,2015 Q1
"7,146",Maine,Real estate and rental and leasing,2015 Q1
"54,485",Maryland,Real estate and rental and leasing,2015 Q1
"60,146",Massachusetts,Real estate and rental and leasing,2015 Q1
"45,915",Michigan,Real estate and rental and leasing,2015 Q1
"433,069",Mideast,Real estate and rental and leasing,2015 Q1
"36,224",Minnesota,Real estate and rental and leasing,2015 Q1
"10,098",Mississippi,Real estate and rental and leasing,2015 Q1
"28,845",Missouri,Real estate and rental and leasing,2015 Q1
"5,729",Montana,Real estate and rental and leasing,2015 Q1
"9,849",Nebraska,Real estate and rental and leasing,2015 Q1
"18,572",Nevada,Real estate and rental and leasing,2015 Q1
"123,116",New England,Real estate and rental and leasing,2015 Q1
"9,373",New Hampshire,Real estate and rental and leasing,2015 Q1
"92,312",New Jersey,Real estate and rental and leasing,2015 Q1
"10,883",New Mexico,Real estate and rental and leasing,2015 Q1
"187,997",New York,Real estate and rental and leasing,2015 Q1
"52,150",North Carolina,Real estate and rental and leasing,2015 Q1
"5,774",North Dakota,Real estate and rental and leasing,2015 Q1
"60,392",Ohio,Real estate and rental and leasing,2015 Q1
"16,621",Oklahoma,Real estate and rental and leasing,2015 Q1
"25,601",Oregon,Real estate and rental and leasing,2015 Q1
"79,753",Pennsylvania,Real estate and rental and leasing,2015 Q1
"115,717",Plains,Real estate and rental and leasing,2015 Q1
"7,447",Rhode Island,Real estate and rental and leasing,2015 Q1
"75,070",Rocky Mountain,Real estate and rental and leasing,2015 Q1
"22,501",South Carolina,Real estate and rental and leasing,2015 Q1
"4,160",South Dakota,Real estate and rental and leasing,2015 Q1
"444,590",Southeast,Real estate and rental and leasing,2015 Q1
"207,945",Southwest,Real estate and rental and leasing,2015 Q1
"32,085",Tennessee,Real estate and rental and leasing,2015 Q1
"140,054",Texas,Real estate and rental and leasing,2015 Q1
"2,133,009",United States,Real estate and rental and leasing,2015 Q1
"17,483",Utah,Real estate and rental and leasing,2015 Q1
"3,763",Vermont,Real estate and rental and leasing,2015 Q1
"62,750",Virginia,Real estate and rental and leasing,2015 Q1
"52,995",Washington,Real estate and rental and leasing,2015 Q1
"6,081",West Virginia,Real estate and rental and leasing,2015 Q1
"33,314",Wisconsin,Real estate and rental and leasing,2015 Q1
"3,801",Wyoming,Real estate and rental and leasing,2015 Q1
"13,907",Alabama,Retail trade,2015 Q1
"2,010",Alaska,Retail trade,2015 Q1
"20,830",Arizona,Retail trade,2015 Q1
"7,379",Arkansas,Retail trade,2015 Q1
"126,089",California,Retail trade,2015 Q1
"15,553",Colorado,Retail trade,2015 Q1
"12,205",Connecticut,Retail trade,2015 Q1
"2,710",Delaware,Retail trade,2015 Q1
"1,354",District of Columbia,Retail trade,2015 Q1
"180,452",Far West,Retail trade,2015 Q1
"61,520",Florida,Retail trade,2015 Q1
"27,671",Georgia,Retail trade,2015 Q1
"129,153",Great Lakes,Retail trade,2015 Q1
"4,859",Hawaii,Retail trade,2015 Q1
"4,807",Idaho,Retail trade,2015 Q1
"35,325",Illinois,Retail trade,2015 Q1
"17,322",Indiana,Retail trade,2015 Q1
"8,772",Iowa,Retail trade,2015 Q1
"8,489",Kansas,Retail trade,2015 Q1
"10,061",Kentucky,Retail trade,2015 Q1
"13,653",Louisiana,Retail trade,2015 Q1
"4,175",Maine,Retail trade,2015 Q1
"17,533",Maryland,Retail trade,2015 Q1
"17,962",Massachusetts,Retail trade,2015 Q1
"28,798",Michigan,Retail trade,2015 Q1
"145,377",Mideast,Retail trade,2015 Q1
"16,807",Minnesota,Retail trade,2015 Q1
"7,662",Mississippi,Retail trade,2015 Q1
"16,065",Missouri,Retail trade,2015 Q1
"2,699",Montana,Retail trade,2015 Q1
"5,741",Nebraska,Retail trade,2015 Q1
"9,487",Nevada,Retail trade,2015 Q1
"43,824",New England,Retail trade,2015 Q1
"4,670",New Hampshire,Retail trade,2015 Q1
"30,785",New Jersey,Retail trade,2015 Q1
"5,084",New Mexico,Retail trade,2015 Q1
"60,781",New York,Retail trade,2015 Q1
"24,136",North Carolina,Retail trade,2015 Q1
"2,966",North Dakota,Retail trade,2015 Q1
"31,719",Ohio,Retail trade,2015 Q1
"10,320",Oklahoma,Retail trade,2015 Q1
"9,466",Oregon,Retail trade,2015 Q1
"32,215",Pennsylvania,Retail trade,2015 Q1
"61,814",Plains,Retail trade,2015 Q1
"2,739",Rhode Island,Retail trade,2015 Q1
"34,214",Rocky Mountain,Retail trade,2015 Q1
"13,020",South Carolina,Retail trade,2015 Q1
"2,974",South Dakota,Retail trade,2015 Q1
"225,136",Southeast,Retail trade,2015 Q1
"122,249",Southwest,Retail trade,2015 Q1
"19,028",Tennessee,Retail trade,2015 Q1
"86,015",Texas,Retail trade,2015 Q1
"942,225",United States,Retail trade,2015 Q1
"9,371",Utah,Retail trade,2015 Q1
"2,074",Vermont,Retail trade,2015 Q1
"22,577",Virginia,Retail trade,2015 Q1
"28,540",Washington,Retail trade,2015 Q1
"4,522",West Virginia,Retail trade,2015 Q1
"15,988",Wisconsin,Retail trade,2015 Q1
"1,784",Wyoming,Retail trade,2015 Q1
"4,960",Alabama,Transportation and warehousing,2015 Q1
"4,649",Alaska,Transportation and warehousing,2015 Q1
"7,064",Arizona,Transportation and warehousing,2015 Q1
"4,354",Arkansas,Transportation and warehousing,2015 Q1
"45,060",California,Transportation and warehousing,2015 Q1
"7,483",Colorado,Transportation and warehousing,2015 Q1
"3,963",Connecticut,Transportation and warehousing,2015 Q1
873,Delaware,Transportation and warehousing,2015 Q1
300,District of Columbia,Transportation and warehousing,2015 Q1
"71,473",Far West,Transportation and warehousing,2015 Q1
"22,510",Florida,Transportation and warehousing,2015 Q1
"17,059",Georgia,Transportation and warehousing,2015 Q1
"63,627",Great Lakes,Transportation and warehousing,2015 Q1
"2,752",Hawaii,Transportation and warehousing,2015 Q1
"1,600",Idaho,Transportation and warehousing,2015 Q1
"22,921",Illinois,Transportation and warehousing,2015 Q1
"9,207",Indiana,Transportation and warehousing,2015 Q1
"5,038",Iowa,Transportation and warehousing,2015 Q1
"4,625",Kansas,Transportation and warehousing,2015 Q1
"7,385",Kentucky,Transportation and warehousing,2015 Q1
"9,216",Louisiana,Transportation and warehousing,2015 Q1
"1,082",Maine,Transportation and warehousing,2015 Q1
"6,224",Maryland,Transportation and warehousing,2015 Q1
"6,126",Massachusetts,Transportation and warehousing,2015 Q1
"9,831",Michigan,Transportation and warehousing,2015 Q1
"59,793",Mideast,Transportation and warehousing,2015 Q1
"7,656",Minnesota,Transportation and warehousing,2015 Q1
"3,321",Mississippi,Transportation and warehousing,2015 Q1
"8,265",Missouri,Transportation and warehousing,2015 Q1
"1,729",Montana,Transportation and warehousing,2015 Q1
"6,961",Nebraska,Transportation and warehousing,2015 Q1
"4,800",Nevada,Transportation and warehousing,2015 Q1
"13,315",New England,Transportation and warehousing,2015 Q1
"1,027",New Hampshire,Transportation and warehousing,2015 Q1
"13,942",New Jersey,Transportation and warehousing,2015 Q1
"2,113",New Mexico,Transportation and warehousing,2015 Q1
"21,276",New York,Transportation and warehousing,2015 Q1
"9,037",North Carolina,Transportation and warehousing,2015 Q1
"2,768",North Dakota,Transportation and warehousing,2015 Q1
"14,475",Ohio,Transportation and warehousing,2015 Q1
"6,080",Oklahoma,Transportation and warehousing,2015 Q1
"4,406",Oregon,Transportation and warehousing,2015 Q1
"17,195",Pennsylvania,Transportation and warehousing,2015 Q1
"36,249",Plains,Transportation and warehousing,2015 Q1
683,Rhode Island,Transportation and warehousing,2015 Q1
"17,148",Rocky Mountain,Transportation and warehousing,2015 Q1
"3,890",South Carolina,Transportation and warehousing,2015 Q1
934,South Dakota,Transportation and warehousing,2015 Q1
"104,552",Southeast,Transportation and warehousing,2015 Q1
"62,138",Southwest,Transportation and warehousing,2015 Q1
"11,464",Tennessee,Transportation and warehousing,2015 Q1
"46,886",Texas,Transportation and warehousing,2015 Q1
"428,345",United States,Transportation and warehousing,2015 Q1
"4,139",Utah,Transportation and warehousing,2015 Q1
430,Vermont,Transportation and warehousing,2015 Q1
"9,518",Virginia,Transportation and warehousing,2015 Q1
"9,834",Washington,Transportation and warehousing,2015 Q1
"1,843",West Virginia,Transportation and warehousing,2015 Q1
"7,175",Wisconsin,Transportation and warehousing,2015 Q1
"2,195",Wyoming,Transportation and warehousing,2015 Q1
"5,115",Alabama,Utilities,2015 Q1
635,Alaska,Utilities,2015 Q1
"4,537",Arizona,Utilities,2015 Q1
"2,411",Arkansas,Utilities,2015 Q1
"24,008",California,Utilities,2015 Q1
"3,651",Colorado,Utilities,2015 Q1
"3,710",Connecticut,Utilities,2015 Q1
682,Delaware,Utilities,2015 Q1
"1,080",District of Columbia,Utilities,2015 Q1
"34,270",Far West,Utilities,2015 Q1
"13,636",Florida,Utilities,2015 Q1
"7,439",Georgia,Utilities,2015 Q1
"36,609",Great Lakes,Utilities,2015 Q1
"1,543",Hawaii,Utilities,2015 Q1
837,Idaho,Utilities,2015 Q1
"8,438",Illinois,Utilities,2015 Q1
"4,762",Indiana,Utilities,2015 Q1
"2,395",Iowa,Utilities,2015 Q1
"2,098",Kansas,Utilities,2015 Q1
"2,454",Kentucky,Utilities,2015 Q1
"3,436",Louisiana,Utilities,2015 Q1
770,Maine,Utilities,2015 Q1
"5,856",Maryland,Utilities,2015 Q1
"4,726",Massachusetts,Utilities,2015 Q1
"7,825",Michigan,Utilities,2015 Q1
"44,672",Mideast,Utilities,2015 Q1
"4,691",Minnesota,Utilities,2015 Q1
"2,754",Mississippi,Utilities,2015 Q1
"4,352",Missouri,Utilities,2015 Q1
916,Montana,Utilities,2015 Q1
"2,269",Nebraska,Utilities,2015 Q1
"1,538",Nevada,Utilities,2015 Q1
"11,324",New England,Utilities,2015 Q1
806,New Hampshire,Utilities,2015 Q1
"8,882",New Jersey,Utilities,2015 Q1
"1,116",New Mexico,Utilities,2015 Q1
"17,634",New York,Utilities,2015 Q1
"6,639",North Carolina,Utilities,2015 Q1
"1,247",North Dakota,Utilities,2015 Q1
"11,447",Ohio,Utilities,2015 Q1
"3,764",Oklahoma,Utilities,2015 Q1
"3,170",Oregon,Utilities,2015 Q1
"10,537",Pennsylvania,Utilities,2015 Q1
"17,676",Plains,Utilities,2015 Q1
546,Rhode Island,Utilities,2015 Q1
"7,033",Rocky Mountain,Utilities,2015 Q1
"4,059",South Carolina,Utilities,2015 Q1
624,South Dakota,Utilities,2015 Q1
"55,615",Southeast,Utilities,2015 Q1
"42,138",Southwest,Utilities,2015 Q1
"1,325",Tennessee,Utilities,2015 Q1
"32,721",Texas,Utilities,2015 Q1
"249,342",United States,Utilities,2015 Q1
"1,061",Utah,Utilities,2015 Q1
765,Vermont,Utilities,2015 Q1
"5,401",Virginia,Utilities,2015 Q1
"3,377",Washington,Utilities,2015 Q1
946,West Virginia,Utilities,2015 Q1
"4,136",Wisconsin,Utilities,2015 Q1
568,Wyoming,Utilities,2015 Q1
"10,424",Alabama,Wholesale trade,2015 Q1
"1,136",Alaska,Wholesale trade,2015 Q1
"14,707",Arizona,Wholesale trade,2015 Q1
"8,332",Arkansas,Wholesale trade,2015 Q1
"128,670",California,Wholesale trade,2015 Q1
"16,129",Colorado,Wholesale trade,2015 Q1
"13,994",Connecticut,Wholesale trade,2015 Q1
"2,020",Delaware,Wholesale trade,2015 Q1
"1,032",District of Columbia,Wholesale trade,2015 Q1
"169,587",Far West,Wholesale trade,2015 Q1
"55,211",Florida,Wholesale trade,2015 Q1
"35,978",Georgia,Wholesale trade,2015 Q1
"144,477",Great Lakes,Wholesale trade,2015 Q1
"2,245",Hawaii,Wholesale trade,2015 Q1
"3,651",Idaho,Wholesale trade,2015 Q1
"50,674",Illinois,Wholesale trade,2015 Q1
"16,336",Indiana,Wholesale trade,2015 Q1
"8,937",Iowa,Wholesale trade,2015 Q1
"8,935",Kansas,Wholesale trade,2015 Q1
"11,649",Kentucky,Wholesale trade,2015 Q1
"10,974",Louisiana,Wholesale trade,2015 Q1
"2,780",Maine,Wholesale trade,2015 Q1
"14,142",Maryland,Wholesale trade,2015 Q1
"20,628",Massachusetts,Wholesale trade,2015 Q1
"27,316",Michigan,Wholesale trade,2015 Q1
"161,882",Mideast,Wholesale trade,2015 Q1
"20,773",Minnesota,Wholesale trade,2015 Q1
"4,758",Mississippi,Wholesale trade,2015 Q1
"16,781",Missouri,Wholesale trade,2015 Q1
"2,272",Montana,Wholesale trade,2015 Q1
"5,616",Nebraska,Wholesale trade,2015 Q1
"5,237",Nevada,Wholesale trade,2015 Q1
"45,433",New England,Wholesale trade,2015 Q1
"4,337",New Hampshire,Wholesale trade,2015 Q1
"43,061",New Jersey,Wholesale trade,2015 Q1
"2,731",New Mexico,Wholesale trade,2015 Q1
"64,749",New York,Wholesale trade,2015 Q1
"25,933",North Carolina,Wholesale trade,2015 Q1
"4,209",North Dakota,Wholesale trade,2015 Q1
"34,298",Ohio,Wholesale trade,2015 Q1
"9,160",Oklahoma,Wholesale trade,2015 Q1
"10,466",Oregon,Wholesale trade,2015 Q1
"36,878",Pennsylvania,Wholesale trade,2015 Q1
"68,027",Plains,Wholesale trade,2015 Q1
"2,493",Rhode Island,Wholesale trade,2015 Q1
"30,313",Rocky Mountain,Wholesale trade,2015 Q1
"10,598",South Carolina,Wholesale trade,2015 Q1
"2,776",South Dakota,Wholesale trade,2015 Q1
"212,669",Southeast,Wholesale trade,2015 Q1
"135,641",Southwest,Wholesale trade,2015 Q1
"18,346",Tennessee,Wholesale trade,2015 Q1
"109,043",Texas,Wholesale trade,2015 Q1
"968,017",United States,Wholesale trade,2015 Q1
"6,762",Utah,Wholesale trade,2015 Q1
"1,201",Vermont,Wholesale trade,2015 Q1
"17,544",Virginia,Wholesale trade,2015 Q1
"21,833",Washington,Wholesale trade,2015 Q1
"2,922",West Virginia,Wholesale trade,2015 Q1
"15,854",Wisconsin,Wholesale trade,2015 Q1
"1,498",Wyoming,Wholesale trade,2015 Q1
"5,068",Alabama,Accommodation and food services,2015 Q2
"1,224",Alaska,Accommodation and food services,2015 Q2
"9,139",Arizona,Accommodation and food services,2015 Q2
"2,626",Arkansas,Accommodation and food services,2015 Q2
"58,231",California,Accommodation and food services,2015 Q2
"9,210",Colorado,Accommodation and food services,2015 Q2
"4,878",Connecticut,Accommodation and food services,2015 Q2
"1,214",Delaware,Accommodation and food services,2015 Q2
"3,578",District of Columbia,Accommodation and food services,2015 Q2
"98,080",Far West,Accommodation and food services,2015 Q2
"34,653",Florida,Accommodation and food services,2015 Q2
"12,227",Georgia,Accommodation and food services,2015 Q2
"53,957",Great Lakes,Accommodation and food services,2015 Q2
"5,784",Hawaii,Accommodation and food services,2015 Q2
"1,537",Idaho,Accommodation and food services,2015 Q2
"17,249",Illinois,Accommodation and food services,2015 Q2
"6,850",Indiana,Accommodation and food services,2015 Q2
"3,286",Iowa,Accommodation and food services,2015 Q2
"3,246",Kansas,Accommodation and food services,2015 Q2
"4,657",Kentucky,Accommodation and food services,2015 Q2
"6,727",Louisiana,Accommodation and food services,2015 Q2
"1,809",Maine,Accommodation and food services,2015 Q2
"8,337",Maryland,Accommodation and food services,2015 Q2
"11,288",Massachusetts,Accommodation and food services,2015 Q2
"11,203",Michigan,Accommodation and food services,2015 Q2
"70,554",Mideast,Accommodation and food services,2015 Q2
"7,157",Minnesota,Accommodation and food services,2015 Q2
"3,498",Mississippi,Accommodation and food services,2015 Q2
"7,069",Missouri,Accommodation and food services,2015 Q2
"1,435",Montana,Accommodation and food services,2015 Q2
"2,038",Nebraska,Accommodation and food services,2015 Q2
"17,765",Nevada,Accommodation and food services,2015 Q2
"22,904",New England,Accommodation and food services,2015 Q2
"2,005",New Hampshire,Accommodation and food services,2015 Q2
"11,012",New Jersey,Accommodation and food services,2015 Q2
"2,464",New Mexico,Accommodation and food services,2015 Q2
"32,737",New York,Accommodation and food services,2015 Q2
"10,779",North Carolina,Accommodation and food services,2015 Q2
"1,169",North Dakota,Accommodation and food services,2015 Q2
"12,381",Ohio,Accommodation and food services,2015 Q2
"4,099",Oklahoma,Accommodation and food services,2015 Q2
"5,021",Oregon,Accommodation and food services,2015 Q2
"13,677",Pennsylvania,Accommodation and food services,2015 Q2
"25,101",Plains,Accommodation and food services,2015 Q2
"1,614",Rhode Island,Accommodation and food services,2015 Q2
"16,611",Rocky Mountain,Accommodation and food services,2015 Q2
"6,609",South Carolina,Accommodation and food services,2015 Q2
"1,137",South Dakota,Accommodation and food services,2015 Q2
"107,629",Southeast,Accommodation and food services,2015 Q2
"55,411",Southwest,Accommodation and food services,2015 Q2
"8,520",Tennessee,Accommodation and food services,2015 Q2
"39,709",Texas,Accommodation and food services,2015 Q2
"450,245",United States,Accommodation and food services,2015 Q2
"3,309",Utah,Accommodation and food services,2015 Q2
"1,310",Vermont,Accommodation and food services,2015 Q2
"10,258",Virginia,Accommodation and food services,2015 Q2
"10,063",Washington,Accommodation and food services,2015 Q2
"2,006",West Virginia,Accommodation and food services,2015 Q2
"6,274",Wisconsin,Accommodation and food services,2015 Q2
"1,120",Wyoming,Accommodation and food services,2015 Q2
"5,098",Alabama,Administrative and waste management services,2015 Q2
"1,072",Alaska,Administrative and waste management services,2015 Q2
"12,670",Arizona,Administrative and waste management services,2015 Q2
"2,874",Arkansas,Administrative and waste management services,2015 Q2
"70,265",California,Administrative and waste management services,2015 Q2
"9,080",Colorado,Administrative and waste management services,2015 Q2
"6,989",Connecticut,Administrative and waste management services,2015 Q2
"1,529",Delaware,Administrative and waste management services,2015 Q2
"3,388",District of Columbia,Administrative and waste management services,2015 Q2
"95,000",Far West,Administrative and waste management services,2015 Q2
"33,483",Florida,Administrative and waste management services,2015 Q2
"17,759",Georgia,Administrative and waste management services,2015 Q2
"75,631",Great Lakes,Administrative and waste management services,2015 Q2
"2,638",Hawaii,Administrative and waste management services,2015 Q2
"1,915",Idaho,Administrative and waste management services,2015 Q2
"25,755",Illinois,Administrative and waste management services,2015 Q2
"9,140",Indiana,Administrative and waste management services,2015 Q2
"3,413",Iowa,Administrative and waste management services,2015 Q2
"4,487",Kansas,Administrative and waste management services,2015 Q2
"5,258",Kentucky,Administrative and waste management services,2015 Q2
"6,055",Louisiana,Administrative and waste management services,2015 Q2
"1,667",Maine,Administrative and waste management services,2015 Q2
"10,644",Maryland,Administrative and waste management services,2015 Q2
"12,184",Massachusetts,Administrative and waste management services,2015 Q2
"15,539",Michigan,Administrative and waste management services,2015 Q2
"85,297",Mideast,Administrative and waste management services,2015 Q2
"7,574",Minnesota,Administrative and waste management services,2015 Q2
"2,793",Mississippi,Administrative and waste management services,2015 Q2
"8,125",Missouri,Administrative and waste management services,2015 Q2
891,Montana,Administrative and waste management services,2015 Q2
"2,627",Nebraska,Administrative and waste management services,2015 Q2
"4,373",Nevada,Administrative and waste management services,2015 Q2
"25,437",New England,Administrative and waste management services,2015 Q2
"2,386",New Hampshire,Administrative and waste management services,2015 Q2
"18,438",New Jersey,Administrative and waste management services,2015 Q2
"2,170",New Mexico,Administrative and waste management services,2015 Q2
"34,405",New York,Administrative and waste management services,2015 Q2
"15,013",North Carolina,Administrative and waste management services,2015 Q2
742,North Dakota,Administrative and waste management services,2015 Q2
"18,186",Ohio,Administrative and waste management services,2015 Q2
"5,533",Oklahoma,Administrative and waste management services,2015 Q2
"5,142",Oregon,Administrative and waste management services,2015 Q2
"16,897",Pennsylvania,Administrative and waste management services,2015 Q2
"27,624",Plains,Administrative and waste management services,2015 Q2
"1,547",Rhode Island,Administrative and waste management services,2015 Q2
"16,551",Rocky Mountain,Administrative and waste management services,2015 Q2
"7,935",South Carolina,Administrative and waste management services,2015 Q2
653,South Dakota,Administrative and waste management services,2015 Q2
"125,290",Southeast,Administrative and waste management services,2015 Q2
"71,003",Southwest,Administrative and waste management services,2015 Q2
"12,571",Tennessee,Administrative and waste management services,2015 Q2
"50,633",Texas,Administrative and waste management services,2015 Q2
"521,822",United States,Administrative and waste management services,2015 Q2
"4,215",Utah,Administrative and waste management services,2015 Q2
664,Vermont,Administrative and waste management services,2015 Q2
"14,708",Virginia,Administrative and waste management services,2015 Q2
"11,518",Washington,Administrative and waste management services,2015 Q2
"1,746",West Virginia,Administrative and waste management services,2015 Q2
"7,010",Wisconsin,Administrative and waste management services,2015 Q2
450,Wyoming,Administrative and waste management services,2015 Q2
"4,236",Alabama,"Agriculture, forestry, fishing, and hunting",2015 Q2
585,Alaska,"Agriculture, forestry, fishing, and hunting",2015 Q2
"2,401",Arizona,"Agriculture, forestry, fishing, and hunting",2015 Q2
"3,680",Arkansas,"Agriculture, forestry, fishing, and hunting",2015 Q2
"33,645",California,"Agriculture, forestry, fishing, and hunting",2015 Q2
"2,077",Colorado,"Agriculture, forestry, fishing, and hunting",2015 Q2
372,Connecticut,"Agriculture, forestry, fishing, and hunting",2015 Q2
,Delaware,"Agriculture, forestry, fishing, and hunting",2015 Q2
,District of Columbia,"Agriculture, forestry, fishing, and hunting",2015 Q2
"45,300",Far West,"Agriculture, forestry, fishing, and hunting",2015 Q2
"6,153",Florida,"Agriculture, forestry, fishing, and hunting",2015 Q2
"5,394",Georgia,"Agriculture, forestry, fishing, and hunting",2015 Q2
"12,766",Great Lakes,"Agriculture, forestry, fishing, and hunting",2015 Q2
405,Hawaii,"Agriculture, forestry, fishing, and hunting",2015 Q2
"2,891",Idaho,"Agriculture, forestry, fishing, and hunting",2015 Q2
"3,264",Illinois,"Agriculture, forestry, fishing, and hunting",2015 Q2
"3,511",Indiana,"Agriculture, forestry, fishing, and hunting",2015 Q2
"4,091",Iowa,"Agriculture, forestry, fishing, and hunting",2015 Q2
"6,216",Kansas,"Agriculture, forestry, fishing, and hunting",2015 Q2
"3,570",Kentucky,"Agriculture, forestry, fishing, and hunting",2015 Q2
"2,329",Louisiana,"Agriculture, forestry, fishing, and hunting",2015 Q2
802,Maine,"Agriculture, forestry, fishing, and hunting",2015 Q2
"1,213",Maryland,"Agriculture, forestry, fishing, and hunting",2015 Q2
734,Massachusetts,"Agriculture, forestry, fishing, and hunting",2015 Q2
"2,070",Michigan,"Agriculture, forestry, fishing, and hunting",2015 Q2
,Mideast,"Agriculture, forestry, fishing, and hunting",2015 Q2
"3,708",Minnesota,"Agriculture, forestry, fishing, and hunting",2015 Q2
"3,337",Mississippi,"Agriculture, forestry, fishing, and hunting",2015 Q2
"1,594",Missouri,"Agriculture, forestry, fishing, and hunting",2015 Q2
"2,118",Montana,"Agriculture, forestry, fishing, and hunting",2015 Q2
"5,415",Nebraska,"Agriculture, forestry, fishing, and hunting",2015 Q2
210,Nevada,"Agriculture, forestry, fishing, and hunting",2015 Q2
,New England,"Agriculture, forestry, fishing, and hunting",2015 Q2
291,New Hampshire,"Agriculture, forestry, fishing, and hunting",2015 Q2
756,New Jersey,"Agriculture, forestry, fishing, and hunting",2015 Q2
"1,034",New Mexico,"Agriculture, forestry, fishing, and hunting",2015 Q2
"2,346",New York,"Agriculture, forestry, fishing, and hunting",2015 Q2
"4,631",North Carolina,"Agriculture, forestry, fishing, and hunting",2015 Q2
"2,128",North Dakota,"Agriculture, forestry, fishing, and hunting",2015 Q2
"1,430",Ohio,"Agriculture, forestry, fishing, and hunting",2015 Q2
"2,864",Oklahoma,"Agriculture, forestry, fishing, and hunting",2015 Q2
"3,863",Oregon,"Agriculture, forestry, fishing, and hunting",2015 Q2
"2,969",Pennsylvania,"Agriculture, forestry, fishing, and hunting",2015 Q2
"25,230",Plains,"Agriculture, forestry, fishing, and hunting",2015 Q2
,Rhode Island,"Agriculture, forestry, fishing, and hunting",2015 Q2
"8,357",Rocky Mountain,"Agriculture, forestry, fishing, and hunting",2015 Q2
"1,748",South Carolina,"Agriculture, forestry, fishing, and hunting",2015 Q2
"2,068",South Dakota,"Agriculture, forestry, fishing, and hunting",2015 Q2
"39,657",Southeast,"Agriculture, forestry, fishing, and hunting",2015 Q2
"14,695",Southwest,"Agriculture, forestry, fishing, and hunting",2015 Q2
"1,922",Tennessee,"Agriculture, forestry, fishing, and hunting",2015 Q2
"8,420",Texas,"Agriculture, forestry, fishing, and hunting",2015 Q2
"155,861",United States,"Agriculture, forestry, fishing, and hunting",2015 Q2
878,Utah,"Agriculture, forestry, fishing, and hunting",2015 Q2
327,Vermont,"Agriculture, forestry, fishing, and hunting",2015 Q2
"2,235",Virginia,"Agriculture, forestry, fishing, and hunting",2015 Q2
"6,626",Washington,"Agriculture, forestry, fishing, and hunting",2015 Q2
446,West Virginia,"Agriculture, forestry, fishing, and hunting",2015 Q2
"2,494",Wisconsin,"Agriculture, forestry, fishing, and hunting",2015 Q2
395,Wyoming,"Agriculture, forestry, fishing, and hunting",2015 Q2
"186,106",Alabama,All industry total,2015 Q2
"49,928",Alaska,All industry total,2015 Q2
"268,059",Arizona,All industry total,2015 Q2
"111,462",Arkansas,All industry total,2015 Q2
"2,182,531",California,All industry total,2015 Q2
"290,001",Colorado,All industry total,2015 Q2
"232,422",Connecticut,All industry total,2015 Q2
"58,190",Delaware,All industry total,2015 Q2
"108,646",District of Columbia,All industry total,2015 Q2
"3,041,546",Far West,All industry total,2015 Q2
"794,817",Florida,All industry total,2015 Q2
"445,743",Georgia,All industry total,2015 Q2
"2,189,165",Great Lakes,All industry total,2015 Q2
"70,925",Hawaii,All industry total,2015 Q2
"58,844",Idaho,All industry total,2015 Q2
"682,888",Illinois,All industry total,2015 Q2
"290,469",Indiana,All industry total,2015 Q2
"149,422",Iowa,All industry total,2015 Q2
"131,553",Kansas,All industry total,2015 Q2
"173,876",Kentucky,All industry total,2015 Q2
"217,739",Louisiana,All industry total,2015 Q2
"49,488",Maine,All industry total,2015 Q2
"326,177",Maryland,All industry total,2015 Q2
