GDP,Geography,Industry,Quarter
"2,618",New Mexico,Wholesale trade,2012 Q1
"61,245",New York,Wholesale trade,2012 Q1
"22,834",North Carolina,Wholesale trade,2012 Q1
"3,545",North Dakota,Wholesale trade,2012 Q1
"31,054",Ohio,Wholesale trade,2012 Q1
"8,130",Oklahoma,Wholesale trade,2012 Q1
"10,996",Oregon,Wholesale trade,2012 Q1
"34,972",Pennsylvania,Wholesale trade,2012 Q1
"62,342",Plains,Wholesale trade,2012 Q1
"2,514",Rhode Island,Wholesale trade,2012 Q1
"26,471",Rocky Mountain,Wholesale trade,2012 Q1
"9,338",South Carolina,Wholesale trade,2012 Q1
"2,443",South Dakota,Wholesale trade,2012 Q1
"193,631",Southeast,Wholesale trade,2012 Q1
"116,822",Southwest,Wholesale trade,2012 Q1
"17,120",Tennessee,Wholesale trade,2012 Q1
"91,727",Texas,Wholesale trade,2012 Q1
"878,356",United States,Wholesale trade,2012 Q1
"6,195",Utah,Wholesale trade,2012 Q1
"1,181",Vermont,Wholesale trade,2012 Q1
"16,537",Virginia,Wholesale trade,2012 Q1
"19,948",Washington,Wholesale trade,2012 Q1
"2,963",West Virginia,Wholesale trade,2012 Q1
"14,806",Wisconsin,Wholesale trade,2012 Q1
"1,381",Wyoming,Wholesale trade,2012 Q1
"4,414",Alabama,Accommodation and food services,2012 Q2
"1,191",Alaska,Accommodation and food services,2012 Q2
"8,479",Arizona,Accommodation and food services,2012 Q2
"2,594",Arkansas,Accommodation and food services,2012 Q2
"51,545",California,Accommodation and food services,2012 Q2
"8,463",Colorado,Accommodation and food services,2012 Q2
"4,686",Connecticut,Accommodation and food services,2012 Q2
"1,168",Delaware,Accommodation and food services,2012 Q2
"3,345",District of Columbia,Accommodation and food services,2012 Q2
"89,457",Far West,Accommodation and food services,2012 Q2
"31,224",Florida,Accommodation and food services,2012 Q2
"11,769",Georgia,Accommodation and food services,2012 Q2
"51,865",Great Lakes,Accommodation and food services,2012 Q2
"5,468",Hawaii,Accommodation and food services,2012 Q2
"1,451",Idaho,Accommodation and food services,2012 Q2
"17,076",Illinois,Accommodation and food services,2012 Q2
"6,637",Indiana,Accommodation and food services,2012 Q2
"3,138",Iowa,Accommodation and food services,2012 Q2
"3,160",Kansas,Accommodation and food services,2012 Q2
"4,603",Kentucky,Accommodation and food services,2012 Q2
"6,321",Louisiana,Accommodation and food services,2012 Q2
"1,773",Maine,Accommodation and food services,2012 Q2
"8,096",Maryland,Accommodation and food services,2012 Q2
"10,940",Massachusetts,Accommodation and food services,2012 Q2
"10,214",Michigan,Accommodation and food services,2012 Q2
"69,925",Mideast,Accommodation and food services,2012 Q2
"6,482",Minnesota,Accommodation and food services,2012 Q2
"3,596",Mississippi,Accommodation and food services,2012 Q2
"6,735",Missouri,Accommodation and food services,2012 Q2
"1,330",Montana,Accommodation and food services,2012 Q2
"1,940",Nebraska,Accommodation and food services,2012 Q2
"17,189",Nevada,Accommodation and food services,2012 Q2
"22,105",New England,Accommodation and food services,2012 Q2
"1,928",New Hampshire,Accommodation and food services,2012 Q2
"11,281",New Jersey,Accommodation and food services,2012 Q2
"2,329",New Mexico,Accommodation and food services,2012 Q2
"32,627",New York,Accommodation and food services,2012 Q2
"10,124",North Carolina,Accommodation and food services,2012 Q2
"1,058",North Dakota,Accommodation and food services,2012 Q2
"11,878",Ohio,Accommodation and food services,2012 Q2
"3,940",Oklahoma,Accommodation and food services,2012 Q2
"4,588",Oregon,Accommodation and food services,2012 Q2
"13,408",Pennsylvania,Accommodation and food services,2012 Q2
"23,590",Plains,Accommodation and food services,2012 Q2
"1,589",Rhode Island,Accommodation and food services,2012 Q2
"15,356",Rocky Mountain,Accommodation and food services,2012 Q2
"6,170",South Carolina,Accommodation and food services,2012 Q2
"1,078",South Dakota,Accommodation and food services,2012 Q2
"101,369",Southeast,Accommodation and food services,2012 Q2
"48,447",Southwest,Accommodation and food services,2012 Q2
"8,414",Tennessee,Accommodation and food services,2012 Q2
"33,699",Texas,Accommodation and food services,2012 Q2
"422,111",United States,Accommodation and food services,2012 Q2
"3,032",Utah,Accommodation and food services,2012 Q2
"1,189",Vermont,Accommodation and food services,2012 Q2
"10,008",Virginia,Accommodation and food services,2012 Q2
"9,476",Washington,Accommodation and food services,2012 Q2
"2,133",West Virginia,Accommodation and food services,2012 Q2
"6,060",Wisconsin,Accommodation and food services,2012 Q2
"1,081",Wyoming,Accommodation and food services,2012 Q2
"4,857",Alabama,Administrative and waste management services,2012 Q2
"1,056",Alaska,Administrative and waste management services,2012 Q2
"10,941",Arizona,Administrative and waste management services,2012 Q2
"2,579",Arkansas,Administrative and waste management services,2012 Q2
"63,118",California,Administrative and waste management services,2012 Q2
"8,503",Colorado,Administrative and waste management services,2012 Q2
"6,427",Connecticut,Administrative and waste management services,2012 Q2
"1,236",Delaware,Administrative and waste management services,2012 Q2
"3,033",District of Columbia,Administrative and waste management services,2012 Q2
"85,901",Far West,Administrative and waste management services,2012 Q2
"30,089",Florida,Administrative and waste management services,2012 Q2
"15,545",Georgia,Administrative and waste management services,2012 Q2
"70,421",Great Lakes,Administrative and waste management services,2012 Q2
"2,411",Hawaii,Administrative and waste management services,2012 Q2
"1,811",Idaho,Administrative and waste management services,2012 Q2
"23,404",Illinois,Administrative and waste management services,2012 Q2
"8,397",Indiana,Administrative and waste management services,2012 Q2
"3,292",Iowa,Administrative and waste management services,2012 Q2
"4,375",Kansas,Administrative and waste management services,2012 Q2
"4,728",Kentucky,Administrative and waste management services,2012 Q2
"5,498",Louisiana,Administrative and waste management services,2012 Q2
"1,511",Maine,Administrative and waste management services,2012 Q2
"9,786",Maryland,Administrative and waste management services,2012 Q2
"11,521",Massachusetts,Administrative and waste management services,2012 Q2
"14,933",Michigan,Administrative and waste management services,2012 Q2
"79,302",Mideast,Administrative and waste management services,2012 Q2
"7,135",Minnesota,Administrative and waste management services,2012 Q2
"2,559",Mississippi,Administrative and waste management services,2012 Q2
"7,711",Missouri,Administrative and waste management services,2012 Q2
951,Montana,Administrative and waste management services,2012 Q2
"2,287",Nebraska,Administrative and waste management services,2012 Q2
"3,845",Nevada,Administrative and waste management services,2012 Q2
"23,596",New England,Administrative and waste management services,2012 Q2
"2,143",New Hampshire,Administrative and waste management services,2012 Q2
"17,540",New Jersey,Administrative and waste management services,2012 Q2
"2,331",New Mexico,Administrative and waste management services,2012 Q2
"31,812",New York,Administrative and waste management services,2012 Q2
"13,334",North Carolina,Administrative and waste management services,2012 Q2
712,North Dakota,Administrative and waste management services,2012 Q2
"17,081",Ohio,Administrative and waste management services,2012 Q2
"5,201",Oklahoma,Administrative and waste management services,2012 Q2
"4,738",Oregon,Administrative and waste management services,2012 Q2
"15,896",Pennsylvania,Administrative and waste management services,2012 Q2
"26,139",Plains,Administrative and waste management services,2012 Q2
"1,372",Rhode Island,Administrative and waste management services,2012 Q2
"15,353",Rocky Mountain,Administrative and waste management services,2012 Q2
"7,532",South Carolina,Administrative and waste management services,2012 Q2
626,South Dakota,Administrative and waste management services,2012 Q2
"112,894",Southeast,Administrative and waste management services,2012 Q2
"61,717",Southwest,Administrative and waste management services,2012 Q2
"11,209",Tennessee,Administrative and waste management services,2012 Q2
"43,244",Texas,Administrative and waste management services,2012 Q2
"475,316",United States,Administrative and waste management services,2012 Q2
"3,643",Utah,Administrative and waste management services,2012 Q2
622,Vermont,Administrative and waste management services,2012 Q2
"13,421",Virginia,Administrative and waste management services,2012 Q2
"10,736",Washington,Administrative and waste management services,2012 Q2
"1,540",West Virginia,Administrative and waste management services,2012 Q2
"6,606",Wisconsin,Administrative and waste management services,2012 Q2
445,Wyoming,Administrative and waste management services,2012 Q2
"1,661",Alabama,"Agriculture, forestry, fishing, and hunting",2012 Q2
375,Alaska,"Agriculture, forestry, fishing, and hunting",2012 Q2
"1,360",Arizona,"Agriculture, forestry, fishing, and hunting",2012 Q2
"2,127",Arkansas,"Agriculture, forestry, fishing, and hunting",2012 Q2
"23,460",California,"Agriculture, forestry, fishing, and hunting",2012 Q2
"1,568",Colorado,"Agriculture, forestry, fishing, and hunting",2012 Q2
217,Connecticut,"Agriculture, forestry, fishing, and hunting",2012 Q2
,Delaware,"Agriculture, forestry, fishing, and hunting",2012 Q2
,District of Columbia,"Agriculture, forestry, fishing, and hunting",2012 Q2
"32,741",Far West,"Agriculture, forestry, fishing, and hunting",2012 Q2
"4,451",Florida,"Agriculture, forestry, fishing, and hunting",2012 Q2
"3,206",Georgia,"Agriculture, forestry, fishing, and hunting",2012 Q2
"16,309",Great Lakes,"Agriculture, forestry, fishing, and hunting",2012 Q2
292,Hawaii,"Agriculture, forestry, fishing, and hunting",2012 Q2
"2,345",Idaho,"Agriculture, forestry, fishing, and hunting",2012 Q2
"4,981",Illinois,"Agriculture, forestry, fishing, and hunting",2012 Q2
"3,079",Indiana,"Agriculture, forestry, fishing, and hunting",2012 Q2
"7,397",Iowa,"Agriculture, forestry, fishing, and hunting",2012 Q2
"3,730",Kansas,"Agriculture, forestry, fishing, and hunting",2012 Q2
"1,615",Kentucky,"Agriculture, forestry, fishing, and hunting",2012 Q2
"1,499",Louisiana,"Agriculture, forestry, fishing, and hunting",2012 Q2
,Maine,"Agriculture, forestry, fishing, and hunting",2012 Q2
718,Maryland,"Agriculture, forestry, fishing, and hunting",2012 Q2
647,Massachusetts,"Agriculture, forestry, fishing, and hunting",2012 Q2
"2,284",Michigan,"Agriculture, forestry, fishing, and hunting",2012 Q2
,Mideast,"Agriculture, forestry, fishing, and hunting",2012 Q2
"5,823",Minnesota,"Agriculture, forestry, fishing, and hunting",2012 Q2
"1,764",Mississippi,"Agriculture, forestry, fishing, and hunting",2012 Q2
"2,578",Missouri,"Agriculture, forestry, fishing, and hunting",2012 Q2
"1,142",Montana,"Agriculture, forestry, fishing, and hunting",2012 Q2
"5,369",Nebraska,"Agriculture, forestry, fishing, and hunting",2012 Q2
190,Nevada,"Agriculture, forestry, fishing, and hunting",2012 Q2
,New England,"Agriculture, forestry, fishing, and hunting",2012 Q2
168,New Hampshire,"Agriculture, forestry, fishing, and hunting",2012 Q2
557,New Jersey,"Agriculture, forestry, fishing, and hunting",2012 Q2
871,New Mexico,"Agriculture, forestry, fishing, and hunting",2012 Q2
"1,812",New York,"Agriculture, forestry, fishing, and hunting",2012 Q2
"3,430",North Carolina,"Agriculture, forestry, fishing, and hunting",2012 Q2
"3,165",North Dakota,"Agriculture, forestry, fishing, and hunting",2012 Q2
"2,631",Ohio,"Agriculture, forestry, fishing, and hunting",2012 Q2
"2,089",Oklahoma,"Agriculture, forestry, fishing, and hunting",2012 Q2
"2,894",Oregon,"Agriculture, forestry, fishing, and hunting",2012 Q2
"2,372",Pennsylvania,"Agriculture, forestry, fishing, and hunting",2012 Q2
"31,173",Plains,"Agriculture, forestry, fishing, and hunting",2012 Q2
73,Rhode Island,"Agriculture, forestry, fishing, and hunting",2012 Q2
"5,808",Rocky Mountain,"Agriculture, forestry, fishing, and hunting",2012 Q2
992,South Carolina,"Agriculture, forestry, fishing, and hunting",2012 Q2
"3,102",South Dakota,"Agriculture, forestry, fishing, and hunting",2012 Q2
"23,255",Southeast,"Agriculture, forestry, fishing, and hunting",2012 Q2
"10,261",Southwest,"Agriculture, forestry, fishing, and hunting",2012 Q2
"1,148",Tennessee,"Agriculture, forestry, fishing, and hunting",2012 Q2
"5,938",Texas,"Agriculture, forestry, fishing, and hunting",2012 Q2
"127,323",United States,"Agriculture, forestry, fishing, and hunting",2012 Q2
453,Utah,"Agriculture, forestry, fishing, and hunting",2012 Q2
262,Vermont,"Agriculture, forestry, fishing, and hunting",2012 Q2
"1,164",Virginia,"Agriculture, forestry, fishing, and hunting",2012 Q2
"5,570",Washington,"Agriculture, forestry, fishing, and hunting",2012 Q2
195,West Virginia,"Agriculture, forestry, fishing, and hunting",2012 Q2
"3,318",Wisconsin,"Agriculture, forestry, fishing, and hunting",2012 Q2
303,Wyoming,"Agriculture, forestry, fishing, and hunting",2012 Q2
"178,264",Alabama,All industry total,2012 Q2
"52,624",Alaska,All industry total,2012 Q2
"256,640",Arizona,All industry total,2012 Q2
"106,835",Arkansas,All industry total,2012 Q2
"1,997,248",California,All industry total,2012 Q2
"261,314",Colorado,All industry total,2012 Q2
"227,650",Connecticut,All industry total,2012 Q2
"56,695",Delaware,All industry total,2012 Q2
"105,075",District of Columbia,All industry total,2012 Q2
"2,811,974",Far West,All industry total,2012 Q2
"727,751",Florida,All industry total,2012 Q2
"417,011",Georgia,All industry total,2012 Q2
"2,131,460",Great Lakes,All industry total,2012 Q2
"68,856",Hawaii,All industry total,2012 Q2
"54,478",Idaho,All industry total,2012 Q2
"673,249",Illinois,All industry total,2012 Q2
"282,547",Indiana,All industry total,2012 Q2
"150,202",Iowa,All industry total,2012 Q2
"131,017",Kansas,All industry total,2012 Q2
"168,595",Kentucky,All industry total,2012 Q2
"219,554",Louisiana,All industry total,2012 Q2
"50,856",Maine,All industry total,2012 Q2
"315,833",Maryland,All industry total,2012 Q2
"413,238",Massachusetts,All industry total,2012 Q2
"397,400",Michigan,All industry total,2012 Q2
"2,791,921",Mideast,All industry total,2012 Q2
"276,242",Minnesota,All industry total,2012 Q2
"96,130",Mississippi,All industry total,2012 Q2
"252,678",Missouri,All industry total,2012 Q2
"37,831",Montana,All industry total,2012 Q2
"95,389",Nebraska,All industry total,2012 Q2
"120,047",Nevada,All industry total,2012 Q2
"832,349",New England,All industry total,2012 Q2
"63,736",New Hampshire,All industry total,2012 Q2
"494,487",New Jersey,All industry total,2012 Q2
"82,735",New Mexico,All industry total,2012 Q2
"1,227,944",New York,All industry total,2012 Q2
"420,441",North Carolina,All industry total,2012 Q2
"45,536",North Dakota,All industry total,2012 Q2
"516,502",Ohio,All industry total,2012 Q2
"154,024",Oklahoma,All industry total,2012 Q2
"201,885",Oregon,All industry total,2012 Q2
"591,834",Pennsylvania,All industry total,2012 Q2
"991,607",Plains,All industry total,2012 Q2
"49,408",Rhode Island,All industry total,2012 Q2
"509,131",Rocky Mountain,All industry total,2012 Q2
"168,790",South Carolina,All industry total,2012 Q2
"40,082",South Dakota,All industry total,2012 Q2
"3,262,241",Southeast,All industry total,2012 Q2
"1,805,007",Southwest,All industry total,2012 Q2
"267,850",Tennessee,All industry total,2012 Q2
"1,311,105",Texas,All industry total,2012 Q2
"15,138,057",United States,All industry total,2012 Q2
"119,547",Utah,All industry total,2012 Q2
"27,490",Vermont,All industry total,2012 Q2
"426,585",Virginia,All industry total,2012 Q2
"371,328",Washington,All industry total,2012 Q2
"64,658",West Virginia,All industry total,2012 Q2
"261,764",Wisconsin,All industry total,2012 Q2
"36,182",Wyoming,All industry total,2012 Q2
618,Alabama,"Arts, entertainment, and recreation",2012 Q2
238,Alaska,"Arts, entertainment, and recreation",2012 Q2
"2,599",Arizona,"Arts, entertainment, and recreation",2012 Q2
456,Arkansas,"Arts, entertainment, and recreation",2012 Q2
"26,284",California,"Arts, entertainment, and recreation",2012 Q2
"3,598",Colorado,"Arts, entertainment, and recreation",2012 Q2
"1,753",Connecticut,"Arts, entertainment, and recreation",2012 Q2
519,Delaware,"Arts, entertainment, and recreation",2012 Q2
676,District of Columbia,"Arts, entertainment, and recreation",2012 Q2
"34,553",Far West,"Arts, entertainment, and recreation",2012 Q2
"14,485",Florida,"Arts, entertainment, and recreation",2012 Q2
"2,798",Georgia,"Arts, entertainment, and recreation",2012 Q2
"18,936",Great Lakes,"Arts, entertainment, and recreation",2012 Q2
652,Hawaii,"Arts, entertainment, and recreation",2012 Q2
383,Idaho,"Arts, entertainment, and recreation",2012 Q2
"6,075",Illinois,"Arts, entertainment, and recreation",2012 Q2
"3,440",Indiana,"Arts, entertainment, and recreation",2012 Q2
"1,198",Iowa,"Arts, entertainment, and recreation",2012 Q2
706,Kansas,"Arts, entertainment, and recreation",2012 Q2
907,Kentucky,"Arts, entertainment, and recreation",2012 Q2
"2,138",Louisiana,"Arts, entertainment, and recreation",2012 Q2
461,Maine,"Arts, entertainment, and recreation",2012 Q2
"2,540",Maryland,"Arts, entertainment, and recreation",2012 Q2
"3,878",Massachusetts,"Arts, entertainment, and recreation",2012 Q2
"2,990",Michigan,"Arts, entertainment, and recreation",2012 Q2
"31,266",Mideast,"Arts, entertainment, and recreation",2012 Q2
"2,796",Minnesota,"Arts, entertainment, and recreation",2012 Q2
717,Mississippi,"Arts, entertainment, and recreation",2012 Q2
"3,614",Missouri,"Arts, entertainment, and recreation",2012 Q2
484,Montana,"Arts, entertainment, and recreation",2012 Q2
529,Nebraska,"Arts, entertainment, and recreation",2012 Q2
"3,288",Nevada,"Arts, entertainment, and recreation",2012 Q2
"7,263",New England,"Arts, entertainment, and recreation",2012 Q2
493,New Hampshire,"Arts, entertainment, and recreation",2012 Q2
"4,380",New Jersey,"Arts, entertainment, and recreation",2012 Q2
470,New Mexico,"Arts, entertainment, and recreation",2012 Q2
"16,008",New York,"Arts, entertainment, and recreation",2012 Q2
"3,891",North Carolina,"Arts, entertainment, and recreation",2012 Q2
143,North Dakota,"Arts, entertainment, and recreation",2012 Q2
"4,353",Ohio,"Arts, entertainment, and recreation",2012 Q2
"1,020",Oklahoma,"Arts, entertainment, and recreation",2012 Q2
"1,197",Oregon,"Arts, entertainment, and recreation",2012 Q2
"7,145",Pennsylvania,"Arts, entertainment, and recreation",2012 Q2
"9,262",Plains,"Arts, entertainment, and recreation",2012 Q2
437,Rhode Island,"Arts, entertainment, and recreation",2012 Q2
"5,736",Rocky Mountain,"Arts, entertainment, and recreation",2012 Q2
"1,180",South Carolina,"Arts, entertainment, and recreation",2012 Q2
276,South Dakota,"Arts, entertainment, and recreation",2012 Q2
"33,089",Southeast,"Arts, entertainment, and recreation",2012 Q2
"11,987",Southwest,"Arts, entertainment, and recreation",2012 Q2
"2,893",Tennessee,"Arts, entertainment, and recreation",2012 Q2
"7,898",Texas,"Arts, entertainment, and recreation",2012 Q2
"152,087",United States,"Arts, entertainment, and recreation",2012 Q2
"1,024",Utah,"Arts, entertainment, and recreation",2012 Q2
241,Vermont,"Arts, entertainment, and recreation",2012 Q2
"2,536",Virginia,"Arts, entertainment, and recreation",2012 Q2
"2,895",Washington,"Arts, entertainment, and recreation",2012 Q2
469,West Virginia,"Arts, entertainment, and recreation",2012 Q2
"2,077",Wisconsin,"Arts, entertainment, and recreation",2012 Q2
246,Wyoming,"Arts, entertainment, and recreation",2012 Q2
"7,655",Alabama,Construction,2012 Q2
"2,184",Alaska,Construction,2012 Q2
"11,441",Arizona,Construction,2012 Q2
"4,422",Arkansas,Construction,2012 Q2
"63,883",California,Construction,2012 Q2
"10,367",Colorado,Construction,2012 Q2
"6,831",Connecticut,Construction,2012 Q2
"1,567",Delaware,Construction,2012 Q2
"1,254",District of Columbia,Construction,2012 Q2
"94,475",Far West,Construction,2012 Q2
"30,258",Florida,Construction,2012 Q2
"14,129",Georgia,Construction,2012 Q2
"72,408",Great Lakes,Construction,2012 Q2
"3,770",Hawaii,Construction,2012 Q2
"2,285",Idaho,Construction,2012 Q2
"22,467",Illinois,Construction,2012 Q2
"11,786",Indiana,Construction,2012 Q2
"6,011",Iowa,Construction,2012 Q2
"4,692",Kansas,Construction,2012 Q2
"6,311",Kentucky,Construction,2012 Q2
"11,945",Louisiana,Construction,2012 Q2
"2,173",Maine,Construction,2012 Q2
"14,069",Maryland,Construction,2012 Q2
"13,314",Massachusetts,Construction,2012 Q2
"12,765",Michigan,Construction,2012 Q2
"92,566",Mideast,Construction,2012 Q2
"11,488",Minnesota,Construction,2012 Q2
"5,090",Mississippi,Construction,2012 Q2
"9,242",Missouri,Construction,2012 Q2
"2,129",Montana,Construction,2012 Q2
"4,054",Nebraska,Construction,2012 Q2
"5,096",Nevada,Construction,2012 Q2
"27,845",New England,Construction,2012 Q2
"2,226",New Hampshire,Construction,2012 Q2
"16,844",New Jersey,Construction,2012 Q2
"3,416",New Mexico,Construction,2012 Q2
"37,955",New York,Construction,2012 Q2
"15,237",North Carolina,Construction,2012 Q2
"2,518",North Dakota,Construction,2012 Q2
"16,653",Ohio,Construction,2012 Q2
"6,403",Oklahoma,Construction,2012 Q2
"6,311",Oregon,Construction,2012 Q2
"20,877",Pennsylvania,Construction,2012 Q2
"39,582",Plains,Construction,2012 Q2
"2,179",Rhode Island,Construction,2012 Q2
"22,945",Rocky Mountain,Construction,2012 Q2
"7,145",South Carolina,Construction,2012 Q2
"1,579",South Dakota,Construction,2012 Q2
"130,448",Southeast,Construction,2012 Q2
"87,567",Southwest,Construction,2012 Q2
"9,369",Tennessee,Construction,2012 Q2
"66,307",Texas,Construction,2012 Q2
"567,837",United States,Construction,2012 Q2
"6,256",Utah,Construction,2012 Q2
"1,123",Vermont,Construction,2012 Q2
"15,782",Virginia,Construction,2012 Q2
"13,232",Washington,Construction,2012 Q2
"3,104",West Virginia,Construction,2012 Q2
"8,736",Wisconsin,Construction,2012 Q2
"1,907",Wyoming,Construction,2012 Q2
919,Alabama,Educational services,2012 Q2
124,Alaska,Educational services,2012 Q2
"3,058",Arizona,Educational services,2012 Q2
531,Arkansas,Educational services,2012 Q2
"20,063",California,Educational services,2012 Q2
"2,015",Colorado,Educational services,2012 Q2
"4,242",Connecticut,Educational services,2012 Q2
320,Delaware,Educational services,2012 Q2
"3,090",District of Columbia,Educational services,2012 Q2
"24,891",Far West,Educational services,2012 Q2
"7,410",Florida,Educational services,2012 Q2
"4,516",Georgia,Educational services,2012 Q2
"21,893",Great Lakes,Educational services,2012 Q2
731,Hawaii,Educational services,2012 Q2
387,Idaho,Educational services,2012 Q2
"9,273",Illinois,Educational services,2012 Q2
"2,636",Indiana,Educational services,2012 Q2
"1,269",Iowa,Educational services,2012 Q2
793,Kansas,Educational services,2012 Q2
"1,004",Kentucky,Educational services,2012 Q2
"1,769",Louisiana,Educational services,2012 Q2
672,Maine,Educational services,2012 Q2
"4,445",Maryland,Educational services,2012 Q2
"11,285",Massachusetts,Educational services,2012 Q2
"2,914",Michigan,Educational services,2012 Q2
"47,437",Mideast,Educational services,2012 Q2
"2,710",Minnesota,Educational services,2012 Q2
723,Mississippi,Educational services,2012 Q2
"2,960",Missouri,Educational services,2012 Q2
162,Montana,Educational services,2012 Q2
739,Nebraska,Educational services,2012 Q2
475,Nevada,Educational services,2012 Q2
"19,423",New England,Educational services,2012 Q2
"1,247",New Hampshire,Educational services,2012 Q2
"4,996",New Jersey,Educational services,2012 Q2
442,New Mexico,Educational services,2012 Q2
"21,878",New York,Educational services,2012 Q2
"4,386",North Carolina,Educational services,2012 Q2
115,North Dakota,Educational services,2012 Q2
"4,570",Ohio,Educational services,2012 Q2
830,Oklahoma,Educational services,2012 Q2
"1,447",Oregon,Educational services,2012 Q2
"12,708",Pennsylvania,Educational services,2012 Q2
"8,843",Plains,Educational services,2012 Q2
"1,398",Rhode Island,Educational services,2012 Q2
"4,185",Rocky Mountain,Educational services,2012 Q2
"1,162",South Carolina,Educational services,2012 Q2
257,South Dakota,Educational services,2012 Q2
"28,971",Southeast,Educational services,2012 Q2
"12,193",Southwest,Educational services,2012 Q2
"2,597",Tennessee,Educational services,2012 Q2
"7,862",Texas,Educational services,2012 Q2
"167,837",United States,Educational services,2012 Q2
"1,542",Utah,Educational services,2012 Q2
580,Vermont,Educational services,2012 Q2
"3,642",Virginia,Educational services,2012 Q2
"2,051",Washington,Educational services,2012 Q2
312,West Virginia,Educational services,2012 Q2
"2,499",Wisconsin,Educational services,2012 Q2
80,Wyoming,Educational services,2012 Q2
"8,805",Alabama,Finance and insurance,2012 Q2
932,Alaska,Finance and insurance,2012 Q2
"16,749",Arizona,Finance and insurance,2012 Q2
"4,142",Arkansas,Finance and insurance,2012 Q2
"94,808",California,Finance and insurance,2012 Q2
"14,091",Colorado,Finance and insurance,2012 Q2
"30,908",Connecticut,Finance and insurance,2012 Q2
"15,112",Delaware,Finance and insurance,2012 Q2
"3,480",District of Columbia,Finance and insurance,2012 Q2
"123,842",Far West,Finance and insurance,2012 Q2
"39,441",Florida,Finance and insurance,2012 Q2
"27,935",Georgia,Finance and insurance,2012 Q2
"157,178",Great Lakes,Finance and insurance,2012 Q2
"2,029",Hawaii,Finance and insurance,2012 Q2
"2,612",Idaho,Finance and insurance,2012 Q2
"60,641",Illinois,Finance and insurance,2012 Q2
"13,856",Indiana,Finance and insurance,2012 Q2
"15,735",Iowa,Finance and insurance,2012 Q2
"6,778",Kansas,Finance and insurance,2012 Q2
"7,133",Kentucky,Finance and insurance,2012 Q2
"6,526",Louisiana,Finance and insurance,2012 Q2
"2,741",Maine,Finance and insurance,2012 Q2
"14,251",Maryland,Finance and insurance,2012 Q2
"35,511",Massachusetts,Finance and insurance,2012 Q2
"20,001",Michigan,Finance and insurance,2012 Q2
"307,964",Mideast,Finance and insurance,2012 Q2
"19,927",Minnesota,Finance and insurance,2012 Q2
"3,966",Mississippi,Finance and insurance,2012 Q2
"17,505",Missouri,Finance and insurance,2012 Q2
"1,660",Montana,Finance and insurance,2012 Q2
"7,331",Nebraska,Finance and insurance,2012 Q2
"5,768",Nevada,Finance and insurance,2012 Q2
"79,325",New England,Finance and insurance,2012 Q2
"4,775",New Hampshire,Finance and insurance,2012 Q2
"35,747",New Jersey,Finance and insurance,2012 Q2
"2,263",New Mexico,Finance and insurance,2012 Q2
"203,442",New York,Finance and insurance,2012 Q2
"31,172",North Carolina,Finance and insurance,2012 Q2
"1,931",North Dakota,Finance and insurance,2012 Q2
"44,798",Ohio,Finance and insurance,2012 Q2
"5,717",Oklahoma,Finance and insurance,2012 Q2
"6,834",Oregon,Finance and insurance,2012 Q2
"35,928",Pennsylvania,Finance and insurance,2012 Q2
"75,441",Plains,Finance and insurance,2012 Q2
"3,993",Rhode Island,Finance and insurance,2012 Q2
"28,284",Rocky Mountain,Finance and insurance,2012 Q2
"6,849",South Carolina,Finance and insurance,2012 Q2
"6,276",South Dakota,Finance and insurance,2012 Q2
"169,890",Southeast,Finance and insurance,2012 Q2
"84,615",Southwest,Finance and insurance,2012 Q2
"12,978",Tennessee,Finance and insurance,2012 Q2
"59,889",Texas,Finance and insurance,2012 Q2
"1,026,523",United States,Finance and insurance,2012 Q2
"9,008",Utah,Finance and insurance,2012 Q2
"1,374",Vermont,Finance and insurance,2012 Q2
"18,912",Virginia,Finance and insurance,2012 Q2
"13,470",Washington,Finance and insurance,2012 Q2
"2,040",West Virginia,Finance and insurance,2012 Q2
"17,869",Wisconsin,Finance and insurance,2012 Q2
910,Wyoming,Finance and insurance,2012 Q2
"30,355",Alabama,Government,2012 Q2
"9,887",Alaska,Government,2012 Q2
"36,197",Arizona,Government,2012 Q2
"14,165",Arkansas,Government,2012 Q2
"256,477",California,Government,2012 Q2
"33,067",Colorado,Government,2012 Q2
"23,569",Connecticut,Government,2012 Q2
"6,449",Delaware,Government,2012 Q2
"37,962",District of Columbia,Government,2012 Q2
"372,350",Far West,Government,2012 Q2
"97,072",Florida,Government,2012 Q2
"57,189",Georgia,Government,2012 Q2
"232,831",Great Lakes,Government,2012 Q2
"15,580",Hawaii,Government,2012 Q2
"7,799",Idaho,Government,2012 Q2
"69,452",Illinois,Government,2012 Q2
"27,069",Indiana,Government,2012 Q2
"17,207",Iowa,Government,2012 Q2
"18,625",Kansas,Government,2012 Q2
"25,540",Kentucky,Government,2012 Q2
"25,936",Louisiana,Government,2012 Q2
"7,061",Maine,Government,2012 Q2
"67,090",Maryland,Government,2012 Q2
"45,167",Massachusetts,Government,2012 Q2
"44,817",Michigan,Government,2012 Q2
"369,808",Mideast,Government,2012 Q2
"28,247",Minnesota,Government,2012 Q2
"16,583",Mississippi,Government,2012 Q2
"31,338",Missouri,Government,2012 Q2
"6,109",Montana,Government,2012 Q2
"12,629",Nebraska,Government,2012 Q2
