GDP,Geography,Industry,Quarter
"22,478",North Carolina,Retail trade,2010 Q1
"2,126",North Dakota,Retail trade,2010 Q1
"29,739",Ohio,Retail trade,2010 Q1
"9,456",Oklahoma,Retail trade,2010 Q1
"8,669",Oregon,Retail trade,2010 Q1
"31,474",Pennsylvania,Retail trade,2010 Q1
"56,623",Plains,Retail trade,2010 Q1
"2,683",Rhode Island,Retail trade,2010 Q1
"30,566",Rocky Mountain,Retail trade,2010 Q1
"11,919",South Carolina,Retail trade,2010 Q1
"2,630",South Dakota,Retail trade,2010 Q1
"206,757",Southeast,Retail trade,2010 Q1
"102,078",Southwest,Retail trade,2010 Q1
"18,375",Tennessee,Retail trade,2010 Q1
"69,154",Texas,Retail trade,2010 Q1
"850,590",United States,Retail trade,2010 Q1
"7,914",Utah,Retail trade,2010 Q1
"2,031",Vermont,Retail trade,2010 Q1
"21,356",Virginia,Retail trade,2010 Q1
"22,389",Washington,Retail trade,2010 Q1
"4,603",West Virginia,Retail trade,2010 Q1
"14,669",Wisconsin,Retail trade,2010 Q1
"1,845",Wyoming,Retail trade,2010 Q1
"4,649",Alabama,Transportation and warehousing,2010 Q1
"4,851",Alaska,Transportation and warehousing,2010 Q1
"6,997",Arizona,Transportation and warehousing,2010 Q1
"4,314",Arkansas,Transportation and warehousing,2010 Q1
"42,700",California,Transportation and warehousing,2010 Q1
"6,608",Colorado,Transportation and warehousing,2010 Q1
"3,755",Connecticut,Transportation and warehousing,2010 Q1
745,Delaware,Transportation and warehousing,2010 Q1
286,District of Columbia,Transportation and warehousing,2010 Q1
"69,178",Far West,Transportation and warehousing,2010 Q1
"21,032",Florida,Transportation and warehousing,2010 Q1
"15,522",Georgia,Transportation and warehousing,2010 Q1
"60,967",Great Lakes,Transportation and warehousing,2010 Q1
"2,693",Hawaii,Transportation and warehousing,2010 Q1
"1,574",Idaho,Transportation and warehousing,2010 Q1
"21,779",Illinois,Transportation and warehousing,2010 Q1
"8,982",Indiana,Transportation and warehousing,2010 Q1
"4,942",Iowa,Transportation and warehousing,2010 Q1
"4,515",Kansas,Transportation and warehousing,2010 Q1
"7,368",Kentucky,Transportation and warehousing,2010 Q1
"8,479",Louisiana,Transportation and warehousing,2010 Q1
"1,195",Maine,Transportation and warehousing,2010 Q1
"5,959",Maryland,Transportation and warehousing,2010 Q1
"6,155",Massachusetts,Transportation and warehousing,2010 Q1
"8,795",Michigan,Transportation and warehousing,2010 Q1
"59,583",Mideast,Transportation and warehousing,2010 Q1
"7,331",Minnesota,Transportation and warehousing,2010 Q1
"3,209",Mississippi,Transportation and warehousing,2010 Q1
"8,339",Missouri,Transportation and warehousing,2010 Q1
"1,781",Montana,Transportation and warehousing,2010 Q1
"6,855",Nebraska,Transportation and warehousing,2010 Q1
"4,851",Nevada,Transportation and warehousing,2010 Q1
"13,225",New England,Transportation and warehousing,2010 Q1
924,New Hampshire,Transportation and warehousing,2010 Q1
"14,847",New Jersey,Transportation and warehousing,2010 Q1
"1,945",New Mexico,Transportation and warehousing,2010 Q1
"21,192",New York,Transportation and warehousing,2010 Q1
"8,825",North Carolina,Transportation and warehousing,2010 Q1
"1,504",North Dakota,Transportation and warehousing,2010 Q1
"14,177",Ohio,Transportation and warehousing,2010 Q1
"4,814",Oklahoma,Transportation and warehousing,2010 Q1
"4,342",Oregon,Transportation and warehousing,2010 Q1
"16,553",Pennsylvania,Transportation and warehousing,2010 Q1
"34,408",Plains,Transportation and warehousing,2010 Q1
708,Rhode Island,Transportation and warehousing,2010 Q1
"16,192",Rocky Mountain,Transportation and warehousing,2010 Q1
"3,533",South Carolina,Transportation and warehousing,2010 Q1
921,South Dakota,Transportation and warehousing,2010 Q1
"100,069",Southeast,Transportation and warehousing,2010 Q1
"56,024",Southwest,Transportation and warehousing,2010 Q1
"11,462",Tennessee,Transportation and warehousing,2010 Q1
"42,266",Texas,Transportation and warehousing,2010 Q1
"409,667",United States,Transportation and warehousing,2010 Q1
"3,923",Utah,Transportation and warehousing,2010 Q1
488,Vermont,Transportation and warehousing,2010 Q1
"9,705",Virginia,Transportation and warehousing,2010 Q1
"9,735",Washington,Transportation and warehousing,2010 Q1
"1,973",West Virginia,Transportation and warehousing,2010 Q1
"7,236",Wisconsin,Transportation and warehousing,2010 Q1
"2,305",Wyoming,Transportation and warehousing,2010 Q1
"5,030",Alabama,Utilities,2010 Q1
702,Alaska,Utilities,2010 Q1
"6,548",Arizona,Utilities,2010 Q1
"2,697",Arkansas,Utilities,2010 Q1
"29,679",California,Utilities,2010 Q1
"4,040",Colorado,Utilities,2010 Q1
"4,147",Connecticut,Utilities,2010 Q1
902,Delaware,Utilities,2010 Q1
"1,242",District of Columbia,Utilities,2010 Q1
"40,503",Far West,Utilities,2010 Q1
"16,426",Florida,Utilities,2010 Q1
"8,158",Georgia,Utilities,2010 Q1
"41,207",Great Lakes,Utilities,2010 Q1
"1,749",Hawaii,Utilities,2010 Q1
"1,161",Idaho,Utilities,2010 Q1
"12,291",Illinois,Utilities,2010 Q1
"5,784",Indiana,Utilities,2010 Q1
"2,627",Iowa,Utilities,2010 Q1
"2,737",Kansas,Utilities,2010 Q1
"2,988",Kentucky,Utilities,2010 Q1
"4,334",Louisiana,Utilities,2010 Q1
"1,041",Maine,Utilities,2010 Q1
"7,358",Maryland,Utilities,2010 Q1
"5,579",Massachusetts,Utilities,2010 Q1
"8,556",Michigan,Utilities,2010 Q1
"53,809",Mideast,Utilities,2010 Q1
"4,656",Minnesota,Utilities,2010 Q1
"2,789",Mississippi,Utilities,2010 Q1
"5,162",Missouri,Utilities,2010 Q1
"1,028",Montana,Utilities,2010 Q1
"1,703",Nebraska,Utilities,2010 Q1
"2,410",Nevada,Utilities,2010 Q1
"13,696",New England,Utilities,2010 Q1
"1,422",New Hampshire,Utilities,2010 Q1
"10,582",New Jersey,Utilities,2010 Q1
"1,485",New Mexico,Utilities,2010 Q1
"21,383",New York,Utilities,2010 Q1
"7,380",North Carolina,Utilities,2010 Q1
918,North Dakota,Utilities,2010 Q1
"9,448",Ohio,Utilities,2010 Q1
"3,409",Oklahoma,Utilities,2010 Q1
"2,479",Oregon,Utilities,2010 Q1
"12,342",Pennsylvania,Utilities,2010 Q1
"18,554",Plains,Utilities,2010 Q1
800,Rhode Island,Utilities,2010 Q1
"8,853",Rocky Mountain,Utilities,2010 Q1
"5,127",South Carolina,Utilities,2010 Q1
749,South Dakota,Utilities,2010 Q1
"65,614",Southeast,Utilities,2010 Q1
"38,003",Southwest,Utilities,2010 Q1
"1,758",Tennessee,Utilities,2010 Q1
"26,560",Texas,Utilities,2010 Q1
"280,211",United States,Utilities,2010 Q1
"1,703",Utah,Utilities,2010 Q1
708,Vermont,Utilities,2010 Q1
"7,163",Virginia,Utilities,2010 Q1
"3,483",Washington,Utilities,2010 Q1
"1,762",West Virginia,Utilities,2010 Q1
"5,127",Wisconsin,Utilities,2010 Q1
920,Wyoming,Utilities,2010 Q1
"9,524",Alabama,Wholesale trade,2010 Q1
"1,041",Alaska,Wholesale trade,2010 Q1
"13,772",Arizona,Wholesale trade,2010 Q1
"7,407",Arkansas,Wholesale trade,2010 Q1
"101,711",California,Wholesale trade,2010 Q1
"13,118",Colorado,Wholesale trade,2010 Q1
"12,788",Connecticut,Wholesale trade,2010 Q1
"2,394",Delaware,Wholesale trade,2010 Q1
841,District of Columbia,Wholesale trade,2010 Q1
"138,507",Far West,Wholesale trade,2010 Q1
"47,317",Florida,Wholesale trade,2010 Q1
"30,969",Georgia,Wholesale trade,2010 Q1
"125,045",Great Lakes,Wholesale trade,2010 Q1
"2,019",Hawaii,Wholesale trade,2010 Q1
"2,953",Idaho,Wholesale trade,2010 Q1
"44,437",Illinois,Wholesale trade,2010 Q1
"14,005",Indiana,Wholesale trade,2010 Q1
"8,059",Iowa,Wholesale trade,2010 Q1
"8,216",Kansas,Wholesale trade,2010 Q1
"10,283",Kentucky,Wholesale trade,2010 Q1
"9,735",Louisiana,Wholesale trade,2010 Q1
"2,516",Maine,Wholesale trade,2010 Q1
"13,141",Maryland,Wholesale trade,2010 Q1
"19,850",Massachusetts,Wholesale trade,2010 Q1
"23,103",Michigan,Wholesale trade,2010 Q1
"144,266",Mideast,Wholesale trade,2010 Q1
"18,096",Minnesota,Wholesale trade,2010 Q1
"4,364",Mississippi,Wholesale trade,2010 Q1
"15,376",Missouri,Wholesale trade,2010 Q1
"1,901",Montana,Wholesale trade,2010 Q1
"4,899",Nebraska,Wholesale trade,2010 Q1
"4,529",Nevada,Wholesale trade,2010 Q1
"42,455",New England,Wholesale trade,2010 Q1
"3,668",New Hampshire,Wholesale trade,2010 Q1
"37,019",New Jersey,Wholesale trade,2010 Q1
"2,585",New Mexico,Wholesale trade,2010 Q1
"57,793",New York,Wholesale trade,2010 Q1
"21,446",North Carolina,Wholesale trade,2010 Q1
"2,549",North Dakota,Wholesale trade,2010 Q1
"29,455",Ohio,Wholesale trade,2010 Q1
"7,026",Oklahoma,Wholesale trade,2010 Q1
"10,565",Oregon,Wholesale trade,2010 Q1
"33,078",Pennsylvania,Wholesale trade,2010 Q1
"59,394",Plains,Wholesale trade,2010 Q1
"2,486",Rhode Island,Wholesale trade,2010 Q1
"24,973",Rocky Mountain,Wholesale trade,2010 Q1
"8,623",South Carolina,Wholesale trade,2010 Q1
"2,200",South Dakota,Wholesale trade,2010 Q1
"184,855",Southeast,Wholesale trade,2010 Q1
"105,381",Southwest,Wholesale trade,2010 Q1
"16,430",Tennessee,Wholesale trade,2010 Q1
"81,998",Texas,Wholesale trade,2010 Q1
"824,977",United States,Wholesale trade,2010 Q1
"5,758",Utah,Wholesale trade,2010 Q1
"1,148",Vermont,Wholesale trade,2010 Q1
"15,932",Virginia,Wholesale trade,2010 Q1
"18,642",Washington,Wholesale trade,2010 Q1
"2,826",West Virginia,Wholesale trade,2010 Q1
"14,045",Wisconsin,Wholesale trade,2010 Q1
"1,244",Wyoming,Wholesale trade,2010 Q1
"4,282",Alabama,Accommodation and food services,2010 Q2
"1,113",Alaska,Accommodation and food services,2010 Q2
"8,154",Arizona,Accommodation and food services,2010 Q2
"2,482",Arkansas,Accommodation and food services,2010 Q2
"48,356",California,Accommodation and food services,2010 Q2
"7,835",Colorado,Accommodation and food services,2010 Q2
"4,188",Connecticut,Accommodation and food services,2010 Q2
"1,089",Delaware,Accommodation and food services,2010 Q2
"3,140",District of Columbia,Accommodation and food services,2010 Q2
"84,120",Far West,Accommodation and food services,2010 Q2
"29,101",Florida,Accommodation and food services,2010 Q2
"11,113",Georgia,Accommodation and food services,2010 Q2
"48,395",Great Lakes,Accommodation and food services,2010 Q2
"4,838",Hawaii,Accommodation and food services,2010 Q2
"1,374",Idaho,Accommodation and food services,2010 Q2
"15,785",Illinois,Accommodation and food services,2010 Q2
"6,121",Indiana,Accommodation and food services,2010 Q2
"2,860",Iowa,Accommodation and food services,2010 Q2
"2,958",Kansas,Accommodation and food services,2010 Q2
"4,395",Kentucky,Accommodation and food services,2010 Q2
"6,069",Louisiana,Accommodation and food services,2010 Q2
"1,690",Maine,Accommodation and food services,2010 Q2
"7,527",Maryland,Accommodation and food services,2010 Q2
"10,170",Massachusetts,Accommodation and food services,2010 Q2
"9,560",Michigan,Accommodation and food services,2010 Q2
"64,259",Mideast,Accommodation and food services,2010 Q2
"6,247",Minnesota,Accommodation and food services,2010 Q2
"3,563",Mississippi,Accommodation and food services,2010 Q2
"6,702",Missouri,Accommodation and food services,2010 Q2
"1,212",Montana,Accommodation and food services,2010 Q2
"1,905",Nebraska,Accommodation and food services,2010 Q2
"16,469",Nevada,Accommodation and food services,2010 Q2
"20,448",New England,Accommodation and food services,2010 Q2
"1,775",New Hampshire,Accommodation and food services,2010 Q2
"10,826",New Jersey,Accommodation and food services,2010 Q2
"2,285",New Mexico,Accommodation and food services,2010 Q2
"29,076",New York,Accommodation and food services,2010 Q2
"9,554",North Carolina,Accommodation and food services,2010 Q2
794,North Dakota,Accommodation and food services,2010 Q2
"11,181",Ohio,Accommodation and food services,2010 Q2
"3,616",Oklahoma,Accommodation and food services,2010 Q2
"4,250",Oregon,Accommodation and food services,2010 Q2
"12,600",Pennsylvania,Accommodation and food services,2010 Q2
"22,465",Plains,Accommodation and food services,2010 Q2
"1,492",Rhode Island,Accommodation and food services,2010 Q2
"14,189",Rocky Mountain,Accommodation and food services,2010 Q2
"5,737",South Carolina,Accommodation and food services,2010 Q2
"1,001",South Dakota,Accommodation and food services,2010 Q2
"95,738",Southeast,Accommodation and food services,2010 Q2
"44,820",Southwest,Accommodation and food services,2010 Q2
"7,858",Tennessee,Accommodation and food services,2010 Q2
"30,765",Texas,Accommodation and food services,2010 Q2
"394,431",United States,Accommodation and food services,2010 Q2
"2,757",Utah,Accommodation and food services,2010 Q2
"1,133",Vermont,Accommodation and food services,2010 Q2
"9,680",Virginia,Accommodation and food services,2010 Q2
"9,094",Washington,Accommodation and food services,2010 Q2
"1,905",West Virginia,Accommodation and food services,2010 Q2
"5,748",Wisconsin,Accommodation and food services,2010 Q2
"1,011",Wyoming,Accommodation and food services,2010 Q2
"4,576",Alabama,Administrative and waste management services,2010 Q2
993,Alaska,Administrative and waste management services,2010 Q2
"10,498",Arizona,Administrative and waste management services,2010 Q2
"2,485",Arkansas,Administrative and waste management services,2010 Q2
"57,587",California,Administrative and waste management services,2010 Q2
"7,817",Colorado,Administrative and waste management services,2010 Q2
"6,145",Connecticut,Administrative and waste management services,2010 Q2
"1,179",Delaware,Administrative and waste management services,2010 Q2
"2,738",District of Columbia,Administrative and waste management services,2010 Q2
"78,952",Far West,Administrative and waste management services,2010 Q2
"29,489",Florida,Administrative and waste management services,2010 Q2
"14,582",Georgia,Administrative and waste management services,2010 Q2
"63,372",Great Lakes,Administrative and waste management services,2010 Q2
"2,130",Hawaii,Administrative and waste management services,2010 Q2
"1,826",Idaho,Administrative and waste management services,2010 Q2
"21,040",Illinois,Administrative and waste management services,2010 Q2
"7,511",Indiana,Administrative and waste management services,2010 Q2
"3,085",Iowa,Administrative and waste management services,2010 Q2
"3,847",Kansas,Administrative and waste management services,2010 Q2
"4,226",Kentucky,Administrative and waste management services,2010 Q2
"5,494",Louisiana,Administrative and waste management services,2010 Q2
"1,469",Maine,Administrative and waste management services,2010 Q2
"9,390",Maryland,Administrative and waste management services,2010 Q2
"10,753",Massachusetts,Administrative and waste management services,2010 Q2
"13,497",Michigan,Administrative and waste management services,2010 Q2
"74,493",Mideast,Administrative and waste management services,2010 Q2
"6,705",Minnesota,Administrative and waste management services,2010 Q2
"2,402",Mississippi,Administrative and waste management services,2010 Q2
"7,389",Missouri,Administrative and waste management services,2010 Q2
870,Montana,Administrative and waste management services,2010 Q2
"2,041",Nebraska,Administrative and waste management services,2010 Q2
"3,636",Nevada,Administrative and waste management services,2010 Q2
"22,192",New England,Administrative and waste management services,2010 Q2
"1,973",New Hampshire,Administrative and waste management services,2010 Q2
"16,182",New Jersey,Administrative and waste management services,2010 Q2
"2,308",New Mexico,Administrative and waste management services,2010 Q2
"29,870",New York,Administrative and waste management services,2010 Q2
"12,010",North Carolina,Administrative and waste management services,2010 Q2
510,North Dakota,Administrative and waste management services,2010 Q2
"15,282",Ohio,Administrative and waste management services,2010 Q2
"4,707",Oklahoma,Administrative and waste management services,2010 Q2
"4,386",Oregon,Administrative and waste management services,2010 Q2
"15,134",Pennsylvania,Administrative and waste management services,2010 Q2
"24,199",Plains,Administrative and waste management services,2010 Q2
"1,325",Rhode Island,Administrative and waste management services,2010 Q2
"14,203",Rocky Mountain,Administrative and waste management services,2010 Q2
"7,045",South Carolina,Administrative and waste management services,2010 Q2
622,South Dakota,Administrative and waste management services,2010 Q2
"106,116",Southeast,Administrative and waste management services,2010 Q2
"56,478",Southwest,Administrative and waste management services,2010 Q2
"10,129",Tennessee,Administrative and waste management services,2010 Q2
"38,966",Texas,Administrative and waste management services,2010 Q2
"440,007",United States,Administrative and waste management services,2010 Q2
"3,297",Utah,Administrative and waste management services,2010 Q2
527,Vermont,Administrative and waste management services,2010 Q2
"12,289",Virginia,Administrative and waste management services,2010 Q2
"10,219",Washington,Administrative and waste management services,2010 Q2
"1,387",West Virginia,Administrative and waste management services,2010 Q2
"6,042",Wisconsin,Administrative and waste management services,2010 Q2
393,Wyoming,Administrative and waste management services,2010 Q2
"2,201",Alabama,"Agriculture, forestry, fishing, and hunting",2010 Q2
331,Alaska,"Agriculture, forestry, fishing, and hunting",2010 Q2
"1,476",Arizona,"Agriculture, forestry, fishing, and hunting",2010 Q2
"2,260",Arkansas,"Agriculture, forestry, fishing, and hunting",2010 Q2
"27,611",California,"Agriculture, forestry, fishing, and hunting",2010 Q2
"2,134",Colorado,"Agriculture, forestry, fishing, and hunting",2010 Q2
270,Connecticut,"Agriculture, forestry, fishing, and hunting",2010 Q2
,Delaware,"Agriculture, forestry, fishing, and hunting",2010 Q2
,District of Columbia,"Agriculture, forestry, fishing, and hunting",2010 Q2
"37,297",Far West,"Agriculture, forestry, fishing, and hunting",2010 Q2
"6,374",Florida,"Agriculture, forestry, fishing, and hunting",2010 Q2
"3,279",Georgia,"Agriculture, forestry, fishing, and hunting",2010 Q2
"17,586",Great Lakes,"Agriculture, forestry, fishing, and hunting",2010 Q2
368,Hawaii,"Agriculture, forestry, fishing, and hunting",2010 Q2
"2,745",Idaho,"Agriculture, forestry, fishing, and hunting",2010 Q2
"4,691",Illinois,"Agriculture, forestry, fishing, and hunting",2010 Q2
"3,136",Indiana,"Agriculture, forestry, fishing, and hunting",2010 Q2
"6,524",Iowa,"Agriculture, forestry, fishing, and hunting",2010 Q2
"4,331",Kansas,"Agriculture, forestry, fishing, and hunting",2010 Q2
"1,711",Kentucky,"Agriculture, forestry, fishing, and hunting",2010 Q2
"1,638",Louisiana,"Agriculture, forestry, fishing, and hunting",2010 Q2
692,Maine,"Agriculture, forestry, fishing, and hunting",2010 Q2
756,Maryland,"Agriculture, forestry, fishing, and hunting",2010 Q2
715,Massachusetts,"Agriculture, forestry, fishing, and hunting",2010 Q2
"2,976",Michigan,"Agriculture, forestry, fishing, and hunting",2010 Q2
,Mideast,"Agriculture, forestry, fishing, and hunting",2010 Q2
"5,466",Minnesota,"Agriculture, forestry, fishing, and hunting",2010 Q2
"2,101",Mississippi,"Agriculture, forestry, fishing, and hunting",2010 Q2
"3,173",Missouri,"Agriculture, forestry, fishing, and hunting",2010 Q2
"1,416",Montana,"Agriculture, forestry, fishing, and hunting",2010 Q2
"5,358",Nebraska,"Agriculture, forestry, fishing, and hunting",2010 Q2
282,Nevada,"Agriculture, forestry, fishing, and hunting",2010 Q2
,New England,"Agriculture, forestry, fishing, and hunting",2010 Q2
174,New Hampshire,"Agriculture, forestry, fishing, and hunting",2010 Q2
732,New Jersey,"Agriculture, forestry, fishing, and hunting",2010 Q2
"1,219",New Mexico,"Agriculture, forestry, fishing, and hunting",2010 Q2
"2,476",New York,"Agriculture, forestry, fishing, and hunting",2010 Q2
"4,300",North Carolina,"Agriculture, forestry, fishing, and hunting",2010 Q2
"2,722",North Dakota,"Agriculture, forestry, fishing, and hunting",2010 Q2
"2,992",Ohio,"Agriculture, forestry, fishing, and hunting",2010 Q2
"2,229",Oklahoma,"Agriculture, forestry, fishing, and hunting",2010 Q2
"2,941",Oregon,"Agriculture, forestry, fishing, and hunting",2010 Q2
"2,809",Pennsylvania,"Agriculture, forestry, fishing, and hunting",2010 Q2
"30,350",Plains,"Agriculture, forestry, fishing, and hunting",2010 Q2
,Rhode Island,"Agriculture, forestry, fishing, and hunting",2010 Q2
"7,298",Rocky Mountain,"Agriculture, forestry, fishing, and hunting",2010 Q2
"1,210",South Carolina,"Agriculture, forestry, fishing, and hunting",2010 Q2
"2,773",South Dakota,"Agriculture, forestry, fishing, and hunting",2010 Q2
"27,994",Southeast,"Agriculture, forestry, fishing, and hunting",2010 Q2
"14,079",Southwest,"Agriculture, forestry, fishing, and hunting",2010 Q2
"1,370",Tennessee,"Agriculture, forestry, fishing, and hunting",2010 Q2
"9,149",Texas,"Agriculture, forestry, fishing, and hunting",2010 Q2
"144,010",United States,"Agriculture, forestry, fishing, and hunting",2010 Q2
557,Utah,"Agriculture, forestry, fishing, and hunting",2010 Q2
322,Vermont,"Agriculture, forestry, fishing, and hunting",2010 Q2
"1,319",Virginia,"Agriculture, forestry, fishing, and hunting",2010 Q2
"5,767",Washington,"Agriculture, forestry, fishing, and hunting",2010 Q2
231,West Virginia,"Agriculture, forestry, fishing, and hunting",2010 Q2
"3,793",Wisconsin,"Agriculture, forestry, fishing, and hunting",2010 Q2
446,Wyoming,"Agriculture, forestry, fishing, and hunting",2010 Q2
"172,714",Alabama,All industry total,2010 Q2
"48,445",Alaska,All industry total,2010 Q2
"244,791",Arizona,All industry total,2010 Q2
"103,842",Arkansas,All industry total,2010 Q2
"1,921,026",California,All industry total,2010 Q2
"251,106",Colorado,All industry total,2010 Q2
"229,413",Connecticut,All industry total,2010 Q2
"55,758",Delaware,All industry total,2010 Q2
"101,991",District of Columbia,All industry total,2010 Q2
"2,699,694",Far West,All industry total,2010 Q2
"722,681",Florida,All industry total,2010 Q2
"403,235",Georgia,All industry total,2010 Q2
"2,039,853",Great Lakes,All industry total,2010 Q2
"66,032",Hawaii,All industry total,2010 Q2
"54,437",Idaho,All industry total,2010 Q2
"643,843",Illinois,All industry total,2010 Q2
"278,396",Indiana,All industry total,2010 Q2
"139,752",Iowa,All industry total,2010 Q2
"125,059",Kansas,All industry total,2010 Q2
"162,935",Kentucky,All industry total,2010 Q2
"220,999",Louisiana,All industry total,2010 Q2
"50,875",Maine,All industry total,2010 Q2
"309,772",Maryland,All industry total,2010 Q2
"392,412",Massachusetts,All industry total,2010 Q2
"382,590",Michigan,All industry total,2010 Q2
"2,737,461",Mideast,All industry total,2010 Q2
"265,320",Minnesota,All industry total,2010 Q2
"93,858",Mississippi,All industry total,2010 Q2
"253,440",Missouri,All industry total,2010 Q2
"36,253",Montana,All industry total,2010 Q2
"90,070",Nebraska,All industry total,2010 Q2
"117,922",Nevada,All industry total,2010 Q2
"810,769",New England,All industry total,2010 Q2
"63,293",New Hampshire,All industry total,2010 Q2
"487,650",New Jersey,All industry total,2010 Q2
"80,481",New Mexico,All industry total,2010 Q2
"1,207,032",New York,All industry total,2010 Q2
"413,528",North Carolina,All industry total,2010 Q2
"34,126",North Dakota,All industry total,2010 Q2
"484,910",Ohio,All industry total,2010 Q2
"146,111",Oklahoma,All industry total,2010 Q2
"188,589",Oregon,All industry total,2010 Q2
"575,200",Pennsylvania,All industry total,2010 Q2
"944,600",Plains,All industry total,2010 Q2
"48,677",Rhode Island,All industry total,2010 Q2
"493,319",Rocky Mountain,All industry total,2010 Q2
"163,434",South Carolina,All industry total,2010 Q2
"36,812",South Dakota,All industry total,2010 Q2
"3,190,320",Southeast,All industry total,2010 Q2
"1,666,936",Southwest,All industry total,2010 Q2
"249,892",Tennessee,All industry total,2010 Q2
"1,195,498",Texas,All industry total,2010 Q2
"14,582,926",United States,All industry total,2010 Q2
"114,186",Utah,All industry total,2010 Q2
"26,104",Vermont,All industry total,2010 Q2
"419,170",Virginia,All industry total,2010 Q2
"357,787",Washington,All industry total,2010 Q2
"63,855",West Virginia,All industry total,2010 Q2
"250,128",Wisconsin,All industry total,2010 Q2
"37,344",Wyoming,All industry total,2010 Q2
659,Alabama,"Arts, entertainment, and recreation",2010 Q2
200,Alaska,"Arts, entertainment, and recreation",2010 Q2
"2,402",Arizona,"Arts, entertainment, and recreation",2010 Q2
414,Arkansas,"Arts, entertainment, and recreation",2010 Q2
"24,753",California,"Arts, entertainment, and recreation",2010 Q2
"3,409",Colorado,"Arts, entertainment, and recreation",2010 Q2
"1,631",Connecticut,"Arts, entertainment, and recreation",2010 Q2
469,Delaware,"Arts, entertainment, and recreation",2010 Q2
755,District of Columbia,"Arts, entertainment, and recreation",2010 Q2
"32,499",Far West,"Arts, entertainment, and recreation",2010 Q2
"13,688",Florida,"Arts, entertainment, and recreation",2010 Q2
"2,726",Georgia,"Arts, entertainment, and recreation",2010 Q2
"18,115",Great Lakes,"Arts, entertainment, and recreation",2010 Q2
605,Hawaii,"Arts, entertainment, and recreation",2010 Q2
355,Idaho,"Arts, entertainment, and recreation",2010 Q2
"5,832",Illinois,"Arts, entertainment, and recreation",2010 Q2
"3,418",Indiana,"Arts, entertainment, and recreation",2010 Q2
"1,147",Iowa,"Arts, entertainment, and recreation",2010 Q2
553,Kansas,"Arts, entertainment, and recreation",2010 Q2
842,Kentucky,"Arts, entertainment, and recreation",2010 Q2
"2,259",Louisiana,"Arts, entertainment, and recreation",2010 Q2
438,Maine,"Arts, entertainment, and recreation",2010 Q2
"2,312",Maryland,"Arts, entertainment, and recreation",2010 Q2
"3,719",Massachusetts,"Arts, entertainment, and recreation",2010 Q2
"3,241",Michigan,"Arts, entertainment, and recreation",2010 Q2
"29,649",Mideast,"Arts, entertainment, and recreation",2010 Q2
"2,626",Minnesota,"Arts, entertainment, and recreation",2010 Q2
731,Mississippi,"Arts, entertainment, and recreation",2010 Q2
"3,402",Missouri,"Arts, entertainment, and recreation",2010 Q2
481,Montana,"Arts, entertainment, and recreation",2010 Q2
476,Nebraska,"Arts, entertainment, and recreation",2010 Q2
"2,956",Nevada,"Arts, entertainment, and recreation",2010 Q2
"6,918",New England,"Arts, entertainment, and recreation",2010 Q2
483,New Hampshire,"Arts, entertainment, and recreation",2010 Q2
"4,133",New Jersey,"Arts, entertainment, and recreation",2010 Q2
452,New Mexico,"Arts, entertainment, and recreation",2010 Q2
"15,436",New York,"Arts, entertainment, and recreation",2010 Q2
"3,663",North Carolina,"Arts, entertainment, and recreation",2010 Q2
128,North Dakota,"Arts, entertainment, and recreation",2010 Q2
"3,886",Ohio,"Arts, entertainment, and recreation",2010 Q2
919,Oklahoma,"Arts, entertainment, and recreation",2010 Q2
"1,125",Oregon,"Arts, entertainment, and recreation",2010 Q2
"6,544",Pennsylvania,"Arts, entertainment, and recreation",2010 Q2
"8,604",Plains,"Arts, entertainment, and recreation",2010 Q2
427,Rhode Island,"Arts, entertainment, and recreation",2010 Q2
"5,356",Rocky Mountain,"Arts, entertainment, and recreation",2010 Q2
"1,087",South Carolina,"Arts, entertainment, and recreation",2010 Q2
272,South Dakota,"Arts, entertainment, and recreation",2010 Q2
"31,728",Southeast,"Arts, entertainment, and recreation",2010 Q2
"11,306",Southwest,"Arts, entertainment, and recreation",2010 Q2
"2,636",Tennessee,"Arts, entertainment, and recreation",2010 Q2
"7,533",Texas,"Arts, entertainment, and recreation",2010 Q2
"144,168",United States,"Arts, entertainment, and recreation",2010 Q2
899,Utah,"Arts, entertainment, and recreation",2010 Q2
221,Vermont,"Arts, entertainment, and recreation",2010 Q2
"2,526",Virginia,"Arts, entertainment, and recreation",2010 Q2
"2,860",Washington,"Arts, entertainment, and recreation",2010 Q2
495,West Virginia,"Arts, entertainment, and recreation",2010 Q2
"1,738",Wisconsin,"Arts, entertainment, and recreation",2010 Q2
211,Wyoming,"Arts, entertainment, and recreation",2010 Q2
"7,970",Alabama,Construction,2010 Q2
"2,194",Alaska,Construction,2010 Q2
"11,661",Arizona,Construction,2010 Q2
"4,401",Arkansas,Construction,2010 Q2
"60,670",California,Construction,2010 Q2
"10,415",Colorado,Construction,2010 Q2
"6,831",Connecticut,Construction,2010 Q2
"1,673",Delaware,Construction,2010 Q2
"1,038",District of Columbia,Construction,2010 Q2
"92,430",Far West,Construction,2010 Q2
"32,776",Florida,Construction,2010 Q2
"15,051",Georgia,Construction,2010 Q2
"69,325",Great Lakes,Construction,2010 Q2
"3,884",Hawaii,Construction,2010 Q2
"2,566",Idaho,Construction,2010 Q2
"23,332",Illinois,Construction,2010 Q2
"10,426",Indiana,Construction,2010 Q2
