GDP,Geography,Industry,Quarter
"5,620",Nevada,"Professional, scientific, and technical services",2014 Q1
"72,838",New England,"Professional, scientific, and technical services",2014 Q1
"4,242",New Hampshire,"Professional, scientific, and technical services",2014 Q1
"43,754",New Jersey,"Professional, scientific, and technical services",2014 Q1
"5,554",New Mexico,"Professional, scientific, and technical services",2014 Q1
"101,302",New York,"Professional, scientific, and technical services",2014 Q1
"22,236",North Carolina,"Professional, scientific, and technical services",2014 Q1
"1,557",North Dakota,"Professional, scientific, and technical services",2014 Q1
"27,208",Ohio,"Professional, scientific, and technical services",2014 Q1
"6,483",Oklahoma,"Professional, scientific, and technical services",2014 Q1
"8,666",Oregon,"Professional, scientific, and technical services",2014 Q1
"42,222",Pennsylvania,"Professional, scientific, and technical services",2014 Q1
"49,926",Plains,"Professional, scientific, and technical services",2014 Q1
"2,629",Rhode Island,"Professional, scientific, and technical services",2014 Q1
"38,357",Rocky Mountain,"Professional, scientific, and technical services",2014 Q1
"8,486",South Carolina,"Professional, scientific, and technical services",2014 Q1
"1,112",South Dakota,"Professional, scientific, and technical services",2014 Q1
"214,318",Southeast,"Professional, scientific, and technical services",2014 Q1
"114,608",Southwest,"Professional, scientific, and technical services",2014 Q1
"14,508",Tennessee,"Professional, scientific, and technical services",2014 Q1
"88,205",Texas,"Professional, scientific, and technical services",2014 Q1
"1,086,447",United States,"Professional, scientific, and technical services",2014 Q1
"8,186",Utah,"Professional, scientific, and technical services",2014 Q1
"1,625",Vermont,"Professional, scientific, and technical services",2014 Q1
"54,551",Virginia,"Professional, scientific, and technical services",2014 Q1
"24,863",Washington,"Professional, scientific, and technical services",2014 Q1
"2,455",West Virginia,"Professional, scientific, and technical services",2014 Q1
"10,602",Wisconsin,"Professional, scientific, and technical services",2014 Q1
928,Wyoming,"Professional, scientific, and technical services",2014 Q1
"19,569",Alabama,Real estate and rental and leasing,2014 Q1
"4,653",Alaska,Real estate and rental and leasing,2014 Q1
"40,254",Arizona,Real estate and rental and leasing,2014 Q1
"11,608",Arkansas,Real estate and rental and leasing,2014 Q1
"343,606",California,Real estate and rental and leasing,2014 Q1
"36,841",Colorado,Real estate and rental and leasing,2014 Q1
"35,719",Connecticut,Real estate and rental and leasing,2014 Q1
"7,992",Delaware,Real estate and rental and leasing,2014 Q1
"11,611",District of Columbia,Real estate and rental and leasing,2014 Q1
"455,130",Far West,Real estate and rental and leasing,2014 Q1
"128,038",Florida,Real estate and rental and leasing,2014 Q1
"49,461",Georgia,Real estate and rental and leasing,2014 Q1
"255,939",Great Lakes,Real estate and rental and leasing,2014 Q1
"13,787",Hawaii,Real estate and rental and leasing,2014 Q1
"7,861",Idaho,Real estate and rental and leasing,2014 Q1
"88,921",Illinois,Real estate and rental and leasing,2014 Q1
"30,123",Indiana,Real estate and rental and leasing,2014 Q1
"16,585",Iowa,Real estate and rental and leasing,2014 Q1
"13,725",Kansas,Real estate and rental and leasing,2014 Q1
"17,159",Kentucky,Real estate and rental and leasing,2014 Q1
"24,063",Louisiana,Real estate and rental and leasing,2014 Q1
"7,414",Maine,Real estate and rental and leasing,2014 Q1
"52,426",Maryland,Real estate and rental and leasing,2014 Q1
"62,292",Massachusetts,Real estate and rental and leasing,2014 Q1
"45,664",Michigan,Real estate and rental and leasing,2014 Q1
"420,489",Mideast,Real estate and rental and leasing,2014 Q1
"36,096",Minnesota,Real estate and rental and leasing,2014 Q1
"10,195",Mississippi,Real estate and rental and leasing,2014 Q1
"27,858",Missouri,Real estate and rental and leasing,2014 Q1
"5,526",Montana,Real estate and rental and leasing,2014 Q1
"9,567",Nebraska,Real estate and rental and leasing,2014 Q1
"17,000",Nevada,Real estate and rental and leasing,2014 Q1
"126,269",New England,Real estate and rental and leasing,2014 Q1
"9,616",New Hampshire,Real estate and rental and leasing,2014 Q1
"89,076",New Jersey,Real estate and rental and leasing,2014 Q1
"10,808",New Mexico,Real estate and rental and leasing,2014 Q1
"180,743",New York,Real estate and rental and leasing,2014 Q1
"49,753",North Carolina,Real estate and rental and leasing,2014 Q1
"5,862",North Dakota,Real estate and rental and leasing,2014 Q1
"58,296",Ohio,Real estate and rental and leasing,2014 Q1
"16,070",Oklahoma,Real estate and rental and leasing,2014 Q1
"24,621",Oregon,Real estate and rental and leasing,2014 Q1
"78,636",Pennsylvania,Real estate and rental and leasing,2014 Q1
"113,835",Plains,Real estate and rental and leasing,2014 Q1
"7,371",Rhode Island,Real estate and rental and leasing,2014 Q1
"71,130",Rocky Mountain,Real estate and rental and leasing,2014 Q1
"21,636",South Carolina,Real estate and rental and leasing,2014 Q1
"4,146",South Dakota,Real estate and rental and leasing,2014 Q1
"429,998",Southeast,Real estate and rental and leasing,2014 Q1
"202,526",Southwest,Real estate and rental and leasing,2014 Q1
"30,333",Tennessee,Real estate and rental and leasing,2014 Q1
"135,390",Texas,Real estate and rental and leasing,2014 Q1
"2,075,316",United States,Real estate and rental and leasing,2014 Q1
"17,038",Utah,Real estate and rental and leasing,2014 Q1
"3,856",Vermont,Real estate and rental and leasing,2014 Q1
"61,687",Virginia,Real estate and rental and leasing,2014 Q1
"51,464",Washington,Real estate and rental and leasing,2014 Q1
"6,495",West Virginia,Real estate and rental and leasing,2014 Q1
"32,937",Wisconsin,Real estate and rental and leasing,2014 Q1
"3,865",Wyoming,Real estate and rental and leasing,2014 Q1
"13,784",Alabama,Retail trade,2014 Q1
"1,991",Alaska,Retail trade,2014 Q1
"20,160",Arizona,Retail trade,2014 Q1
"7,306",Arkansas,Retail trade,2014 Q1
"120,531",California,Retail trade,2014 Q1
"14,757",Colorado,Retail trade,2014 Q1
"12,014",Connecticut,Retail trade,2014 Q1
"2,597",Delaware,Retail trade,2014 Q1
"1,281",District of Columbia,Retail trade,2014 Q1
"172,017",Far West,Retail trade,2014 Q1
"58,255",Florida,Retail trade,2014 Q1
"25,533",Georgia,Retail trade,2014 Q1
"125,660",Great Lakes,Retail trade,2014 Q1
"4,750",Hawaii,Retail trade,2014 Q1
"4,461",Idaho,Retail trade,2014 Q1
"34,376",Illinois,Retail trade,2014 Q1
"16,676",Indiana,Retail trade,2014 Q1
"8,581",Iowa,Retail trade,2014 Q1
"8,309",Kansas,Retail trade,2014 Q1
"9,834",Kentucky,Retail trade,2014 Q1
"13,177",Louisiana,Retail trade,2014 Q1
"4,229",Maine,Retail trade,2014 Q1
"16,996",Maryland,Retail trade,2014 Q1
"17,650",Massachusetts,Retail trade,2014 Q1
"27,682",Michigan,Retail trade,2014 Q1
"141,956",Mideast,Retail trade,2014 Q1
"16,260",Minnesota,Retail trade,2014 Q1
"7,668",Mississippi,Retail trade,2014 Q1
"15,583",Missouri,Retail trade,2014 Q1
"2,587",Montana,Retail trade,2014 Q1
"5,561",Nebraska,Retail trade,2014 Q1
"9,361",Nevada,Retail trade,2014 Q1
"43,255",New England,Retail trade,2014 Q1
"4,672",New Hampshire,Retail trade,2014 Q1
"29,727",New Jersey,Retail trade,2014 Q1
"4,967",New Mexico,Retail trade,2014 Q1
"59,806",New York,Retail trade,2014 Q1
"23,102",North Carolina,Retail trade,2014 Q1
"2,792",North Dakota,Retail trade,2014 Q1
"31,263",Ohio,Retail trade,2014 Q1
"10,151",Oklahoma,Retail trade,2014 Q1
"9,100",Oregon,Retail trade,2014 Q1
"31,548",Pennsylvania,Retail trade,2014 Q1
"59,922",Plains,Retail trade,2014 Q1
"2,627",Rhode Island,Retail trade,2014 Q1
"32,336",Rocky Mountain,Retail trade,2014 Q1
"12,729",South Carolina,Retail trade,2014 Q1
"2,835",South Dakota,Retail trade,2014 Q1
"216,938",Southeast,Retail trade,2014 Q1
"119,181",Southwest,Retail trade,2014 Q1
"18,812",Tennessee,Retail trade,2014 Q1
"83,903",Texas,Retail trade,2014 Q1
"911,258",United States,Retail trade,2014 Q1
"8,825",Utah,Retail trade,2014 Q1
"2,063",Vermont,Retail trade,2014 Q1
"22,307",Virginia,Retail trade,2014 Q1
"26,284",Washington,Retail trade,2014 Q1
"4,430",West Virginia,Retail trade,2014 Q1
"15,664",Wisconsin,Retail trade,2014 Q1
"1,708",Wyoming,Retail trade,2014 Q1
"5,141",Alabama,Transportation and warehousing,2014 Q1
"5,058",Alaska,Transportation and warehousing,2014 Q1
"7,298",Arizona,Transportation and warehousing,2014 Q1
"4,479",Arkansas,Transportation and warehousing,2014 Q1
"46,002",California,Transportation and warehousing,2014 Q1
"7,472",Colorado,Transportation and warehousing,2014 Q1
"4,253",Connecticut,Transportation and warehousing,2014 Q1
894,Delaware,Transportation and warehousing,2014 Q1
328,District of Columbia,Transportation and warehousing,2014 Q1
"73,370",Far West,Transportation and warehousing,2014 Q1
"23,071",Florida,Transportation and warehousing,2014 Q1
"17,511",Georgia,Transportation and warehousing,2014 Q1
"65,997",Great Lakes,Transportation and warehousing,2014 Q1
"2,857",Hawaii,Transportation and warehousing,2014 Q1
"1,620",Idaho,Transportation and warehousing,2014 Q1
"23,497",Illinois,Transportation and warehousing,2014 Q1
"9,689",Indiana,Transportation and warehousing,2014 Q1
"5,007",Iowa,Transportation and warehousing,2014 Q1
"4,809",Kansas,Transportation and warehousing,2014 Q1
"7,512",Kentucky,Transportation and warehousing,2014 Q1
"9,867",Louisiana,Transportation and warehousing,2014 Q1
"1,180",Maine,Transportation and warehousing,2014 Q1
"6,341",Maryland,Transportation and warehousing,2014 Q1
"6,508",Massachusetts,Transportation and warehousing,2014 Q1
"10,185",Michigan,Transportation and warehousing,2014 Q1
"61,790",Mideast,Transportation and warehousing,2014 Q1
"7,914",Minnesota,Transportation and warehousing,2014 Q1
"3,387",Mississippi,Transportation and warehousing,2014 Q1
"8,650",Missouri,Transportation and warehousing,2014 Q1
"1,860",Montana,Transportation and warehousing,2014 Q1
"6,911",Nebraska,Transportation and warehousing,2014 Q1
"4,795",Nevada,Transportation and warehousing,2014 Q1
"14,257",New England,Transportation and warehousing,2014 Q1
"1,098",New Hampshire,Transportation and warehousing,2014 Q1
"14,569",New Jersey,Transportation and warehousing,2014 Q1
"2,183",New Mexico,Transportation and warehousing,2014 Q1
"22,108",New York,Transportation and warehousing,2014 Q1
"9,286",North Carolina,Transportation and warehousing,2014 Q1
"2,845",North Dakota,Transportation and warehousing,2014 Q1
"14,943",Ohio,Transportation and warehousing,2014 Q1
"6,244",Oklahoma,Transportation and warehousing,2014 Q1
"4,580",Oregon,Transportation and warehousing,2014 Q1
"17,554",Pennsylvania,Transportation and warehousing,2014 Q1
"37,099",Plains,Transportation and warehousing,2014 Q1
734,Rhode Island,Transportation and warehousing,2014 Q1
"17,326",Rocky Mountain,Transportation and warehousing,2014 Q1
"3,919",South Carolina,Transportation and warehousing,2014 Q1
964,South Dakota,Transportation and warehousing,2014 Q1
"107,962",Southeast,Transportation and warehousing,2014 Q1
"63,414",Southwest,Transportation and warehousing,2014 Q1
"11,997",Tennessee,Transportation and warehousing,2014 Q1
"47,692",Texas,Transportation and warehousing,2014 Q1
"441,214",United States,Transportation and warehousing,2014 Q1
"4,168",Utah,Transportation and warehousing,2014 Q1
483,Vermont,Transportation and warehousing,2014 Q1
"9,904",Virginia,Transportation and warehousing,2014 Q1
"10,085",Washington,Transportation and warehousing,2014 Q1
"1,895",West Virginia,Transportation and warehousing,2014 Q1
"7,678",Wisconsin,Transportation and warehousing,2014 Q1
"2,203",Wyoming,Transportation and warehousing,2014 Q1
"4,948",Alabama,Utilities,2014 Q1
704,Alaska,Utilities,2014 Q1
"5,401",Arizona,Utilities,2014 Q1
"2,882",Arkansas,Utilities,2014 Q1
"26,602",California,Utilities,2014 Q1
"4,175",Colorado,Utilities,2014 Q1
"4,313",Connecticut,Utilities,2014 Q1
772,Delaware,Utilities,2014 Q1
"1,099",District of Columbia,Utilities,2014 Q1
"37,653",Far West,Utilities,2014 Q1
"14,104",Florida,Utilities,2014 Q1
"7,823",Georgia,Utilities,2014 Q1
"42,016",Great Lakes,Utilities,2014 Q1
"1,646",Hawaii,Utilities,2014 Q1
967,Idaho,Utilities,2014 Q1
"9,813",Illinois,Utilities,2014 Q1
"5,502",Indiana,Utilities,2014 Q1
"2,793",Iowa,Utilities,2014 Q1
"2,673",Kansas,Utilities,2014 Q1
"2,880",Kentucky,Utilities,2014 Q1
"4,008",Louisiana,Utilities,2014 Q1
"1,000",Maine,Utilities,2014 Q1
"6,426",Maryland,Utilities,2014 Q1
"5,223",Massachusetts,Utilities,2014 Q1
"9,126",Michigan,Utilities,2014 Q1
"48,193",Mideast,Utilities,2014 Q1
"5,241",Minnesota,Utilities,2014 Q1
"2,799",Mississippi,Utilities,2014 Q1
"5,129",Missouri,Utilities,2014 Q1
"1,010",Montana,Utilities,2014 Q1
"2,301",Nebraska,Utilities,2014 Q1
"1,694",Nevada,Utilities,2014 Q1
"12,915",New England,Utilities,2014 Q1
"1,043",New Hampshire,Utilities,2014 Q1
"9,707",New Jersey,Utilities,2014 Q1
"1,314",New Mexico,Utilities,2014 Q1
"19,309",New York,Utilities,2014 Q1
"7,452",North Carolina,Utilities,2014 Q1
"1,370",North Dakota,Utilities,2014 Q1
"12,869",Ohio,Utilities,2014 Q1
"4,785",Oklahoma,Utilities,2014 Q1
"3,604",Oregon,Utilities,2014 Q1
"10,880",Pennsylvania,Utilities,2014 Q1
"20,219",Plains,Utilities,2014 Q1
609,Rhode Island,Utilities,2014 Q1
"8,018",Rocky Mountain,Utilities,2014 Q1
"4,501",South Carolina,Utilities,2014 Q1
712,South Dakota,Utilities,2014 Q1
"60,790",Southeast,Utilities,2014 Q1
"46,524",Southwest,Utilities,2014 Q1
"1,500",Tennessee,Utilities,2014 Q1
"35,024",Texas,Utilities,2014 Q1
"276,320",United States,Utilities,2014 Q1
"1,220",Utah,Utilities,2014 Q1
727,Vermont,Utilities,2014 Q1
"6,679",Virginia,Utilities,2014 Q1
"3,402",Washington,Utilities,2014 Q1
"1,213",West Virginia,Utilities,2014 Q1
"4,705",Wisconsin,Utilities,2014 Q1
646,Wyoming,Utilities,2014 Q1
"9,952",Alabama,Wholesale trade,2014 Q1
"1,070",Alaska,Wholesale trade,2014 Q1
"14,376",Arizona,Wholesale trade,2014 Q1
"7,798",Arkansas,Wholesale trade,2014 Q1
"120,888",California,Wholesale trade,2014 Q1
"14,904",Colorado,Wholesale trade,2014 Q1
"13,216",Connecticut,Wholesale trade,2014 Q1
"2,129",Delaware,Wholesale trade,2014 Q1
977,District of Columbia,Wholesale trade,2014 Q1
"160,036",Far West,Wholesale trade,2014 Q1
"52,355",Florida,Wholesale trade,2014 Q1
"33,418",Georgia,Wholesale trade,2014 Q1
"139,257",Great Lakes,Wholesale trade,2014 Q1
"2,148",Hawaii,Wholesale trade,2014 Q1
"3,374",Idaho,Wholesale trade,2014 Q1
"49,559",Illinois,Wholesale trade,2014 Q1
"15,435",Indiana,Wholesale trade,2014 Q1
"8,755",Iowa,Wholesale trade,2014 Q1
"8,817",Kansas,Wholesale trade,2014 Q1
"11,066",Kentucky,Wholesale trade,2014 Q1
"10,561",Louisiana,Wholesale trade,2014 Q1
"2,659",Maine,Wholesale trade,2014 Q1
"13,654",Maryland,Wholesale trade,2014 Q1
"20,293",Massachusetts,Wholesale trade,2014 Q1
"26,325",Michigan,Wholesale trade,2014 Q1
"159,269",Mideast,Wholesale trade,2014 Q1
"19,845",Minnesota,Wholesale trade,2014 Q1
"4,572",Mississippi,Wholesale trade,2014 Q1
"16,397",Missouri,Wholesale trade,2014 Q1
"2,161",Montana,Wholesale trade,2014 Q1
"5,526",Nebraska,Wholesale trade,2014 Q1
"4,988",Nevada,Wholesale trade,2014 Q1
"43,923",New England,Wholesale trade,2014 Q1
"4,061",New Hampshire,Wholesale trade,2014 Q1
"41,660",New Jersey,Wholesale trade,2014 Q1
"2,668",New Mexico,Wholesale trade,2014 Q1
"62,603",New York,Wholesale trade,2014 Q1
"24,337",North Carolina,Wholesale trade,2014 Q1
"4,028",North Dakota,Wholesale trade,2014 Q1
"32,562",Ohio,Wholesale trade,2014 Q1
"8,846",Oklahoma,Wholesale trade,2014 Q1
"10,163",Oregon,Wholesale trade,2014 Q1
"38,247",Pennsylvania,Wholesale trade,2014 Q1
"66,040",Plains,Wholesale trade,2014 Q1
"2,477",Rhode Island,Wholesale trade,2014 Q1
"28,269",Rocky Mountain,Wholesale trade,2014 Q1
"9,953",South Carolina,Wholesale trade,2014 Q1
"2,674",South Dakota,Wholesale trade,2014 Q1
"201,717",Southeast,Wholesale trade,2014 Q1
"127,647",Southwest,Wholesale trade,2014 Q1
"17,951",Tennessee,Wholesale trade,2014 Q1
"101,757",Texas,Wholesale trade,2014 Q1
"926,177",United States,Wholesale trade,2014 Q1
"6,385",Utah,Wholesale trade,2014 Q1
"1,216",Vermont,Wholesale trade,2014 Q1
"16,842",Virginia,Wholesale trade,2014 Q1
"20,778",Washington,Wholesale trade,2014 Q1
"2,911",West Virginia,Wholesale trade,2014 Q1
"15,375",Wisconsin,Wholesale trade,2014 Q1
"1,446",Wyoming,Wholesale trade,2014 Q1
"5,003",Alabama,Accommodation and food services,2014 Q2
"1,239",Alaska,Accommodation and food services,2014 Q2
"8,826",Arizona,Accommodation and food services,2014 Q2
"2,601",Arkansas,Accommodation and food services,2014 Q2
"55,473",California,Accommodation and food services,2014 Q2
"8,943",Colorado,Accommodation and food services,2014 Q2
"4,916",Connecticut,Accommodation and food services,2014 Q2
"1,195",Delaware,Accommodation and food services,2014 Q2
"3,524",District of Columbia,Accommodation and food services,2014 Q2
"95,234",Far West,Accommodation and food services,2014 Q2
"33,640",Florida,Accommodation and food services,2014 Q2
"12,391",Georgia,Accommodation and food services,2014 Q2
"53,185",Great Lakes,Accommodation and food services,2014 Q2
"5,818",Hawaii,Accommodation and food services,2014 Q2
"1,506",Idaho,Accommodation and food services,2014 Q2
"17,140",Illinois,Accommodation and food services,2014 Q2
"6,678",Indiana,Accommodation and food services,2014 Q2
"3,258",Iowa,Accommodation and food services,2014 Q2
"3,207",Kansas,Accommodation and food services,2014 Q2
"4,633",Kentucky,Accommodation and food services,2014 Q2
"6,632",Louisiana,Accommodation and food services,2014 Q2
"1,826",Maine,Accommodation and food services,2014 Q2
"8,352",Maryland,Accommodation and food services,2014 Q2
"11,290",Massachusetts,Accommodation and food services,2014 Q2
"10,930",Michigan,Accommodation and food services,2014 Q2
"70,710",Mideast,Accommodation and food services,2014 Q2
"6,945",Minnesota,Accommodation and food services,2014 Q2
"3,606",Mississippi,Accommodation and food services,2014 Q2
"6,920",Missouri,Accommodation and food services,2014 Q2
"1,388",Montana,Accommodation and food services,2014 Q2
"1,990",Nebraska,Accommodation and food services,2014 Q2
"17,875",Nevada,Accommodation and food services,2014 Q2
"22,973",New England,Accommodation and food services,2014 Q2
"2,011",New Hampshire,Accommodation and food services,2014 Q2
"11,425",New Jersey,Accommodation and food services,2014 Q2
"2,440",New Mexico,Accommodation and food services,2014 Q2
"32,480",New York,Accommodation and food services,2014 Q2
"10,502",North Carolina,Accommodation and food services,2014 Q2
"1,173",North Dakota,Accommodation and food services,2014 Q2
"12,278",Ohio,Accommodation and food services,2014 Q2
"4,015",Oklahoma,Accommodation and food services,2014 Q2
"4,796",Oregon,Accommodation and food services,2014 Q2
"13,734",Pennsylvania,Accommodation and food services,2014 Q2
"24,595",Plains,Accommodation and food services,2014 Q2
"1,634",Rhode Island,Accommodation and food services,2014 Q2
"16,130",Rocky Mountain,Accommodation and food services,2014 Q2
"6,440",South Carolina,Accommodation and food services,2014 Q2
"1,104",South Dakota,Accommodation and food services,2014 Q2
"106,299",Southeast,Accommodation and food services,2014 Q2
"54,064",Southwest,Accommodation and food services,2014 Q2
"8,547",Tennessee,Accommodation and food services,2014 Q2
"38,783",Texas,Accommodation and food services,2014 Q2
"443,187",United States,Accommodation and food services,2014 Q2
"3,192",Utah,Accommodation and food services,2014 Q2
"1,297",Vermont,Accommodation and food services,2014 Q2
"10,279",Virginia,Accommodation and food services,2014 Q2
"10,034",Washington,Accommodation and food services,2014 Q2
"2,025",West Virginia,Accommodation and food services,2014 Q2
"6,159",Wisconsin,Accommodation and food services,2014 Q2
"1,102",Wyoming,Accommodation and food services,2014 Q2
"5,024",Alabama,Administrative and waste management services,2014 Q2
"1,077",Alaska,Administrative and waste management services,2014 Q2
"12,027",Arizona,Administrative and waste management services,2014 Q2
"2,737",Arkansas,Administrative and waste management services,2014 Q2
"66,415",California,Administrative and waste management services,2014 Q2
"8,802",Colorado,Administrative and waste management services,2014 Q2
"6,731",Connecticut,Administrative and waste management services,2014 Q2
"1,418",Delaware,Administrative and waste management services,2014 Q2
"3,152",District of Columbia,Administrative and waste management services,2014 Q2
"89,977",Far West,Administrative and waste management services,2014 Q2
"31,732",Florida,Administrative and waste management services,2014 Q2
"16,903",Georgia,Administrative and waste management services,2014 Q2
"72,661",Great Lakes,Administrative and waste management services,2014 Q2
"2,559",Hawaii,Administrative and waste management services,2014 Q2
"1,883",Idaho,Administrative and waste management services,2014 Q2
"24,026",Illinois,Administrative and waste management services,2014 Q2
"8,848",Indiana,Administrative and waste management services,2014 Q2
"3,337",Iowa,Administrative and waste management services,2014 Q2
"4,645",Kansas,Administrative and waste management services,2014 Q2
"5,110",Kentucky,Administrative and waste management services,2014 Q2
"5,785",Louisiana,Administrative and waste management services,2014 Q2
"1,583",Maine,Administrative and waste management services,2014 Q2
"10,155",Maryland,Administrative and waste management services,2014 Q2
"11,844",Massachusetts,Administrative and waste management services,2014 Q2
"14,936",Michigan,Administrative and waste management services,2014 Q2
"81,865",Mideast,Administrative and waste management services,2014 Q2
"7,196",Minnesota,Administrative and waste management services,2014 Q2
"2,728",Mississippi,Administrative and waste management services,2014 Q2
"8,075",Missouri,Administrative and waste management services,2014 Q2
857,Montana,Administrative and waste management services,2014 Q2
"2,567",Nebraska,Administrative and waste management services,2014 Q2
"4,116",Nevada,Administrative and waste management services,2014 Q2
"24,553",New England,Administrative and waste management services,2014 Q2
"2,274",New Hampshire,Administrative and waste management services,2014 Q2
"18,731",New Jersey,Administrative and waste management services,2014 Q2
"2,211",New Mexico,Administrative and waste management services,2014 Q2
"32,022",New York,Administrative and waste management services,2014 Q2
"14,624",North Carolina,Administrative and waste management services,2014 Q2
747,North Dakota,Administrative and waste management services,2014 Q2
"18,020",Ohio,Administrative and waste management services,2014 Q2
"5,484",Oklahoma,Administrative and waste management services,2014 Q2
"4,918",Oregon,Administrative and waste management services,2014 Q2
"16,386",Pennsylvania,Administrative and waste management services,2014 Q2
"27,222",Plains,Administrative and waste management services,2014 Q2
"1,451",Rhode Island,Administrative and waste management services,2014 Q2
"15,912",Rocky Mountain,Administrative and waste management services,2014 Q2
"7,921",South Carolina,Administrative and waste management services,2014 Q2
655,South Dakota,Administrative and waste management services,2014 Q2
"120,265",Southeast,Administrative and waste management services,2014 Q2
"68,457",Southwest,Administrative and waste management services,2014 Q2
"12,113",Tennessee,Administrative and waste management services,2014 Q2
"48,737",Texas,Administrative and waste management services,2014 Q2
"500,901",United States,Administrative and waste management services,2014 Q2
"3,930",Utah,Administrative and waste management services,2014 Q2
671,Vermont,Administrative and waste management services,2014 Q2
"13,908",Virginia,Administrative and waste management services,2014 Q2
"10,897",Washington,Administrative and waste management services,2014 Q2
"1,678",West Virginia,Administrative and waste management services,2014 Q2
"6,830",Wisconsin,Administrative and waste management services,2014 Q2
441,Wyoming,Administrative and waste management services,2014 Q2
"2,494",Alabama,"Agriculture, forestry, fishing, and hunting",2014 Q2
347,Alaska,"Agriculture, forestry, fishing, and hunting",2014 Q2
"1,721",Arizona,"Agriculture, forestry, fishing, and hunting",2014 Q2
"3,077",Arkansas,"Agriculture, forestry, fishing, and hunting",2014 Q2
"26,247",California,"Agriculture, forestry, fishing, and hunting",2014 Q2
"1,877",Colorado,"Agriculture, forestry, fishing, and hunting",2014 Q2
270,Connecticut,"Agriculture, forestry, fishing, and hunting",2014 Q2
,Delaware,"Agriculture, forestry, fishing, and hunting",2014 Q2
,District of Columbia,"Agriculture, forestry, fishing, and hunting",2014 Q2
"35,226",Far West,"Agriculture, forestry, fishing, and hunting",2014 Q2
"4,343",Florida,"Agriculture, forestry, fishing, and hunting",2014 Q2
"3,509",Georgia,"Agriculture, forestry, fishing, and hunting",2014 Q2
"21,854",Great Lakes,"Agriculture, forestry, fishing, and hunting",2014 Q2
282,Hawaii,"Agriculture, forestry, fishing, and hunting",2014 Q2
"2,834",Idaho,"Agriculture, forestry, fishing, and hunting",2014 Q2
"7,080",Illinois,"Agriculture, forestry, fishing, and hunting",2014 Q2
"4,511",Indiana,"Agriculture, forestry, fishing, and hunting",2014 Q2
"8,354",Iowa,"Agriculture, forestry, fishing, and hunting",2014 Q2
"4,815",Kansas,"Agriculture, forestry, fishing, and hunting",2014 Q2
"2,335",Kentucky,"Agriculture, forestry, fishing, and hunting",2014 Q2
"1,846",Louisiana,"Agriculture, forestry, fishing, and hunting",2014 Q2
587,Maine,"Agriculture, forestry, fishing, and hunting",2014 Q2
875,Maryland,"Agriculture, forestry, fishing, and hunting",2014 Q2
556,Massachusetts,"Agriculture, forestry, fishing, and hunting",2014 Q2
"2,881",Michigan,"Agriculture, forestry, fishing, and hunting",2014 Q2
,Mideast,"Agriculture, forestry, fishing, and hunting",2014 Q2
"5,894",Minnesota,"Agriculture, forestry, fishing, and hunting",2014 Q2
"2,569",Mississippi,"Agriculture, forestry, fishing, and hunting",2014 Q2
"3,033",Missouri,"Agriculture, forestry, fishing, and hunting",2014 Q2
"1,598",Montana,"Agriculture, forestry, fishing, and hunting",2014 Q2
"6,669",Nebraska,"Agriculture, forestry, fishing, and hunting",2014 Q2
216,Nevada,"Agriculture, forestry, fishing, and hunting",2014 Q2
,New England,"Agriculture, forestry, fishing, and hunting",2014 Q2
182,New Hampshire,"Agriculture, forestry, fishing, and hunting",2014 Q2
566,New Jersey,"Agriculture, forestry, fishing, and hunting",2014 Q2
997,New Mexico,"Agriculture, forestry, fishing, and hunting",2014 Q2
"2,255",New York,"Agriculture, forestry, fishing, and hunting",2014 Q2
"3,962",North Carolina,"Agriculture, forestry, fishing, and hunting",2014 Q2
"2,836",North Dakota,"Agriculture, forestry, fishing, and hunting",2014 Q2
"3,375",Ohio,"Agriculture, forestry, fishing, and hunting",2014 Q2
"2,086",Oklahoma,"Agriculture, forestry, fishing, and hunting",2014 Q2
"2,861",Oregon,"Agriculture, forestry, fishing, and hunting",2014 Q2
"2,781",Pennsylvania,"Agriculture, forestry, fishing, and hunting",2014 Q2
"35,190",Plains,"Agriculture, forestry, fishing, and hunting",2014 Q2
,Rhode Island,"Agriculture, forestry, fishing, and hunting",2014 Q2
"7,425",Rocky Mountain,"Agriculture, forestry, fishing, and hunting",2014 Q2
"1,166",South Carolina,"Agriculture, forestry, fishing, and hunting",2014 Q2
"3,586",South Dakota,"Agriculture, forestry, fishing, and hunting",2014 Q2
"28,685",Southeast,"Agriculture, forestry, fishing, and hunting",2014 Q2
"12,245",Southwest,"Agriculture, forestry, fishing, and hunting",2014 Q2
"1,721",Tennessee,"Agriculture, forestry, fishing, and hunting",2014 Q2
"7,454",Texas,"Agriculture, forestry, fishing, and hunting",2014 Q2
"149,769",United States,"Agriculture, forestry, fishing, and hunting",2014 Q2
656,Utah,"Agriculture, forestry, fishing, and hunting",2014 Q2
334,Vermont,"Agriculture, forestry, fishing, and hunting",2014 Q2
"1,414",Virginia,"Agriculture, forestry, fishing, and hunting",2014 Q2
"5,280",Washington,"Agriculture, forestry, fishing, and hunting",2014 Q2
240,West Virginia,"Agriculture, forestry, fishing, and hunting",2014 Q2
"3,992",Wisconsin,"Agriculture, forestry, fishing, and hunting",2014 Q2
462,Wyoming,"Agriculture, forestry, fishing, and hunting",2014 Q2
"181,815",Alabama,All industry total,2014 Q2
"48,388",Alaska,All industry total,2014 Q2
